f) 5,31,0,3,6,0,5,2,3,0,,,
g) 6 to 10,52,8,2,4,5,12,2,0,0,7,1,0
h) 11 to 15,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,74,15,15,15,38,42,34,25,22,16,13,87
m) ALL,"1,796",222,87,54,54,76,40,32,31,23,14,87
,           1985,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,823",213,67,47,8,,1,,,,,
b) 1,2,0,5,1,0,0,1,0,1,0,0,
c) 2,64,4,8,3,0,0,0,0,,,,
d) 3,45,3,2,0,1,1,1,4,0,,,
e) 4,44,2,1,2,3,1,0,0,0,0,,
f) 5,31,5,1,1,0,4,0,2,1,,,
g) 6 to 10,88,9,8,7,8,4,4,6,4,0,0,0
h) 11 to 15,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,86,14,14,17,12,15,24,25,42,21,38,84
m) ALL,"2,183",250,106,78,32,25,31,37,48,21,38,84
,           1986,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,771",209,95,47,4,2,,,,,,
b) 1,17,14,16,8,0,1,,3,0,5,,0
c) 2,48,4,4,2,0,0,0,0,0,1,,
d) 3,39,4,2,4,0,1,0,0,,,,
e) 4,40,0,3,2,15,1,1,1,0,,,
f) 5,27,1,6,1,9,0,2,0,1,,,
g) 6 to 10,117,13,6,13,9,7,8,4,4,3,0,0
h) 11 to 15,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,92,24,14,13,15,54,25,34,12,18,20,117
m) ALL,"2,151",269,146,90,52,66,36,42,17,27,20,117
,           1987,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,928",246,108,62,22,5,7,0,,,,
b) 1,19,15,13,3,15,3,0,,,0,,0
c) 2,65,17,15,7,0,2,0,,,0,0,
d) 3,37,7,7,6,0,0,0,0,1,0,,0
e) 4,47,11,7,8,1,0,0,0,,,,
f) 5,28,7,3,3,8,0,1,0,0,,,0
g) 6 to 10,124,20,23,16,47,50,5,5,1,4,2,0
h) 11 to 15,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,94,25,13,36,19,47,25,55,26,20,12,108
m) ALL,"2,342",348,189,141,112,107,38,60,28,24,14,108
,           1988,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,738",241,116,31,23,3,1,,,,,
b) 1,4,1,2,3,4,0,0,2,,0,,
c) 2,36,8,4,7,1,0,1,,,,,0
d) 3,30,6,11,1,1,3,,0,1,,,0
e) 4,14,2,3,3,0,3,1,3,1,0,0,
f) 5,26,1,0,5,0,2,0,0,,,,1
g) 6 to 10,92,16,12,6,13,51,12,10,1,7,1,2
h) 11 to 15,14,1,0,2,12,11,1,0,1,1,0,6
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,59,14,10,15,23,32,41,26,33,20,12,201
m) ALL,"2,013",290,158,73,77,105,57,41,37,28,13,210
,           1989,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,686",197,80,58,8,5,2,,1,,,
b) 1,2,3,5,5,0,6,0,0,3,,0,
c) 2,36,3,3,3,11,0,1,0,,0,,
d) 3,32,4,2,4,5,0,1,,1,,,0
e) 4,27,3,4,0,5,0,,,2,,,
f) 5,18,3,2,2,1,4,3,3,7,0,1,
g) 6 to 10,101,15,10,7,23,13,2,5,4,1,1,0
h) 11 to 15,30,6,0,3,8,11,2,0,2,,0,2
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,61,8,17,17,21,34,30,35,57,23,19,146
m) ALL,"1,993",242,123,99,82,73,41,43,77,24,21,148
,           1990,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,872",215,93,45,9,7,1,,,,,
b) 1,1,3,5,9,3,4,0,1,0,,,
c) 2,50,2,9,1,2,5,1,0,0,8,,
d) 3,32,8,7,9,4,1,0,0,,0,,
e) 4,37,9,1,1,2,1,2,1,0,,,0
f) 5,28,2,3,1,2,3,0,0,2,1,,
g) 6 to 10,97,20,6,8,7,44,3,7,6,0,0,0
h) 11 to 15,51,8,6,9,7,19,11,1,6,7,2,4
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,62,3,16,15,34,19,31,31,49,24,11,96
m) ALL,"2,230",270,146,98,70,103,49,41,63,40,13,100
,           1991,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,944",222,80,42,9,11,3,3,,,,
b) 1,4,10,7,9,0,1,1,0,,,,0
c) 2,36,2,4,7,8,7,2,1,0,,,
d) 3,40,2,16,1,2,4,1,0,0,2,,
e) 4,34,4,2,7,5,0,3,0,,0,,
f) 5,27,2,3,7,0,3,1,,2,,,0
g) 6 to 10,76,8,15,34,18,8,8,2,4,7,17,5
h) 11 to 15,61,14,17,15,25,16,7,10,12,1,4,1
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,48,22,27,49,35,63,20,47,33,23,6,192
m) ALL,"2,270",286,171,171,102,113,46,63,51,33,27,198
,           1992,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,714",209,72,48,7,4,2,25,,,,
b) 1,8,7,4,5,0,1,0,1,1,,,
c) 2,47,5,7,5,2,0,0,0,,,0,
d) 3,45,14,1,3,1,1,0,0,0,,,
e) 4,33,4,6,4,1,1,0,0,2,9,,0
f) 5,26,3,2,5,5,5,0,0,2,,,
g) 6 to 10,100,18,23,32,20,7,5,0,2,0,,1
h) 11 to 15,70,16,10,18,20,18,8,2,4,1,6,1
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,50,26,23,40,24,31,19,22,34,36,6,108
m) ALL,"2,093",302,148,160,80,68,34,50,45,46,12,110
,           1993,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,712",186,58,26,5,2,17,,,,,
b) 1,0,4,1,1,1,2,0,,0,,,1
c) 2,41,8,2,3,0,2,0,0,1,,,
d) 3,30,5,2,0,1,7,0,0,,,0,
e) 4,30,0,2,2,0,0,0,,0,0,,
f) 5,35,3,0,0,0,4,2,0,0,0,,
g) 6 to 10,109,11,7,7,6,3,0,4,7,9,0,0
h) 11 to 15,58,8,2,8,6,12,8,5,1,0,1,1
i) 16 to 20,9,2,2,2,1,10,4,0,2,,0,0
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,40,11,4,12,14,15,28,11,32,14,11,142
m) ALL,"2,064",238,80,61,34,57,59,20,43,23,12,144
,           1994,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,676",178,71,34,3,5,1,1,1,,,
b) 1,2,2,1,4,0,1,0,0,,,,
c) 2,38,3,2,2,0,0,0,1,0,0,,0
d) 3,44,5,2,2,0,0,1,0,0,,,
e) 4,34,2,1,16,1,4,3,0,,0,0,
f) 5,27,2,2,2,2,1,3,,0,,,
g) 6 to 10,77,10,4,16,18,7,1,4,2,8,,1
h) 11 to 15,41,9,6,10,1,6,9,2,2,5,2,0
i) 16 to 20,20,3,1,1,2,7,5,1,1,0,0,1
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,33,11,2,12,11,18,22,22,29,40,15,120
m) ALL,"1,992",225,92,99,38,49,45,31,35,53,17,122
,           1995,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,643",193,74,29,7,,,,,,,
b) 1,0,2,2,2,0,0,0,0,0,1,,0
c) 2,20,4,5,1,4,0,0,0,0,,,
d) 3,29,3,0,0,0,2,3,1,3,0,,0
e) 4,29,2,4,1,3,0,0,0,0,0,,0
f) 5,31,4,0,0,0,1,5,0,,,,
g) 6 to 10,95,8,10,7,10,7,4,0,3,11,0,0
h) 11 to 15,58,5,4,15,5,5,5,2,3,8,0,0
i) 16 to 20,26,1,2,3,9,11,11,1,5,3,1,8
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,38,4,7,20,6,14,13,18,40,28,22,174
m) ALL,"1,969",226,108,78,44,40,41,22,54,51,23,182
,           1996,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,650",185,84,48,25,3,,,,,,
b) 1,0,2,2,6,0,0,,3,,,,
c) 2,25,4,0,3,0,1,0,0,1,0,0,
d) 3,39,2,1,1,0,0,0,0,,,,
e) 4,20,4,3,0,0,1,1,1,0,0,,0
f) 5,23,4,1,3,1,1,0,1,0,0,1,
g) 6 to 10,95,9,2,12,4,15,8,0,6,0,5,0
h) 11 to 15,45,8,5,7,11,6,5,2,5,2,0,7
i) 16 to 20,17,4,3,5,2,4,8,4,13,0,0,3
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,37,13,6,7,8,15,20,22,25,32,36,122
m) ALL,"1,951",235,107,92,51,46,42,33,50,34,42,132
,           1997,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,625",159,66,24,2,3,,,,,,
b) 1,4,4,6,5,6,2,0,,,,,
c) 2,39,6,3,1,0,0,0,1,0,0,,
d) 3,33,1,4,0,3,4,1,0,0,0,0,
e) 4,34,2,5,1,1,0,2,0,,,,1
f) 5,23,2,2,2,7,0,0,1,1,,,0
g) 6 to 10,96,11,10,17,16,4,6,0,3,1,6,3
h) 11 to 15,61,10,11,8,8,13,1,0,3,4,0,8
i) 16 to 20,47,16,13,6,19,41,6,5,6,2,1,5
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,48,6,10,17,11,19,19,19,22,40,27,122
m) ALL,"2,010",217,130,81,73,86,35,26,35,47,34,139
,           1998,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,549",164,74,47,7,2,4,,7,,,
b) 1,3,1,1,0,0,0,1,0,,,,
c) 2,24,0,0,0,0,0,0,,,,0,
d) 3,33,2,0,0,0,0,1,0,5,,,
e) 4,20,0,2,0,0,3,0,0,0,0,1,
f) 5,31,3,0,0,0,0,1,0,,3,2,0
g) 6 to 10,98,10,5,4,5,4,8,1,10,,1,3
h) 11 to 15,61,3,1,3,2,9,1,18,1,3,1,2
i) 16 to 20,34,1,0,0,4,5,5,1,6,1,0,2
j) 21 to 25,3,1,0,1,1,5,5,0,2,4,1,1
k) 26+,,,,,,,,,,,,
l) Left Censored,32,1,5,5,6,12,12,12,22,45,30,181
m) ALL,"1,888",186,88,60,25,40,38,32,53,56,36,189
,           1999,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,436",143,63,50,5,3,,,,,,
b) 1,0,0,3,7,8,0,3,0,1,0,,
c) 2,36,0,0,1,0,0,5,1,,,,
d) 3,31,0,1,1,0,0,0,,,,,
e) 4,19,0,0,1,0,0,0,,2,,0,
f) 5,15,1,1,1,0,0,0,0,3,0,1,1
g) 6 to 10,79,6,3,2,0,4,12,1,2,0,3,0
h) 11 to 15,49,0,0,4,10,4,18,9,2,3,1,2
i) 16 to 20,59,1,3,4,14,3,1,3,1,0,0,3
j) 21 to 25,12,0,1,3,1,8,2,0,3,2,0,4
k) 26+,,,,,,,,,,,,
l) Left Censored,34,0,6,3,7,13,23,12,62,13,28,156
m) ALL,"1,770",151,81,77,45,35,64,26,76,18,33,166
,           2000,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,553",177,67,39,10,2,1,,,3,,
b) 1,1,1,4,8,3,9,1,,,,2,0
c) 2,28,3,9,5,7,2,0,,0,0,,
d) 3,24,1,1,0,0,0,6,1,,,,
e) 4,22,0,2,1,0,0,0,,,,,
f) 5,28,0,1,0,0,0,0,,0,,,0
g) 6 to 10,80,8,7,1,1,9,12,2,1,2,2,1
h) 11 to 15,47,7,6,2,0,13,3,3,5,5,0,14
i) 16 to 20,31,8,6,8,3,10,2,2,4,0,5,4
j) 21 to 25,11,3,1,1,0,2,2,2,3,0,0,7
k) 26+,,,,,,,,,,,,
l) Left Censored,34,0,5,7,5,8,11,17,32,9,13,160
m) ALL,"1,859",208,109,72,29,55,38,27,45,19,22,186
,           2001,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,535",153,80,60,6,1,,,3,,,
b) 1,5,1,2,1,6,7,,0,,0,,
c) 2,20,2,4,8,1,4,5,1,,,,0
d) 3,23,5,2,3,9,4,2,1,0,,4,
e) 4,16,0,1,0,0,0,1,1,1,,,
f) 5,19,0,1,0,0,0,1,,0,,,0
g) 6 to 10,84,3,4,4,1,1,9,2,5,0,0,1
h) 11 to 15,51,2,5,2,5,2,11,3,2,3,2,11
i) 16 to 20,52,1,3,2,3,12,4,14,1,1,8,6
j) 21 to 25,30,0,0,1,4,41,13,26,5,4,1,5
k) 26+,,,,,,,,,,,,
l) Left Censored,72,3,2,3,11,8,12,20,12,37,16,208
m) ALL,"1,907",170,104,84,46,80,58,68,29,45,31,231
,           2002,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,700",170,74,50,13,6,3,,,,,
b) 1,0,0,3,6,1,1,0,,,0,,
c) 2,35,6,8,3,2,2,0,0,0,0,,
d) 3,47,3,3,5,1,0,0,,,,,0
e) 4,49,6,10,5,7,1,2,0,0,,,2
f) 5,33,3,0,0,0,0,0,1,0,,,
g) 6 to 10,120,10,7,5,6,0,7,1,2,,0,0
h) 11 to 15,92,8,7,11,3,7,20,4,4,0,1,13
i) 16 to 20,47,9,7,5,8,11,7,0,1,0,1,5
j) 21 to 25,47,8,8,5,9,32,10,2,4,4,0,5
k) 26+,,,,,,,,,,,,
l) Left Censored,54,11,25,25,32,18,10,15,17,33,11,176
m) ALL,"2,224",234,152,120,82,78,59,23,28,37,13,201
,           2003,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,667",172,71,40,8,21,59,,1,,,
b) 1,0,0,6,0,0,0,,0,2,,,
c) 2,42,3,2,0,0,3,0,0,,,,
d) 3,37,2,3,6,1,0,1,,0,,0,
e) 4,35,5,1,0,2,0,1,,,,,0
f) 5,42,1,4,0,1,4,0,0,0,,,1
g) 6 to 10,122,10,4,3,0,3,0,0,5,1,3,0
h) 11 to 15,97,6,7,2,0,6,1,10,8,2,0,4
i) 16 to 20,53,4,4,1,7,5,3,0,3,0,0,4
j) 21 to 25,50,5,2,6,3,3,5,2,2,4,0,8
k) 26+,7,1,0,0,0,3,2,0,1,0,1,4
l) Left Censored,35,5,1,7,4,7,34,23,15,18,25,150
m) ALL,"2,187",214,105,65,26,55,106,35,37,25,29,171
,           2004,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,717",179,70,34,18,4,,,2,,,
b) 1,0,1,0,1,1,0,2,20,0,,,
c) 2,35,3,2,0,0,1,1,,,0,,
d) 3,38,1,2,1,2,0,,1,,,,
e) 4,22,1,3,1,1,7,0,0,,,0,
f) 5,25,3,2,1,0,0,2,0,,,,
g) 6 to 10,112,9,2,3,1,1,1,0,3,0,0,0
h) 11 to 15,81,5,7,4,2,1,0,27,1,1,0,0
i) 16 to 20,38,7,3,3,6,3,15,1,2,0,4,10
j) 21 to 25,31,4,2,4,3,16,0,1,0,4,0,8
k) 26+,8,0,0,0,1,5,9,2,2,4,3,4
l) Left Censored,36,6,3,14,4,10,8,26,15,34,17,181
m) ALL,"2,143",219,96,66,39,48,38,78,25,43,24,203
,           2005,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"1,704",182,77,35,19,6,1,,2,,,
b) 1,0,1,0,3,0,7,1,,,0,,
c) 2,25,5,0,5,0,0,5,6,,,0,
d) 3,40,2,2,3,1,4,0,,,0,,
e) 4,31,3,1,3,1,3,,0,0,1,,
