Country: USA,,,,,,,,,,,,
Variable: Job_Destruction,,,,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,,,,
    *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,"1,330","1,726","1,761","3,003","2,027","2,485","1,882","3,888","1,501","4,227",603,"7,310"
m) ALL,"6,460","5,447","5,689","8,061","4,431","4,084","2,772","4,245","5,897","4,234",620,"7,390"
,           1988,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,D,,,,,
b) 1,"1,346",673,637,579,630,D,63,16,,D,,
c) 2,788,590,634,410,448,44,D,,,,,D
d) 3,614,524,587,531,123,68,,D,D,,,D
e) 4,468,327,455,452,254,115,D,D,D,D,D,
f) 5,406,420,308,364,61,54,D,D,,,,D
g) 6 to 10,"1,556","1,409","1,467","1,531",843,648,346,769,D,63,D,D
h) 11 to 15,133,221,283,184,593,361,72,D,174,D,D,D
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,"1,259","1,365","1,626","2,401","1,996","2,768","1,542","2,355","3,160","1,700",845,"6,989"
m) ALL,"6,570","5,529","5,997","6,452","4,948","4,554","2,520","3,424","3,344","1,765",881,"7,044"
,           1989,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,D,,D,,,
b) 1,"1,024",647,718,840,41,576,D,D,D,,D,
c) 2,933,638,818,613,527,323,74,0,,D,,
d) 3,603,595,418,476,282,86,77,,D,,,D
e) 4,626,551,674,336,349,D,,,D,,,
f) 5,463,368,337,160,156,159,49,D,D,D,D,
g) 6 to 10,"1,459","1,213","1,467","1,258",906,"1,225",112,228,91,D,D,0
h) 11 to 15,372,384,386,498,699,495,166,215,141,,D,D
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,"1,254","1,490","1,554","2,215","1,407","1,679","2,435","1,757","2,190","1,747",435,"5,601"
m) ALL,"6,734","5,886","6,372","6,396","4,367","4,584","2,913","2,202","3,421","1,761",454,"5,672"
,           1990,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,D,,,,,
b) 1,912,570,446,524,193,219,D,D,D,,,
c) 2,742,707,683,367,141,421,D,D,D,D,,
d) 3,701,538,527,447,450,D,0,0,,D,,
e) 4,499,479,567,430,383,649,58,D,D,,,D
f) 5,394,337,538,362,375,56,D,D,D,D,,
g) 6 to 10,"1,244","1,189","1,434","1,505",648,996,373,376,192,D,42,D
h) 11 to 15,634,557,612,716,327,522,818,244,897,D,14,D
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,"1,088","1,142","1,451","2,103","1,779","2,114","3,485","1,683","1,990","1,353",766,"4,106"
m) ALL,"6,214","5,519","6,258","6,454","4,296","5,112","4,833","2,310","3,176","1,494",822,"4,168"
,           1991,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,D,D,,,,
b) 1,"1,157",692,671,598,529,204,D,D,,,,D
c) 2,723,564,767,853,620,425,18,D,D,,,
d) 3,671,756,706,785,130,153,33,D,D,D,,
e) 4,541,499,623,740,207,261,91,D,,D,,
f) 5,400,570,399,569,8,"1,513",D,,1,,,D
g) 6 to 10,"1,515","1,445","1,497","1,954","1,422","1,440",204,525,268,40,D,D
h) 11 to 15,840,762,829,"1,213",897,991,"1,068",161,508,D,D,47
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,964,"1,035","1,418","2,705","2,565","2,309","2,754","1,977","1,686","2,207","1,487","8,552"
m) ALL,"6,811","6,323","6,910","9,417","6,378","7,296","4,185","3,310","3,197","2,268","1,640","8,637"
,           1992,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,D,D,,,,
b) 1,"1,414",803,499,"1,018",290,D,41,0,D,,,
c) 2,"1,044",786,712,537,419,446,5,D,,,D,
d) 3,861,490,586,623,526,136,D,D,D,,,
e) 4,654,477,478,638,381,100,D,D,D,D,,D
f) 5,492,473,301,452,396,316,D,50,D,,,
g) 6 to 10,"1,488","1,384","1,678","1,511","1,363",713,710,42,84,D,,D
h) 11 to 15,904,"1,080","1,105","1,431","1,179","1,427",640,457,808,77,D,D
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,"1,049","1,126","1,548","2,364","1,974","3,353","1,887","2,490","1,454","2,487",788,"6,754"
m) ALL,"7,906","6,619","6,907","8,574","6,528","6,900","3,432","3,225","5,715","2,829",930,"6,891"
,           1993,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,D,,,,,
b) 1,"1,323",619,551,571,273,41,D,,203,,,D
c) 2,"1,062",684,523,752,192,152,78,D,D,,,
d) 3,899,520,619,807,767,161,D,0,,,D,
e) 4,543,486,416,518,142,686,933,,D,D,,
f) 5,571,587,376,397,217,136,D,D,D,D,,
g) 6 to 10,"1,440","1,420","1,515","1,706","1,005","1,078",288,485,256,D,D,D
h) 11 to 15,885,786,"1,100","1,115","1,014",D,597,"1,922",581,79,59,D
i) 16 to 20,134,186,166,263,314,446,437,D,302,,D,237
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,915,"1,161","1,255","2,729","2,360","2,124","1,768","2,517","2,047","3,193","1,223","13,121"
m) ALL,"7,772","6,449","6,521","8,858","6,284","5,428","4,399","5,005","5,066","3,450","1,287","13,438"
,           1994,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,D,D,D,,,
b) 1,"1,315",790,509,681,183,D,249,D,,,,
c) 2,817,813,668,346,297,328,D,D,D,D,,D
d) 3,737,772,464,637,76,387,127,D,D,,,
e) 4,634,475,450,846,551,131,765,D,,D,D,
f) 5,457,489,487,370,313,494,D,,D,,,
g) 6 to 10,"1,486","1,594","1,746","1,737","1,535","1,002",153,53,108,D,,D
h) 11 to 15,874,934,"1,025","1,236",713,992,619,342,244,64,D,D
i) 16 to 20,311,252,249,767,243,554,221,D,139,D,41,143
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,910,"1,061","1,679","2,681","2,374","1,975","1,821","1,301","2,904","2,921",800,"9,949"
m) ALL,"7,541","7,180","7,277","9,301","6,285","6,311","4,017","1,838","3,863","3,163",873,"10,289"
,           1995,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,,,,,,,
b) 1,"1,200",664,546,364,49,75,D,D,D,D,,D
c) 2,926,654,480,189,96,349,D,D,D,,,
d) 3,633,511,303,324,117,99,11,1,D,D,,D
e) 4,596,501,496,538,290,1,91,D,D,D,,D
f) 5,523,451,234,170,74,17,21,D,,,,
g) 6 to 10,"1,609","1,799","1,528","1,574",719,539,622,26,166,204,D,D
h) 11 to 15,860,949,988,955,238,356,919,216,370,34,D,D
i) 16 to 20,346,382,402,667,513,882,426,D,"1,002",7,122,D
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,792,920,"1,309","2,086","1,312","2,628","2,155","1,351","1,666","2,349",581,"7,456"
m) ALL,"7,485","6,831","6,286","6,867","3,408","4,946","4,258","1,755","3,448","2,649",750,"7,691"
,           1996,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,,,,,,
b) 1,"1,094",557,692,478,143,D,,D,,,,
c) 2,884,554,410,315,153,D,D,D,D,D,D,
d) 3,660,482,217,354,298,8,D,D,,,,
e) 4,480,492,303,358,82,92,212,D,D,D,,D
f) 5,484,377,438,327,36,76,82,D,D,D,D,
g) 6 to 10,"1,682","1,492","1,553","1,722",864,699,253,160,707,50,38,99
h) 11 to 15,851,918,980,"1,060",706,459,182,48,878,70,D,D
i) 16 to 20,458,562,596,694,822,985,296,193,"1,658",28,15,113
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,938,913,"1,367","2,472","1,419","1,412","1,737","1,185","2,010","4,493",930,"7,552"
m) ALL,"7,531","6,347","6,556","7,780","4,523","3,891","2,876","2,048","5,497","4,989","1,219","8,533"
,           1997,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,D,D,,,,,,
b) 1,"1,072",581,597,833,136,381,59,,,,,
c) 2,754,528,313,238,103,D,D,D,D,D,,
d) 3,564,423,319,305,212,211,D,D,D,D,D,
e) 4,498,355,220,140,2,22,D,D,,,,D
f) 5,491,358,278,236,119,92,104,D,D,,,D
g) 6 to 10,"1,741","1,406","1,245","1,399",841,"1,122",642,45,385,D,2,D
h) 11 to 15,959,"1,037","1,068","1,009",D,635,96,51,171,122,D,24
i) 16 to 20,662,710,655,"1,021",651,"1,072",513,305,758,156,73,378
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,710,767,"1,006","1,931","1,244","3,577","1,888","1,072","1,828","2,700","1,997","8,082"
m) ALL,"7,451","6,165","5,701","7,112","3,968","7,336","3,480","2,233","3,728","2,978","2,604","8,776"
,           1998,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
