Country: USA,,,,,,,,,
Variable: Job_Creation_Rate_Births,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
b) 1,D,0.0,0.0,D,0.0,D,0.0,,D
c) 2,8.2,2.1,D,D,0.0,0.0,0.0,D,D
d) 3,3.8,D,D,0.0,0.0,0.0,D,,D
e) 4,D,D,0.0,0.0,0.0,0.0,D,,D
f) 5,2.3,D,0.0,D,0.0,0.0,D,D,D
g) 6 to 10,1.4,2.0,0.0,0.0,0.0,D,,,D
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,2.3,0.8,0.4,D,D,0.0,0.0,0.0,0.0
m) ALL,26.6,9.8,6.8,6.6,4.0,5.2,3.6,0.0,0.0
,           1984,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,198.5,198.9,200.0,200.0,D,D,D,,
b) 1,0.3,D,D,0.0,0.0,D,0.0,D,
c) 2,3.8,D,D,D,D,0.0,0.0,D,D
d) 3,4.2,D,D,0.0,0.0,0.0,D,0.0,D
e) 4,5.3,D,0.0,D,0.0,D,D,,
f) 5,D,0.0,D,0.0,0.0,0.0,D,,D
g) 6 to 10,3.9,D,D,D,0.0,0.0,0.0,D,D
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,D,0.5,0.7,D,0.0,0.0,0.0,0.0,0.0
m) ALL,23.1,9.8,6.0,5.7,3.6,1.4,3.6,0.0,0.0
,           1985,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,197.8,200.0,200.0,199.9,200.0,D,D,,
b) 1,0.7,D,D,D,0.0,0.0,D,D,
c) 2,5.7,1.9,D,D,0.0,D,0.0,D,
d) 3,6.3,D,D,0.0,0.0,D,0.0,D,D
e) 4,D,D,0.0,0.0,0.0,0.0,D,D,D
f) 5,5.3,D,D,D,D,D,D,,
g) 6 to 10,D,0.9,3.8,D,0.0,0.0,0.0,0.0,0.0
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,2.6,0.9,1.8,D,D,0.0,0.0,0.0,0.0
m) ALL,26.4,9.9,9.1,7.6,4.6,1.3,4.6,0.0,0.0
,           1986,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,199.5,199.9,200.0,200.0,D,D,D,,
b) 1,4.3,9.5,16.4,D,D,D,,D,
c) 2,6.7,2.1,3.1,0.0,0.0,0.0,D,D,
d) 3,4.6,D,D,D,0.0,0.0,D,D,
e) 4,6.1,D,D,D,0.0,0.0,0.0,D,D
f) 5,5.2,D,D,0.0,0.0,0.0,0.0,D,D
g) 6 to 10,5.0,D,D,D,0.0,0.0,0.0,0.0,0.0
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,2.1,1.1,D,D,0.0,0.0,0.0,0.0,0.0
m) ALL,26.5,11.9,9.3,7.5,3.9,7.4,6.2,0.0,0.0
,           1987,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,198.9,199.1,197.8,175.7,161.7,92.0,D,D,D
b) 1,1.1,D,D,D,17.3,0.0,0.0,0.0,
c) 2,6.6,3.6,D,D,0.0,D,,D,
d) 3,5.0,2.9,0.0,D,D,D,0.0,D,
e) 4,7.3,3.7,0.0,0.0,0.0,0.0,D,D,
f) 5,4.6,D,0.0,D,0.0,0.0,D,D,D
g) 6 to 10,5.7,1.4,1.8,D,D,D,0.0,0.0,0.0
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,3.0,1.7,D,0.8,0.0,D,0.0,0.0,0.0
m) ALL,30.7,12.6,9.3,7.9,5.7,6.0,2.7,5.0,0.0
,           1988,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,196.1,198.3,200.0,200.0,200.0,D,D,,
b) 1,0.6,D,D,3.1,D,D,0.0,0.0,D
c) 2,4.3,2.2,D,D,0.0,0.0,0.0,0.0,
d) 3,4.0,2.7,0.0,D,0.0,D,,D,
e) 4,3.2,D,D,0.0,0.0,0.0,D,D,
f) 5,4.2,D,0.0,0.0,0.0,D,D,D,
g) 6 to 10,3.3,1.1,D,D,D,0.0,0.0,0.0,0.0
h) 11 to 15,2.7,D,D,0.0,0.0,0.0,D,,D
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,2.5,0.7,0.4,D,D,D,0.0,0.0,0.0
m) ALL,26.7,11.7,9.3,7.1,3.2,5.4,2.1,0.0,0.0
,           1989,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,196.2,188.4,195.1,184.5,177.0,D,D,,D
b) 1,0.0,D,D,3.8,0.0,0.0,D,D,
c) 2,4.1,D,D,D,0.0,0.0,0.0,0.0,0.0
d) 3,5.2,D,D,D,0.0,0.0,0.0,0.0,
e) 4,2.7,D,D,0.0,0.0,D,D,D,
f) 5,6.1,2.0,D,D,0.0,0.0,D,D,
g) 6 to 10,4.0,1.5,D,0.0,D,0.0,0.0,0.0,0.0
h) 11 to 15,3.0,1.6,D,D,D,0.0,0.0,D,D
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,2.3,1.4,0.5,0.9,0.0,0.0,0.0,0.0,0.0
m) ALL,24.7,10.9,8.2,7.9,5.3,4.0,2.1,0.0,5.7
,           1990,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,197.6,199.9,199.9,200.0,199.9,199.9,,,
b) 1,D,D,D,D,D,0.0,0.0,D,D
c) 2,D,1.8,D,0.0,D,0.0,D,D,
d) 3,5.2,3.1,D,D,D,0.0,0.0,0.0,0.0
e) 4,5.5,2.8,D,D,0.0,0.0,0.0,0.0,
f) 5,6.9,D,0.0,D,0.0,0.0,D,D,
g) 6 to 10,3.8,1.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
h) 11 to 15,3.8,D,D,D,0.0,0.0,0.0,D,D
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,2.2,D,0.8,0.8,D,0.0,0.0,0.0,0.0
m) ALL,27.3,11.1,7.2,6.5,5.6,5.0,0.0,4.0,0.0
,           1991,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,197.4,198.4,200.0,194.4,D,D,200.0,,
b) 1,0.2,D,2.6,3.3,D,D,D,D,
c) 2,4.3,D,0.0,D,0.0,0.0,0.0,D,D
d) 3,D,0.0,D,0.0,0.0,0.0,D,D,
e) 4,4.8,1.3,D,D,0.0,0.0,0.0,0.0,0.0
f) 5,D,D,3.1,0.0,0.0,0.0,0.0,D,D
g) 6 to 10,3.7,1.0,D,D,0.0,0.0,0.0,0.0,0.0
h) 11 to 15,2.4,D,D,0.0,0.0,0.0,0.0,0.0,0.0
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
