Country: USA,,,,,,,,,
Variable: Net_Job_Creation_Rate,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,1.0,-4.8,-4.6,-6.9,-10.2,-10.1,-19.8,-7.1,-3.4
m) ALL,22.7,4.5,1.1,-0.3,-4.5,-7.2,-11.7,-8.1,26.4
,           1983,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,192.3,195.8,197.4,197.4,200.0,174.0,200.0,199.7,
b) 1,13.2,1.8,-13.9,-2.3,-14.0,-61.9,-23.3,,D
c) 2,6.7,-1.1,-6.7,4.6,-15.4,-19.2,9.8,-68.6,D
d) 3,5.6,1.0,-18.5,-11.2,-32.1,-23.4,-29.8,,D
e) 4,5.5,-3.5,-10.3,-15.8,-16.6,-11.3,-45.2,-196.8,D
f) 5,3.8,-8.5,2.3,-17.5,-10.0,-16.5,-68.1,-1.4,D
g) 6 to 10,4.5,-13.2,-9.7,47.6,-6.3,-33.5,,,D
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,1.9,-1.0,-5.1,-2.9,-3.0,-7.1,-17.4,-2.6,-8.1
m) ALL,17.8,7.4,-0.1,5.3,-0.5,-7.5,-10.6,-5.5,-28.7
,           1984,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,198.2,197.6,200.0,200.0,200.0,200.0,199.5,199.7,
b) 1,11.3,-10.0,-12.7,-11.1,-22.3,-15.4,-1.1,3.3,
c) 2,13.3,-1.5,-8.3,-6.1,-10.0,-17.1,-6.5,,D
d) 3,3.6,2.3,0.0,-2.7,-2.5,-21.6,-59.3,1.1,D
e) 4,9.4,-3.9,-19.1,-2.7,6.2,-11.5,-74.9,,
f) 5,2.6,-3.3,-5.7,0.6,-9.0,-28.4,7.2,,D
g) 6 to 10,5.4,-4.3,-1.0,-5.2,-6.4,-13.8,0.0,4.7,-46.7
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,8.6,-3.7,-3.5,-3.3,-6.7,-7.7,-8.2,-8.7,-2.2
m) ALL,18.6,5.2,2.0,0.9,-1.7,-6.7,-6.6,-2.4,-10.5
,           1985,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,198.5,197.3,200.0,199.9,200.0,199.9,199.3,199.8,
b) 1,26.7,1.5,3.1,-8.0,-15.7,-7.9,4.5,7.4,
c) 2,2.9,3.5,-10.5,9.2,-4.8,-2.0,-14.9,-3.8,
d) 3,3.4,2.6,-3.6,-1.9,-10.9,-9.8,9.8,5.4,D
e) 4,9.2,0.3,-1.8,-2.6,-8.5,-17.8,30.6,-1.1,D
f) 5,3.0,-4.2,-11.6,-10.5,16.3,-2.3,18.0,,
g) 6 to 10,3.7,-3.8,-6.3,-6.1,-10.4,-10.5,-19.2,-22.1,-6.3
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,-0.4,0.0,-3.1,-1.2,-1.0,-6.8,-8.4,-3.5,-1.4
m) ALL,17.9,8.4,3.3,3.8,3.4,-3.3,-4.1,-0.2,-2.4
,           1986,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,199.1,199.9,199.9,200.0,200.0,200.0,200.0,199.8,
b) 1,21.3,1.1,10.4,15.2,-4.0,9.6,,0.0,
c) 2,16.4,1.7,-10.4,2.6,-19.8,-6.3,1.8,-0.3,
d) 3,7.8,-2.4,-12.0,-4.7,21.3,-27.6,-28.3,-53.7,
