Country: USA,,,,,,,,,
Variable: Estabs,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
m) ALL,"10,761","4,998","3,025","2,006",646,293,56,27,19
,           1984,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,435",437,219,93,31,13,1,1,
b) 1,"1,283",409,174,90,33,14,4,1,
c) 2,"1,118",446,243,149,34,13,3,,1
d) 3,846,383,233,131,45,19,2,3,1
e) 4,773,361,163,93,22,17,1,,
f) 5,669,359,176,101,24,9,1,,1
g) 6 to 10,"1,137",685,363,207,46,25,2,2,4
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"3,434","1,958","1,493","1,090",422,191,36,23,11
m) ALL,"10,695","5,038","3,064","1,954",657,301,50,30,18
,           1985,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,642",464,222,116,44,13,1,1,
b) 1,"1,154",382,199,82,31,13,1,1,
c) 2,"1,047",393,175,109,33,12,3,2,
d) 3,934,408,242,141,39,15,4,1,1
e) 4,741,370,226,116,54,16,3,2,1
f) 5,689,325,143,80,31,16,1,,
g) 6 to 10,"1,652",959,484,286,78,33,4,2,4
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"3,169","1,839","1,435","1,027",406,190,33,25,9
m) ALL,"11,028","5,140","3,126","1,957",716,308,50,34,15
,           1986,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,629",483,270,132,38,14,6,2,
b) 1,"1,299",408,211,127,47,14,,1,
c) 2,909,354,207,97,36,13,1,1,
d) 3,868,348,189,88,39,10,5,2,
e) 4,803,385,239,148,41,12,4,1,1
f) 5,653,324,216,122,49,17,1,2,1
g) 6 to 10,"2,151","1,246",555,382,102,42,5,6,3
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"2,942","1,748","1,310","1,018",383,182,36,25,10
m) ALL,"11,254","5,296","3,197","2,114",735,304,58,40,15
,           1987,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,924",602,271,165,56,21,7,2,2
b) 1,"1,241",421,238,111,35,14,5,2,
c) 2,"1,004",420,228,148,49,8,1,1,
d) 3,722,369,187,101,33,12,2,1,
e) 4,725,345,180,94,28,14,5,1,
f) 5,682,347,219,140,44,10,2,1,2
g) 6 to 10,"2,514","1,466",757,448,141,75,4,8,4
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"2,683","1,629","1,277",945,380,173,39,18,10
m) ALL,"11,495","5,599","3,357","2,152",766,327,65,34,18
,           1988,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,724",563,283,166,45,13,3,1,
b) 1,"1,430",524,235,149,53,20,6,2,2
c) 2,934,423,241,118,34,14,5,4,
d) 3,835,407,227,145,41,14,,1,
e) 4,620,323,185,102,28,12,3,2,
f) 5,640,331,176,89,31,15,4,2,
g) 6 to 10,"2,452","1,363",799,457,156,73,6,8,5
h) 11 to 15,407,290,154,108,33,14,1,,1
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"2,465","1,534","1,209",909,379,201,37,16,13
m) ALL,"11,507","5,758","3,509","2,243",800,376,65,36,21
,           1989,Initial Size,,,,,,,
