Country: USA,,,,,,,,,,,,
Variable: Job_Destruction_Rate_Deaths,,,,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,,,,
    *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
j) 21 to 25,10.6,3.8,D,D,D,1.9,2.4,0.0,D,0.0,0.0,D
k) 26+,,,,,,,,,,,,
l) Left Censored,11.8,7.6,2.8,3.1,0.2,2.2,2.8,0.8,2.8,2.5,3.4,4.7
m) ALL,19.5,7.7,6.2,4.5,2.2,5.6,2.7,5.1,1.7,2.2,2.7,4.8
,           2000,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0.0,0.0,0.0,0.0,0.0,D,D,,,D,,
b) 1,32.7,14.0,9.4,D,0.0,D,D,,,,D,D
c) 2,28.6,12.2,14.7,10.5,D,D,0.0,,D,D,,
d) 3,24.7,11.1,12.5,D,0.0,D,D,D,,,,
e) 4,27.2,7.2,8.3,D,D,D,D,,,,,
f) 5,20.3,9.1,5.8,10.1,0.0,0.0,D,,D,,,D
g) 6 to 10,19.0,7.1,5.8,4.7,D,D,D,D,D,D,0.0,0.0
h) 11 to 15,17.5,5.0,4.0,6.3,0.0,D,D,D,D,D,D,12.8
i) 16 to 20,13.4,6.3,3.8,D,D,6.7,D,9.5,0.0,0.0,0.0,5.4
j) 21 to 25,8.4,3.1,4.2,D,D,D,D,0.0,D,0.0,D,2.2
k) 26+,,,,,,,,,,,,
l) Left Censored,12.1,3.9,1.9,1.5,1.6,1.3,1.5,0.8,1.6,D,D,6.4
m) ALL,17.8,6.8,5.3,4.0,1.9,4.4,6.1,1.5,1.2,2.3,4.2,6.3
,           2001,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0.0,0.0,0.0,0.0,0.0,D,,,D,,,
b) 1,36.6,10.6,8.0,D,0.0,0.0,,D,,D,,
c) 2,27.0,14.1,16.1,D,D,0.0,D,D,,,,D
d) 3,29.1,14.3,12.3,9.6,20.0,0.0,0.0,D,D,,D,
e) 4,25.0,10.5,12.4,11.9,0.0,D,D,D,D,,,
f) 5,28.0,D,10.1,D,0.0,D,D,,D,,,D
g) 6 to 10,19.7,8.0,5.2,3.5,D,0.4,D,D,D,D,D,D
h) 11 to 15,17.4,7.4,5.6,2.3,D,D,D,D,1.2,D,D,D
i) 16 to 20,14.2,4.1,5.8,2.1,D,1.4,D,D,D,0.0,0.0,D
j) 21 to 25,11.3,4.3,1.8,D,10.8,9.8,2.9,D,0.0,D,D,D
k) 26+,,,,,,,,,,,,
l) Left Censored,13.2,D,1.0,2.0,D,0.3,1.3,2.1,1.7,3.4,8.4,1.8
m) ALL,19.1,7.1,5.7,3.3,3.6,2.8,3.2,8.5,1.3,4.1,6.9,2.3
,           2002,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0.0,0.0,0.0,0.0,0.0,D,D,,,,,
b) 1,36.8,10.8,D,D,0.0,D,D,,,D,,
c) 2,31.5,9.5,4.2,D,0.0,0.0,D,D,D,D,,
d) 3,25.5,7.8,D,D,0.0,0.0,D,,,,,D
e) 4,23.5,13.6,8.0,D,D,D,0.0,0.0,D,,,D
f) 5,23.6,11.6,13.9,D,0.0,0.0,D,D,D,,,
g) 6 to 10,19.5,5.2,9.2,4.2,D,D,1.9,0.0,0.0,,D,0.0
h) 11 to 15,15.7,6.6,6.3,6.1,4.0,0.4,3.1,D,D,D,D,D
i) 16 to 20,13.6,7.8,5.5,4.7,1.6,10.3,1.9,D,1.6,D,D,D
j) 21 to 25,10.9,5.8,5.6,3.4,4.9,10.4,2.5,4.4,D,D,D,0.0
k) 26+,,,,,,,,,,,,
l) Left Censored,14.2,8.0,5.0,5.8,3.4,3.7,D,1.6,2.2,D,9.1,5.0
m) ALL,18.6,7.5,6.9,5.4,3.1,6.1,2.0,2.8,2.0,2.4,5.7,4.7
,           2003,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0.0,0.0,0.0,0.0,0.0,0.0,D,,D,,,
b) 1,34.7,11.4,8.8,13.4,D,D,,D,D,,,
c) 2,26.4,12.3,11.9,6.0,D,D,D,D,,,,
d) 3,21.8,7.1,5.2,D,D,0.0,D,,D,,D,
e) 4,18.3,8.6,D,D,0.0,D,D,,,,,D
f) 5,19.6,D,8.3,0.0,0.0,0.0,D,D,D,,,D
g) 6 to 10,18.3,5.7,7.1,4.6,0.0,D,D,0.0,D,D,0.0,D
h) 11 to 15,11.4,3.9,3.1,3.2,D,1.2,0.0,D,D,D,D,D
i) 16 to 20,10.7,5.8,6.0,3.6,D,D,D,0.0,D,0.0,0.0,0.0
j) 21 to 25,8.1,4.3,2.7,3.7,0.4,D,D,D,D,D,0.0,D
k) 26+,9.0,D,D,0.0,0.0,D,D,0.0,D,D,0.0,D
l) Left Censored,12.3,4.1,1.2,1.9,D,0.4,D,0.6,0.5,1.2,D,4.1
m) ALL,16.0,5.9,4.7,3.6,3.5,4.2,6.3,0.6,0.6,1.3,0.6,3.7
,           2004,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0.0,0.0,0.0,0.0,0.0,D,,,D,,,
b) 1,30.7,D,14.9,10.4,D,D,D,D,D,,,
c) 2,23.4,10.6,12.5,14.3,D,D,D,,,D,,
d) 3,25.4,15.5,9.8,D,0.0,D,,D,,,,
e) 4,26.7,8.1,D,9.5,0.0,0.0,D,D,,,D,
f) 5,16.1,8.5,5.4,D,D,0.0,D,D,,,,
g) 6 to 10,18.1,5.1,4.1,1.7,D,0.0,D,0.0,D,D,0.0,D
h) 11 to 15,17.0,5.1,2.2,6.6,0.0,0.0,0.0,D,D,0.0,0.0,D
i) 16 to 20,12.2,4.3,4.1,2.9,D,D,D,D,0.0,0.0,0.0,D
j) 21 to 25,12.3,3.6,2.6,3.3,D,2.6,D,D,0.0,D,D,D
k) 26+,7.4,D,D,D,0.0,D,D,D,D,D,0.0,0.0
l) Left Censored,11.6,2.2,2.8,1.2,D,2.8,0.2,0.6,D,0.9,1.5,2.7
m) ALL,16.8,6.2,4.6,3.9,2.8,2.9,0.4,1.3,1.0,0.7,0.9,3.3
,           2005,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0.0,0.0,0.0,0.0,0.0,0.0,D,,D,,,
b) 1,31.0,15.0,12.2,D,D,0.0,D,,,D,,
c) 2,23.5,10.4,6.2,11.5,0.0,0.0,D,D,,,D,
d) 3,26.0,8.5,7.1,D,D,0.0,D,,,D,,
e) 4,15.7,4.8,D,0.0,0.0,D,,D,D,D,,
f) 5,23.0,4.3,D,D,D,0.0,D,D,,,,D
g) 6 to 10,16.2,7.1,3.9,3.7,D,D,D,0.0,D,D,D,D
h) 11 to 15,15.6,4.6,3.1,5.4,D,D,D,D,D,D,0.0,D
i) 16 to 20,11.9,4.0,1.5,D,D,D,D,D,0.0,0.0,D,1.7
j) 21 to 25,9.6,3.3,2.7,0.0,D,D,D,0.0,0.0,0.0,0.0,0.0
k) 26+,9.5,2.9,D,D,D,0.0,0.0,15.4,D,D,D,D
l) Left Censored,10.7,4.9,1.7,1.0,3.3,4.8,D,D,4.8,D,3.3,1.6
m) ALL,15.9,6.0,3.7,2.7,3.6,4.1,3.1,5.9,3.1,0.4,2.4,1.6
,           2006,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,D,,,
b) 1,33.4,10.7,D,7.4,D,0.0,D,D,D,D,,
c) 2,28.6,8.7,D,D,0.0,0.0,D,,,D,,
d) 3,24.3,8.0,D,D,0.0,0.0,D,D,,,,
e) 4,21.8,3.8,4.9,0.0,0.0,0.0,D,,D,D,,
f) 5,22.6,5.4,D,9.9,D,0.0,D,D,,D,,
g) 6 to 10,16.0,6.4,4.7,4.0,D,D,D,D,D,0.0,D,D
h) 11 to 15,12.5,5.2,5.2,4.9,D,D,0.0,D,D,D,0.0,D
i) 16 to 20,11.8,2.7,5.5,2.9,D,D,0.0,D,D,0.0,0.0,D
j) 21 to 25,9.3,2.9,4.3,D,0.0,D,D,D,0.0,D,D,D
k) 26+,11.1,3.6,4.7,D,D,D,D,D,D,D,D,D
l) Left Censored,10.1,3.6,2.0,3.6,D,D,D,0.6,1.1,0.5,D,2.1
m) ALL,16.2,5.2,5.2,3.8,2.7,2.3,2.1,6.8,0.9,0.3,0.9,2.0
,           2007,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0.0,0.0,0.0,0.0,0.0,D,D,,,,,
b) 1,36.6,8.7,9.9,6.5,12.3,D,D,D,,,,
c) 2,29.5,12.5,9.6,14.3,D,D,0.0,D,D,D,,
d) 3,24.9,11.4,7.7,9.5,0.0,55.1,D,D,,,,
e) 4,21.4,10.6,8.1,6.3,D,0.0,0.0,D,D,,D,
f) 5,18.2,11.0,7.6,D,0.0,D,D,,D,D,,
g) 6 to 10,16.8,9.6,8.9,3.3,5.5,11.2,D,D,D,0.0,0.0,D
h) 11 to 15,16.1,7.5,2.2,4.7,D,0.0,0.0,D,D,D,D,D
i) 16 to 20,13.9,4.8,5.9,2.8,D,11.8,D,D,D,0.0,0.0,D
j) 21 to 25,13.1,5.0,7.3,5.2,9.0,2.0,D,0.0,D,D,0.0,D
k) 26+,6.5,4.1,3.3,3.8,2.6,9.6,0.9,D,D,D,D,D
l) Left Censored,12.6,3.3,3.2,D,0.3,1.1,0.2,1.2,1.4,D,2.2,6.6
m) ALL,17.4,7.4,6.0,4.8,3.9,7.0,5.9,5.9,2.2,3.9,1.5,5.9
,           2008,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0.0,0.0,0.0,0.0,D,D,,,,,,
b) 1,33.7,14.5,D,20.1,D,D,D,D,,,,
c) 2,27.5,14.5,11.2,14.5,D,0.0,D,D,D,,,
d) 3,26.0,12.0,12.3,D,0.0,D,0.0,D,D,D,,D
e) 4,25.7,9.8,5.2,D,D,0.0,D,D,,,,
f) 5,26.8,8.9,D,D,0.0,0.0,D,D,D,D,,D
g) 6 to 10,19.2,7.1,9.2,3.3,3.7,D,D,D,D,D,D,D
h) 11 to 15,18.6,7.3,2.9,3.9,D,D,0.0,D,D,D,0.0,D
i) 16 to 20,14.6,3.1,3.2,4.9,D,D,0.0,D,D,0.0,0.0,D
j) 21 to 25,13.6,6.0,6.0,5.6,D,0.0,D,0.0,0.5,0.0,0.0,D
k) 26+,10.5,3.5,5.3,D,D,D,0.0,D,D,D,D,D
l) Left Censored,9.6,2.8,4.2,4.0,D,D,0.1,D,0.7,D,D,1.2
m) ALL,18.5,7.1,5.9,5.1,4.1,1.9,1.2,0.3,1.3,0.6,1.1,1.1
,           2009,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0.0,0.0,0.0,0.0,0.0,,,,,,,
b) 1,39.7,14.3,16.9,16.3,0.0,D,D,,,,,
c) 2,34.6,18.6,9.5,10.5,0.0,D,D,D,D,,,
d) 3,28.8,9.9,8.3,6.1,D,0.0,0.0,D,D,D,,
e) 4,24.1,11.8,8.2,D,0.0,D,0.0,D,0.0,,,D
f) 5,25.5,5.4,4.9,0.0,D,0.0,D,D,,,,
g) 6 to 10,19.4,5.7,6.0,5.6,D,D,D,D,D,D,D,D
h) 11 to 15,16.1,7.2,2.8,D,D,0.0,D,D,0.0,D,D,D
i) 16 to 20,14.5,5.0,2.0,5.4,D,D,D,D,D,D,0.0,D
j) 21 to 25,14.6,7.1,5.2,D,D,D,D,D,D,0.0,D,D
k) 26+,12.6,4.1,4.5,D,6.1,D,D,D,D,D,D,D
l) Left Censored,10.4,4.5,3.1,1.6,D,D,0.4,0.6,1.1,D,1.5,5.2
m) ALL,19.7,7.2,5.1,3.5,3.3,1.3,2.1,0.8,0.9,0.6,1.0,4.5
,           2010,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0.0,0.0,0.0,0.0,0.0,D,D,,,,,
b) 1,41.6,21.4,6.5,D,D,0.0,,D,D,D,,
c) 2,27.9,8.5,D,D,0.0,D,D,,,,,
d) 3,20.2,12.8,D,10.8,D,0.0,,D,D,,,
e) 4,24.6,5.1,13.0,D,D,D,D,D,D,,,
f) 5,22.2,12.3,13.5,0.0,0.0,D,0.0,D,D,,,
g) 6 to 10,19.8,7.7,4.2,4.5,D,D,D,0.0,0.0,0.0,D,
h) 11 to 15,14.9,6.6,2.6,2.4,D,0.0,D,D,D,D,D,0.0
i) 16 to 20,12.7,5.7,2.7,5.2,0.0,0.0,D,D,D,D,D,D
j) 21 to 25,14.0,6.2,5.1,D,D,0.0,D,D,0.2,0.0,0.0,D
k) 26+,11.5,5.0,2.1,1.2,D,D,0.0,D,0.0,0.0,D,0.4
l) Left Censored,8.5,5.9,2.0,2.1,D,D,D,0.8,0.1,D,2.7,5.4
m) ALL,17.8,7.6,4.5,3.6,2.9,2.9,2.4,6.2,0.2,0.5,2.0,4.7
,           2011,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0.0,0.0,0.0,0.0,0.0,D,D,,,,,
b) 1,38.8,20.1,8.2,D,D,0.0,D,D,,D,,
c) 2,28.0,19.7,5.5,11.1,0.0,0.0,D,,D,,,
d) 3,26.3,8.1,D,D,D,D,D,,,,,
e) 4,24.6,13.8,D,D,D,0.0,D,D,D,,,
f) 5,22.1,14.5,10.0,6.0,0.0,0.0,0.0,D,D,,,
g) 6 to 10,19.4,8.8,4.5,7.8,D,D,D,D,D,D,D,D
h) 11 to 15,16.7,6.2,1.7,2.6,D,D,D,0.0,D,D,0.0,D
i) 16 to 20,16.4,7.6,4.6,D,D,D,0.0,D,D,D,D,D
j) 21 to 25,17.9,6.6,2.1,7.6,0.0,0.0,D,D,D,0.0,D,D
k) 26+,11.1,4.7,D,D,D,D,D,D,D,D,D,D
l) Left Censored,10.0,5.0,2.2,D,D,D,0.9,D,2.3,1.2,1.0,3.2
m) ALL,18.4,8.6,3.3,4.7,2.9,2.0,0.7,0.3,2.3,1.2,0.6,2.8
,           2012,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0.0,0.0,0.0,0.0,D,D,,,,,,
b) 1,39.3,15.5,6.2,14.4,D,D,D,,,,,
c) 2,26.0,10.9,18.2,D,0.0,D,0.0,D,,,D,
d) 3,23.1,6.0,9.4,18.6,D,0.0,D,D,D,D,,
e) 4,26.1,8.9,3.7,D,D,D,D,,,,,
f) 5,22.4,9.8,D,D,0.0,0.0,,D,D,,,
g) 6 to 10,15.4,7.2,6.2,4.5,0.5,15.2,0.0,0.0,0.0,D,D,D
h) 11 to 15,15.5,5.8,5.5,3.9,2.6,D,D,D,0.0,D,D,D
i) 16 to 20,13.4,4.7,1.5,2.8,D,D,D,0.0,D,0.0,D,D
j) 21 to 25,16.3,4.7,4.4,4.4,D,0.2,D,D,D,0.0,D,D
k) 26+,10.8,4.4,3.1,2.9,4.2,D,1.6,D,D,D,D,1.6
l) Left Censored,8.7,6.5,D,3.5,3.1,1.8,1.2,1.2,1.8,0.8,D,1.9
m) ALL,16.6,6.5,5.1,4.5,2.4,4.2,1.1,0.6,1.0,2.7,2.5,2.0
