Country: USA,,,,,,,,,
Variable: Job_Creation,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
c) 2,452,531,582,603,126,364,D,D,
d) 3,426,535,460,672,568,161,64,D,D
e) 4,385,334,529,398,354,50,25,84,
f) 5,256,348,425,441,314,295,D,,
g) 6 to 10,768,"1,176","1,283","1,671",797,669,653,690,111
h) 11 to 15,314,664,839,899,578,461,165,D,D
i) 16 to 20,104,202,270,291,196,327,92,D,D
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,294,605,938,"1,791","1,354","1,435",418,279,606
m) ALL,"9,274","8,561","9,027","10,317","5,937","6,165","3,914","3,294","4,412"
,           1995,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"5,624","3,609","2,588","3,844","2,643","1,891",,,
b) 1,536,695,597,714,552,900,18,D,D
c) 2,310,464,409,452,294,94,D,D,
d) 3,279,405,407,213,256,59,,43,
e) 4,294,466,395,575,266,281,D,50,D
f) 5,260,321,353,370,332,145,D,D,
g) 6 to 10,736,"1,212","1,218","1,852","1,009","1,076",272,0,104
h) 11 to 15,382,667,853,"1,072",680,571,196,D,D
i) 16 to 20,156,292,323,347,276,268,85,D,D
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,284,573,712,"1,361","1,284","1,588",441,187,312
m) ALL,"8,861","8,704","7,855","10,800","7,592","6,873","1,601",970,"4,080"
,           1996,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"5,657","3,317","3,284","5,053","1,841","2,499",D,D,D
b) 1,582,700,687,"1,015",503,953,0,,
c) 2,341,571,455,590,492,120,18,D,D
d) 3,313,368,313,385,234,269,D,D,
e) 4,256,312,328,491,209,339,D,D,
f) 5,293,329,319,396,313,254,23,D,D
g) 6 to 10,773,"1,087","1,315","1,837","1,464",952,292,D,D
h) 11 to 15,332,586,791,"1,004",926,820,708,536,168
i) 16 to 20,196,340,372,489,311,401,21,D,D
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,302,425,841,"1,376","1,057","1,296",425,584,404
