m) ALL,"1,032",245,145,61,12,6,2,.,.
,           1984,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,267,58,20,7,2,.,.,.,
c) 2,173,28,24,8,3,1,.,,.
d) 3,119,25,14,6,1,1,.,.,.
e) 4,102,20,16,5,1,.,.,,
f) 5,75,13,10,2,.,1,.,,.
g) 6 to 10,118,30,13,6,3,1,.,.,.
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,270,59,41,17,4,1,.,.,.
m) ALL,"1,124",233,138,51,14,5,.,.,.
,           1985,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,155,32,11,8,.,.,.,.,
c) 2,160,45,10,6,.,.,.,.,
d) 3,121,28,18,6,1,.,.,.,.
e) 4,92,17,11,6,.,.,.,.,.
f) 5,84,23,16,4,.,1,.,,
g) 6 to 10,161,37,23,12,3,1,.,.,.
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,262,76,31,13,3,2,.,.,.
m) ALL,"1,035",258,120,55,7,4,.,.,.
,           1986,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,217,46,26,5,2,1,,.,
c) 2,161,22,17,7,2,1,.,.,
d) 3,119,28,17,2,1,1,.,.,
e) 4,73,25,6,4,1,.,.,.,.
f) 5,68,29,10,5,1,.,.,.,.
g) 6 to 10,168,51,23,9,.,.,.,.,.
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,240,59,36,15,3,.,.,.,.
m) ALL,"1,046",260,135,47,10,3,.,.,.
,           1987,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,.
b) 1,255,43,25,15,3,1,.,.,
c) 2,152,34,14,8,6,4,.,.,
d) 3,94,36,13,5,2,1,.,.,
e) 4,95,27,12,3,3,.,.,.,
f) 5,68,21,11,7,1,.,.,.,.
g) 6 to 10,226,49,23,20,4,1,.,.,.
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,229,57,34,17,9,.,1,.,.
m) ALL,"1,119",267,132,75,28,7,1,.,.
,           1988,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,336,55,22,9,2,1,.,.,.
c) 2,171,30,18,9,2,.,.,.,
d) 3,108,40,10,8,2,.,,.,
e) 4,80,22,7,1,1,1,.,.,
f) 5,70,12,10,3,1,.,.,.,
g) 6 to 10,233,71,29,18,3,.,.,.,.
h) 11 to 15,23,4,1,1,.,.,.,,.
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,199,42,18,11,1,3,.,.,.
m) ALL,"1,220",276,115,60,12,5,.,.,.
,           1989,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,.
b) 1,198,36,16,12,5,.,.,.,
c) 2,173,50,16,13,1,1,.,.,.
d) 3,94,27,17,6,1,.,.,.,
e) 4,104,36,15,12,1,1,.,.,
f) 5,66,25,12,5,.,.,.,.,
g) 6 to 10,215,57,32,17,6,.,1,.,.
h) 11 to 15,60,15,4,2,3,2,.,.,.
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,171,47,27,9,4,.,.,.,.
m) ALL,"1,081",293,139,76,21,4,1,.,.
,           1990,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,,
b) 1,157,36,15,7,1,.,.,.,.
c) 2,124,36,16,5,.,3,.,.,
d) 3,117,33,12,7,1,1,.,.,.
e) 4,90,19,11,9,.,2,.,.,
f) 5,65,18,7,5,3,.,.,.,
g) 6 to 10,181,51,23,19,3,2,1,.,.
h) 11 to 15,84,19,11,5,3,1,.,.,.
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,135,57,15,5,2,2,.,2,.
m) ALL,953,269,110,62,13,11,1,2,.
,           1991,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,208,54,13,12,.,.,.,,
c) 2,110,32,11,14,1,3,.,.,.
d) 3,90,31,18,9,1,.,.,.,
e) 4,95,18,12,8,.,.,.,.,.
f) 5,54,17,17,6,.,.,1,1,.
g) 6 to 10,213,63,32,16,2,2,.,.,.
h) 11 to 15,104,27,20,5,4,1,.,.,.
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,135,26,13,6,2,.,.,1,.
m) ALL,"1,009",268,136,76,10,6,1,2,.
,           1992,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,285,68,25,7,4,1,.,.,
c) 2,173,45,17,9,1,2,.,.,
d) 3,135,49,10,12,1,1,.,.,.
e) 4,87,38,4,6,1,.,.,.,
f) 5,74,23,8,1,.,1,.,.,.
g) 6 to 10,201,67,33,16,1,2,.,.,.
h) 11 to 15,123,24,22,8,3,.,.,.,.
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,132,34,15,13,.,.,.,.,.
m) ALL,"1,210",348,134,72,11,7,.,.,.
,           1993,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,298,71,20,13,2,.,.,.,
c) 2,196,52,17,4,2,.,.,.,.
d) 3,153,39,14,8,1,2,.,.,
e) 4,98,24,9,4,2,1,1,.,.
f) 5,84,27,14,2,.,.,.,.,
g) 6 to 10,216,52,24,14,1,2,.,.,.
h) 11 to 15,125,25,9,5,1,.,.,.,.
i) 16 to 20,13,5,3,1,.,.,.,,.
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,140,20,19,5,3,2,.,.,.
m) ALL,"1,323",315,129,56,12,7,1,.,.
,           1994,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,.
b) 1,274,62,26,9,3,1,1,.,
c) 2,153,24,22,8,2,1,.,.,
d) 3,133,33,23,6,1,1,1,.,.
e) 4,104,27,11,9,2,1,.,1,
f) 5,73,20,9,6,1,1,.,,
g) 6 to 10,229,55,34,15,1,3,.,.,.
h) 11 to 15,100,26,13,7,2,.,.,.,.
i) 16 to 20,33,9,5,.,.,.,.,.,.
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,123,29,14,11,1,2,.,.,.
m) ALL,"1,222",285,157,71,13,10,2,1,.
,           1995,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,,
b) 1,280,51,19,7,2,.,.,.,.
c) 2,152,36,22,5,1,.,.,.,
d) 3,116,19,17,2,.,.,,.,
e) 4,107,22,13,8,1,.,.,.,.
f) 5,108,11,15,.,.,.,.,.,
g) 6 to 10,270,69,36,13,2,.,.,.,.
h) 11 to 15,119,23,20,7,2,.,.,.,.
i) 16 to 20,52,6,8,1,.,.,.,.,.
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,110,17,12,7,2,1,.,.,.
m) ALL,"1,314",254,162,50,10,1,.,.,.
,           1996,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,.
b) 1,288,39,16,14,2,.,.,,
c) 2,181,36,15,4,1,.,.,.,.
d) 3,123,29,12,2,1,.,.,.,
e) 4,89,23,16,4,2,.,.,.,
f) 5,72,24,6,7,1,.,.,.,.
g) 6 to 10,273,67,31,15,2,1,.,.,.
h) 11 to 15,115,31,17,6,2,.,.,.,.
i) 16 to 20,53,12,5,3,2,.,.,.,.
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,100,25,8,7,.,2,.,.,.
m) ALL,"1,294",286,126,62,13,3,.,.,.
,           1997,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,,
b) 1,255,48,20,13,5,1,.,.,.
c) 2,141,38,21,4,.,.,.,,
d) 3,109,30,9,4,1,.,.,.,.
e) 4,98,22,8,4,.,.,.,.,
f) 5,80,19,11,4,1,.,.,.,
g) 6 to 10,250,67,26,13,3,1,1,.,.
h) 11 to 15,115,40,25,7,1,1,.,.,.
i) 16 to 20,75,27,10,5,2,.,.,.,.
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,116,21,8,4,1,.,.,.,.
m) ALL,"1,239",312,138,58,14,3,1,.,.
,           1998,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,279,47,14,5,4,.,.,.,
c) 2,165,33,13,12,2,.,1,1,.
d) 3,122,27,12,5,1,.,.,.,
e) 4,97,27,10,3,.,1,.,.,.
f) 5,66,12,10,1,.,1,.,.,
g) 6 to 10,250,72,33,12,1,.,.,.,.
h) 11 to 15,139,29,19,7,2,.,.,.,.
i) 16 to 20,97,12,3,3,.,.,.,.,.
j) 21 to 25,13,1,2,.,.,.,.,,.
k) 26+,,,,,,,,,
l) Left Censored,94,22,9,5,1,.,.,.,.
m) ALL,"1,322",282,125,53,11,2,1,1,.
,           1999,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,.
b) 1,242,38,15,13,.,.,.,.,
c) 2,154,37,9,2,1,.,.,.,
d) 3,104,27,12,7,2,.,.,.,.
e) 4,75,21,11,7,.,.,.,.,
f) 5,74,20,6,4,.,.,.,.,.
g) 6 to 10,258,62,21,18,5,.,.,.,
h) 11 to 15,115,32,21,13,4,1,.,.,.
i) 16 to 20,71,21,6,6,.,.,1,.,.
j) 21 to 25,24,3,1,.,.,.,.,.,.
k) 26+,,,,,,,,,
l) Left Censored,101,13,12,6,1,.,.,.,.
m) ALL,"1,218",274,114,76,13,1,1,.,.
,           2000,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,207,31,17,5,1,.,1,.,.
c) 2,131,27,13,10,1,.,.,.,
d) 3,89,27,17,6,2,.,.,.,
e) 4,83,19,8,4,1,.,.,.,.
f) 5,63,13,6,3,1,.,.,.,
g) 6 to 10,200,50,20,14,2,1,.,1,.
h) 11 to 15,116,30,14,9,2,.,.,.,.
i) 16 to 20,81,18,9,6,.,.,.,.,.
j) 21 to 25,15,6,2,1,.,.,.,.,.
k) 26+,,,,,,,,,
l) Left Censored,84,19,11,3,1,.,.,.,.
m) ALL,"1,069",240,117,61,11,1,1,1,.
,           2001,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,.
b) 1,223,47,12,5,.,.,.,.,
c) 2,119,23,12,8,.,2,.,.,.
d) 3,79,28,11,6,1,3,.,.,
e) 4,71,19,9,11,2,.,.,.,
f) 5,62,23,5,5,.,.,1,.,.
g) 6 to 10,157,51,22,11,2,.,.,.,1
h) 11 to 15,106,24,13,8,2,.,1,.,.
i) 16 to 20,75,15,8,8,.,.,.,.,.
j) 21 to 25,38,8,4,.,1,1,.,.,.
k) 26+,,,,,,,,,
l) Left Censored,74,13,5,.,.,.,.,.,.
m) ALL,"1,004",251,101,62,8,6,2,.,1
,           2002,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,,.
b) 1,238,41,12,10,3,.,.,.,.
c) 2,141,30,14,5,1,.,.,.,
d) 3,90,22,5,5,.,.,.,.,.
e) 4,68,19,11,3,1,1,1,.,
f) 5,57,12,12,6,1,.,.,.,
g) 6 to 10,194,41,15,18,2,.,.,.,.
h) 11 to 15,110,23,11,11,.,1,.,.,.
i) 16 to 20,81,17,6,6,1,.,.,.,.
j) 21 to 25,44,9,6,4,.,1,.,.,.
k) 26+,,,,,,,,,
l) Left Censored,71,18,11,4,4,1,.,.,.
m) ALL,"1,094",232,103,72,13,4,1,.,.
,           2003,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,282,50,22,13,5,3,1,,.
c) 2,115,28,17,6,2,2,.,.,.
d) 3,92,20,6,4,.,1,.,1,
e) 4,54,16,6,2,1,.,1,.,.
f) 5,62,16,4,3,.,.,.,,.
g) 6 to 10,190,52,12,15,2,.,1,.,.
h) 11 to 15,95,14,10,7,1,1,.,.,
i) 16 to 20,59,13,9,7,1,1,.,.,.
j) 21 to 25,46,7,7,5,.,.,.,.,.
k) 26+,5,1,.,.,.,.,.,,.
l) Left Censored,62,18,6,2,2,.,.,.,.
m) ALL,"1,062",235,99,64,14,8,3,1,.
,           2004,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,,
b) 1,259,53,20,14,2,2,1,.,
c) 2,140,26,14,10,4,1,1,,.
d) 3,84,22,19,5,2,.,.,.,.
e) 4,86,24,6,2,1,.,.,.,
f) 5,46,9,3,2,1,.,.,.,.
g) 6 to 10,172,47,12,9,2,1,.,.,.
h) 11 to 15,92,37,6,3,4,.,.,.,
i) 16 to 20,64,18,7,7,1,1,.,.,.
j) 21 to 25,51,14,7,2,.,1,.,.,.
k) 26+,16,2,.,1,.,.,.,,.
l) Left Censored,72,11,3,4,1,1,.,.,.
m) ALL,"1,082",263,97,59,18,7,2,.,.
,           2005,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,.
b) 1,266,45,21,9,1,3,.,,
c) 2,144,28,14,5,3,1,.,.,
d) 3,106,28,16,3,1,1,.,.,.
e) 4,52,12,7,3,.,.,1,.,.
f) 5,65,15,6,4,.,.,.,.,
g) 6 to 10,175,44,22,9,3,1,.,.,.
h) 11 to 15,99,26,11,8,2,2,.,1,.
i) 16 to 20,62,17,7,3,.,.,.,.,.
j) 21 to 25,47,9,6,1,.,.,.,.,.
k) 26+,14,7,1,1,1,.,.,.,.
l) Left Censored,58,9,6,2,1,4,.,.,1
m) ALL,"1,088",240,117,48,12,12,1,1,1
,           2006,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,288,46,21,14,4,1,.,.,.
c) 2,155,36,13,6,2,1,.,,.
d) 3,111,25,11,6,3,.,.,.,
e) 4,77,17,5,4,.,.,.,,.
f) 5,60,17,4,4,1,1,.,.,.
g) 6 to 10,169,35,24,11,4,.,.,1,.
h) 11 to 15,90,20,14,9,2,1,.,.,.
i) 16 to 20,51,12,2,7,3,.,.,.,.
j) 21 to 25,37,10,6,4,1,.,1,.,.
k) 26+,26,8,4,1,.,1,.,.,.
l) Left Censored,50,9,3,1,3,2,1,.,.
m) ALL,"1,114",235,107,67,23,7,2,1,.
,           2007,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,309,43,15,10,2,1,2,.,
c) 2,168,38,13,7,4,1,.,.,.
d) 3,122,20,13,4,1,.,1,,1
e) 4,77,18,10,5,.,1,.,.,
f) 5,55,21,11,5,1,.,1,,.
g) 6 to 10,170,44,35,18,.,2,1,1,.
h) 11 to 15,85,26,18,5,1,.,.,.,.
i) 16 to 20,68,19,10,4,.,1,.,.,.
j) 21 to 25,42,11,7,5,2,1,.,1,.
k) 26+,27,4,5,2,.,.,.,.,.
l) Left Censored,49,20,4,3,2,.,.,.,.
m) ALL,"1,172",264,141,68,13,7,5,2,1
,           2008,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,296,44,23,16,8,3,1,.,
c) 2,154,37,20,7,2,1,.,.,
d) 3,133,29,13,7,1,.,.,.,.
e) 4,106,17,12,3,2,1,.,,.
f) 5,100,12,9,2,.,.,.,.,
g) 6 to 10,222,58,30,21,.,1,.,.,.
h) 11 to 15,102,40,20,5,2,1,1,.,.
i) 16 to 20,93,14,6,3,1,.,.,.,.
j) 21 to 25,52,14,11,1,.,.,.,.,.
k) 26+,39,10,7,3,1,1,.,.,.
l) Left Censored,40,8,2,8,3,.,.,.,.
m) ALL,"1,337",283,153,76,20,8,2,.,.
,           2009,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,289,44,20,14,2,.,.,.,
c) 2,194,36,20,9,.,.,,.,.
d) 3,135,19,12,4,2,1,.,.,
e) 4,108,21,10,4,1,.,.,.,.
f) 5,90,17,7,1,.,1,.,,.
g) 6 to 10,250,48,21,15,5,2,.,.,.
h) 11 to 15,95,27,18,5,.,.,.,.,.
i) 16 to 20,68,22,10,4,2,1,.,1,
j) 21 to 25,50,16,7,5,.,1,.,.,.
k) 26+,64,12,8,3,.,2,.,.,.
l) Left Censored,48,12,8,1,.,.,.,.,.
m) ALL,"1,391",274,141,65,12,8,.,1,.
,           2010,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,235,34,22,7,3,1,1,.,
c) 2,170,15,8,8,1,.,.,.,
d) 3,114,13,13,2,1,1,,.,.
e) 4,105,20,5,7,.,.,.,.,
f) 5,85,15,14,5,.,.,.,.,.
g) 6 to 10,245,55,30,7,3,2,1,.,.
h) 11 to 15,99,19,17,4,2,1,.,.,.
i) 16 to 20,65,15,9,4,3,.,.,.,.
j) 21 to 25,59,17,11,5,.,.,.,.,1
k) 26+,56,17,3,3,1,2,.,.,.
l) Left Censored,31,5,9,1,.,1,.,.,.
m) ALL,"1,264",225,141,53,14,8,2,.,1
,           2011,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,218,25,24,3,6,2,.,.,
c) 2,133,19,16,3,3,.,.,.,.
d) 3,108,18,7,2,.,1,.,.,
e) 4,106,15,11,1,2,.,.,.,.
f) 5,93,10,14,5,.,.,.,,
g) 6 to 10,236,61,30,10,6,1,.,.,.
h) 11 to 15,108,28,12,4,2,.,.,.,.
i) 16 to 20,68,24,12,7,1,1,1,.,.
j) 21 to 25,60,21,8,3,2,.,.,.,.
k) 26+,80,10,8,1,1,2,.,.,.
