Country: USA,,,,,,,,,
Variable: Reallocation_Rate,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
b) 1,52.4,43.2,40.6,34.6,28.2,24.2,5.4,D,D
c) 2,47.8,43.2,40.2,29.2,39.8,17.6,D,D,
d) 3,32.6,33.4,32.8,33.6,30.4,7.6,0.0,0.2,1.8
e) 4,36.6,33.0,30.4,33.8,31.8,42.4,8.0,0.0,
f) 5,41.0,29.4,31.6,24.2,26.0,9.0,D,D,
g) 6 to 10,28.4,30.8,26.0,24.6,23.0,24.8,12.4,0.0,3.2
h) 11 to 15,26.8,21.4,23.4,25.0,10.4,16.8,14.8,D,D
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,18.6,19.0,21.0,18.4,17.6,14.0,14.4,5.8,2.6
m) ALL,55.0,36.2,31.8,27.0,22.2,21.2,15.4,3.2,5.2
,           1991,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
b) 1,48.4,48.2,47.0,45.2,49.6,46.2,D,D,
c) 2,37.4,36.6,34.8,36.4,19.0,25.8,5.0,D,D
d) 3,36.4,27.6,27.4,26.6,30.6,27.4,D,D,
e) 4,28.6,31.0,30.6,30.8,17.6,13.0,2.0,4.2,0.0
f) 5,28.2,27.6,30.6,22.8,23.4,24.6,14.6,D,D
g) 6 to 10,26.6,26.4,26.0,22.8,12.6,21.8,15.4,0.0,0.6
h) 11 to 15,22.8,22.6,22.2,18.2,16.0,20.0,5.8,5.0,13.2
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,18.4,20.4,19.8,17.2,15.4,16.6,11.0,10.2,9.6
m) ALL,57.2,39.8,33.4,32.2,26.4,25.2,23.8,7.0,7.8
,           1992,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
b) 1,38.4,49.6,44.4,38.8,22.4,44.4,16.0,15.8,
c) 2,36.8,35.8,42.8,39.6,36.8,21.8,9.8,0.0,
d) 3,33.4,34.0,36.8,24.2,27.0,35.8,0.4,D,D
e) 4,29.4,30.2,33.0,26.2,20.8,29.4,D,D,
f) 5,31.2,32.4,24.4,22.8,16.8,8.2,D,0.0,D
g) 6 to 10,28.8,26.2,25.4,26.8,23.2,20.2,2.6,13.0,5.0
h) 11 to 15,22.8,20.2,21.0,21.8,17.6,22.4,12.6,0.0,11.0
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,16.4,17.8,19.2,19.4,17.2,14.0,17.6,17.6,6.4
m) ALL,67.0,43.0,36.8,32.2,29.6,21.2,12.4,16.0,9.8
,           1993,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0.0,0.0,0.0,0.0,0.0,D,D,,
b) 1,39.0,52.2,49.2,49.0,51.2,D,D,0.0,
c) 2,31.4,37.0,36.2,39.2,27.6,18.0,3.0,D,D
d) 3,32.6,35.4,26.6,41.6,19.2,22.8,1.8,D,D
e) 4,31.0,33.6,25.0,27.4,21.0,35.4,1.6,D,D
f) 5,30.6,28.0,18.4,25.6,17.6,9.2,D,D,
g) 6 to 10,28.6,26.4,25.0,19.2,18.8,15.2,3.2,4.4,0.2
h) 11 to 15,23.2,23.2,15.4,15.6,9.2,11.4,11.8,19.8,0.0
i) 16 to 20,24.0,18.2,18.6,19.0,14.6,4.0,D,,D
j) 21 to 25,,,,,,,,,
