Country: USA,,,,,,,,,,,,,,,,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,,,,,,,,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,,,,,,,,,,,,,,,,
    *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,1977,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
b. 5 to 9,"4,363","4,873","31,556","31,625",488,10.0,473,9.7,"6,877","3,175","3,702",10.0,21.7,"7,014","3,032","3,982",9.6,22.2,-137,-0.5,43.4,335,335,"2,157"
c. 10 to 19,"2,449","2,740","35,113","35,561",234,8.6,185,6.8,"6,446","3,026","3,420",8.5,18.1,"7,342","2,396","4,946",6.7,20.6,-896,-2.5,36.2,136,137,"1,778"
d. 20 to 49,"1,282","1,492","42,547","43,789",96,6.4,105,7.0,"6,038","2,790","3,248",6.4,13.8,"8,521","3,067","5,454",7.0,19.5,"-2,483",-5.7,27.6,62,62,"1,779"
e. 50 to 99,335,410,"27,116","27,351",25,6.1,23,5.6,"3,829","1,691","2,138",6.2,14.0,"4,299","1,580","2,719",5.8,15.7,-470,-1.7,28.0,11,11,785
f. 100 to 249,146,180,"24,419","25,011",7,3.9,6,3.3,"2,193",988,"1,205",4.0,8.8,"3,376",920,"2,456",3.7,13.5,"-1,183",-4.7,17.6,2,2,D
g. 250 to 499,32,33,"10,214","10,455",0,0.0,0,0.0,414,0,414,0.0,4.0,896,0,896,0.0,8.6,-482,-4.6,8.0,,,
h. 500 to 999,12,13,"8,394","8,633",0,0.0,0,0.0,60,0,60,0.0,0.7,538,0,538,0.0,6.2,-478,-5.5,1.4,,,
i. 1000+,3,3,"7,044","7,018",0,0.0,0,0.0,135,0,135,0.0,1.9,83,0,83,0.0,1.2,52,0.7,2.4,,,
m. ALL,"19,803","21,622","215,693","216,891","2,959",13.7,"2,817",13.0,"35,782","15,581","20,201",7.2,16.5,"38,174","14,722","23,452",6.8,17.6,"-2,392",-1.1,33.0,"1,921","1,922","9,412"
,,1987,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"11,310","12,059","29,709","27,561","2,278",18.9,"2,078",17.3,"10,481","4,092","6,389",14.8,38.0,"6,185",D,"2,252",D,22.4,"4,296",15.6,44.8,"1,345","1,349",D
b. 5 to 9,"4,338","4,894","32,408","32,200",511,10.4,502,10.3,"7,666","3,324","4,342",10.3,23.8,"7,250","3,267","3,983",10.1,22.5,416,1.3,45.0,335,338,"2,202"
c. 10 to 19,"2,343","2,644","33,989","34,469",245,9.3,232,8.8,"6,668","3,263","3,405",9.5,19.3,"7,627","3,043","4,584",8.8,22.1,-959,-2.8,38.6,145,146,"1,889"
d. 20 to 49,"1,279","1,484","43,085","43,337",112,7.6,90,6.1,"7,610","3,311","4,299",7.6,17.6,"8,114","2,644","5,470",6.1,18.7,-504,-1.1,35.2,51,52,"1,485"
e. 50 to 99,317,400,"26,746","26,812",25,6.3,23,5.8,"4,679","1,652","3,027",6.2,17.5,"4,810","1,581","3,229",5.9,17.9,-131,-0.4,35.0,9,9,608
f. 100 to 249,150,195,"27,781","27,765",10,5.2,5,2.6,"3,268","1,658","1,610",6.0,11.8,"3,235",749,"2,486",2.7,11.7,33,0.1,23.4,1,1,D
g. 250 to 499,29,32,"10,492","10,891",0,0.0,2,6.3,622,0,622,0.0,5.7,"1,419",D,861,D,13.0,-797,-7.3,11.4,,,
h. 500 to 999,11,12,"8,073","8,089",0,0.0,0,0.0,125,0,125,0.0,1.5,156,0,156,0.0,1.9,-31,-0.4,3.0,,,
i. 1000+,3,3,"6,767","6,906",0,0.0,0,0.0,124,0,124,0.0,1.8,401,0,401,0.0,5.8,-277,-4.0,3.6,,,
m. ALL,"19,780","21,723","219,050","218,030","3,181",14.7,"2,932",13.5,"41,243","17,300","23,943",7.9,18.9,"39,197","15,775","23,422",7.2,18.0,"2,046",0.9,36.0,"1,886","1,895","8,819"
,,1988,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"11,067","11,836",D,D,"1,927",16.1,"2,106",17.6,D,"3,748",D,D,D,D,D,D,D,D,D,D,D,"1,391","1,391","2,485"
b. 5 to 9,"4,189","4,779","32,069","31,635",410,8.6,405,8.5,"6,918","2,572","4,346",8.1,21.9,"6,050","2,630","3,420",8.3,19.1,868,2.8,38.2,261,261,"1,697"
c. 10 to 19,"2,224","2,540","34,231","34,233",202,7.9,221,8.7,"6,517","2,683","3,834",7.8,19.0,"6,520","2,976","3,544",8.7,19.0,-3,0.0,38.0,151,151,"1,995"
d. 20 to 49,"1,141","1,349","38,726","39,424",94,6.9,105,7.7,"6,322","2,741","3,581",7.0,16.0,"7,718","3,159","4,559",8.0,19.6,"-1,396",-3.6,32.0,50,50,"1,442"
e. 50 to 99,268,349,"22,564","22,728",26,7.5,15,4.3,"3,385","1,754","1,631",7.7,14.9,"3,713","1,104","2,609",4.9,16.3,-328,-1.4,29.8,6,6,D
f. 100 to 249,121,158,"22,254","23,229",6,3.6,15,9.0,"2,391",847,"1,544",3.6,10.3,"4,341","2,090","2,251",9.0,18.7,"-1,950",-8.4,20.6,3,3,355
g. 250 to 499,25,27,"7,552","8,481",0,0.0,2,7.1,376,0,376,0.0,4.4,"2,234",D,"1,411",D,26.3,"-1,858",-21.9,8.8,1,1,D
h. 500 to 999,12,13,"8,671","8,953",0,0.0,0,0.0,414,0,414,0.0,4.6,977,0,977,0.0,10.9,-563,-6.3,9.2,,,
i. 1000+,2,2,D,D,0,0.0,0,0.0,D,0,D,D,D,D,D,D,D,D,D,D,D,,,
m. ALL,"19,049","21,053","197,257","198,222","2,665",12.6,"2,869",13.5,"35,982","14,345","21,637",7.2,18.2,"37,910","16,551","21,359",8.3,19.1,"-1,928",-0.9,36.4,"1,863","1,863","8,789"
,,1989,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"11,101","11,871",D,D,"1,926",16.3,"1,817",15.3,D,"3,536",D,D,D,D,D,D,D,D,D,D,D,"1,184","1,184","2,200"
b. 5 to 9,"4,207","4,768","32,181","31,481",422,8.9,378,8.0,"7,060","2,719","4,341",8.6,22.4,"5,659","2,393","3,266",7.6,18.0,"1,401",4.4,36.0,284,284,"1,771"
c. 10 to 19,"2,318","2,664","36,174","35,660",208,7.9,178,6.7,"7,057","2,759","4,298",7.7,19.8,"6,029","2,402","3,627",6.7,16.9,"1,028",2.9,33.8,115,116,"1,556"
d. 20 to 49,"1,149","1,358","40,226","39,655",103,7.7,70,5.2,"6,654","3,076","3,578",7.8,16.8,"5,512","1,953","3,559",4.9,13.9,"1,142",2.9,27.8,47,47,"1,284"
e. 50 to 99,294,375,"24,842","24,763",29,7.9,16,4.3,"3,737","1,886","1,851",7.6,15.1,"3,579","1,063","2,516",4.3,14.5,158,0.6,29.0,6,6,380
f. 100 to 249,125,156,"22,973","22,573",9,5.8,6,3.9,"3,100",D,D,D,13.7,"2,299",809,"1,490",3.6,10.2,801,3.5,20.4,4,4,481
g. 250 to 499,27,29,"9,168","8,966",2,7.1,0,0.0,"1,244",D,D,D,13.9,840,0,840,0.0,9.4,404,4.5,18.8,,,
h. 500 to 999,12,13,"9,836","9,377",0,0.0,0,0.0,"1,113",0,"1,113",0.0,11.9,195,0,195,0.0,2.1,918,9.8,4.2,,,
i. 1000+,2,2,D,D,0,0.0,0,0.0,D,0,D,D,D,D,D,D,D,D,D,D,D,,,
m. ALL,"19,235","21,236","207,595","202,367","2,699",12.8,"2,465",11.7,"39,922","16,262","23,660",8.0,19.7,"29,463","11,941","17,522",5.9,14.6,"10,459",5.1,29.2,"1,640","1,641","7,672"
,,1990,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"11,279","12,016","30,822","27,963","1,940",16.3,"1,555",13.1,"10,605",D,D,D,37.9,"4,886","2,911","1,975",10.4,17.5,"5,719",20.4,35.0,"1,032","1,032","1,993"
b. 5 to 9,"4,294","4,874","33,273","32,305",376,7.8,294,6.1,"6,994","2,445","4,549",7.6,21.6,"5,058","1,927","3,131",6.0,15.7,"1,936",5.9,31.4,216,217,"1,435"
c. 10 to 19,"2,376","2,732","37,341","36,700",178,6.6,137,5.0,"6,725","2,350","4,375",6.4,18.3,"5,442","1,814","3,628",4.9,14.8,"1,283",3.5,29.6,88,88,"1,181"
d. 20 to 49,"1,231","1,451","43,709","43,389",77,5.3,64,4.4,"6,621","2,225","4,396",5.1,15.3,"5,981","1,939","4,042",4.5,13.8,640,1.5,27.6,37,37,"1,125"
e. 50 to 99,304,377,"25,779","25,538",26,7.0,18,4.8,"3,753","1,742","2,011",6.8,14.7,"3,270","1,215","2,055",4.8,12.8,483,1.9,25.6,6,6,407
f. 100 to 249,127,164,"23,620","23,522",4,2.5,3,1.9,"2,225",542,"1,683",2.3,9.5,"2,028",433,"1,595",1.8,8.6,197,0.9,17.2,1,1,D
g. 250 to 499,30,32,"10,308","10,633",1,3.0,3,9.1,806,D,D,D,7.6,"1,456",899,557,8.5,13.7,-650,-6.1,15.2,2,2,D
h. 500 to 999,13,14,"9,767","9,648",0,0.0,0,0.0,403,0,403,0.0,4.2,164,0,164,0.0,1.7,239,2.5,3.4,,,
i. 1000+,3,3,"3,870","3,842",0,0.0,0,0.0,170,0,170,0.0,4.4,114,0,114,0.0,3.0,56,1.4,6.0,,,
m. ALL,"19,657","21,663","218,489","213,540","2,602",12.1,"2,074",9.7,"38,302","13,238","25,064",6.2,17.9,"28,399","11,138","17,261",5.2,13.3,"9,903",4.6,26.6,"1,382","1,383","6,907"
,,1991,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"11,551","12,255","30,350","27,886","1,978",16.5,"1,492",12.4,"9,898","3,622","6,276",13.0,35.5,"4,969",D,"2,143",D,17.8,"4,929",17.7,35.6,988,993,D
b. 5 to 9,"4,403","5,039","33,268","32,777",484,9.7,367,7.4,"7,035","3,188","3,847",9.7,21.5,"6,053","2,378","3,675",7.3,18.5,982,3.0,37.0,242,245,"1,591"
c. 10 to 19,"2,469","2,879","38,257","37,998",223,7.9,152,5.4,"6,890","3,032","3,858",8.0,18.1,"6,372","2,037","4,335",5.4,16.8,518,1.3,33.6,108,108,"1,447"
d. 20 to 49,"1,291","1,532","43,804","44,204",100,6.6,79,5.2,"6,354","3,067","3,287",6.9,14.4,"7,153","2,287","4,866",5.2,16.2,-799,-1.8,28.8,50,50,"1,375"
e. 50 to 99,345,439,"28,829","28,818",35,8.1,19,4.4,"4,257","2,276","1,981",7.9,14.8,"4,234","1,376","2,858",4.8,14.7,23,0.1,29.4,11,11,754
f. 100 to 249,132,171,"23,995","24,174",5,2.9,2,1.2,"2,087",787,"1,300",3.3,8.6,"2,444",D,"2,164",D,10.1,-357,-1.5,17.2,1,1,D
g. 250 to 499,33,36,"11,286","11,704",0,0.0,0,0.0,420,0,420,0.0,3.6,"1,256",0,"1,256",0.0,10.7,-836,-7.1,7.2,,,
h. 500 to 999,11,12,"7,274","7,784",0,0.0,0,0.0,179,0,179,0.0,2.3,"1,199",0,"1,199",0.0,15.4,"-1,020",-13.1,4.6,,,
i. 1000+,4,4,"4,886","4,935",0,0.0,0,0.0,148,0,148,0.0,3.0,245,0,245,0.0,5.0,-97,-2.0,6.0,,,
m. ALL,"20,239","22,367","221,949","220,280","2,825",12.8,"2,111",9.6,"37,268","15,972","21,296",7.3,16.9,"33,925","11,184","22,741",5.1,15.4,"3,343",1.5,30.8,"1,400","1,408","7,192"
,,1992,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"11,900","12,777","33,305","29,741","2,271",18.2,"1,671",13.4,"12,121","4,210","7,911",14.2,40.8,"4,992","3,109","1,883",10.5,16.8,"7,129",24.0,33.6,"1,135","1,143","2,156"
b. 5 to 9,"4,595","5,254","36,002","34,832",510,9.8,371,7.1,"8,203","3,317","4,886",9.5,23.6,"5,863","2,454","3,409",7.0,16.8,"2,340",6.8,33.6,243,245,"1,614"
c. 10 to 19,"2,378","2,814","38,532","37,945",190,6.8,165,5.9,"7,206","2,550","4,656",6.7,19.0,"6,031","2,180","3,851",5.7,15.9,"1,175",3.1,31.8,99,99,"1,260"
d. 20 to 49,"1,339","1,607","47,940","47,104",102,6.4,73,4.6,"8,176","2,963","5,213",6.3,17.4,"6,504","2,162","4,342",4.6,13.8,"1,672",3.6,27.6,49,49,"1,493"
e. 50 to 99,333,425,"29,045","29,114",15,3.5,18,4.2,"3,489","1,029","2,460",3.5,12.0,"3,626","1,118","2,508",3.8,12.5,-137,-0.5,24.0,9,9,542
f. 100 to 249,131,178,"26,720","26,192",9,5.1,7,4.0,"4,465","1,266","3,199",4.8,17.0,"3,409","1,120","2,289",4.3,13.0,"1,056",4.0,26.0,5,5,852
g. 250 to 499,33,36,"12,321","12,298",0,0.0,0,0.0,821,0,821,0.0,6.7,774,0,774,0.0,6.3,47,0.4,12.6,,,
h. 500 to 999,8,8,"6,837","6,328",0,0.0,0,0.0,"1,045",0,"1,045",0.0,16.5,26,0,26,0.0,0.4,"1,019",16.1,0.8,,,
i. 1000+,4,4,"5,118","5,089",0,0.0,0,0.0,65,0,65,0.0,1.3,6,0,6,0.0,0.1,59,1.2,0.2,,,
m. ALL,"20,721","23,103","235,820","228,643","3,097",13.6,"2,305",10.1,"45,591","15,335","30,256",6.7,19.9,"31,231","12,143","19,088",5.3,13.7,"14,360",6.2,27.4,"1,540","1,550","7,917"
,,1993,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"11,887","12,704","32,001","29,216","2,043",16.3,"1,633",13.0,"10,611",D,D,D,36.3,"5,040","2,986","2,054",10.2,17.3,"5,571",19.0,34.6,"1,131","1,139","2,122"
b. 5 to 9,"4,802","5,451","36,919","36,088",470,8.7,423,7.8,"7,980","3,043","4,937",8.4,22.1,"6,317","2,701","3,616",7.5,17.5,"1,663",4.6,35.0,286,286,"1,858"
c. 10 to 19,"2,543","2,927","39,349","39,317",181,6.2,178,6.1,"6,486","2,371","4,115",6.0,16.5,"6,421","2,462","3,959",6.3,16.3,65,0.2,32.6,119,119,"1,636"
d. 20 to 49,"1,451","1,735","51,182","50,764",101,5.9,71,4.1,"8,016","2,872","5,144",5.7,15.8,"7,180","2,108","5,072",4.2,14.1,836,1.7,28.2,44,45,"1,272"
e. 50 to 99,362,452,"30,482","30,666",15,3.3,9,2.0,"3,782",962,"2,820",3.1,12.3,"4,150",640,"3,510",2.1,13.5,-368,-1.2,24.6,6,6,443
f. 100 to 249,125,182,"25,018","25,829",7,3.9,7,3.9,"2,722","1,015","1,707",3.9,10.5,"4,344",950,"3,394",3.7,16.8,"-1,622",-6.3,21.0,5,5,685
g. 250 to 499,36,39,"12,298","12,542",0,0.0,0,0.0,723,0,723,0.0,5.8,"1,211",0,"1,211",0.0,9.7,-488,-3.9,11.6,,,
h. 500 to 999,9,10,"6,943","6,792",0,0.0,0,0.0,381,0,381,0.0,5.6,78,0,78,0.0,1.1,303,4.5,2.2,,,
i. 1000+,6,6,"8,133","7,165",1,18.2,0,0.0,"2,292",D,D,D,32.0,356,0,356,0.0,5.0,"1,936",27.0,10.0,,,
m. ALL,"21,221","23,506","242,325","238,379","2,818",12.1,"2,321",10.0,"42,993","15,877","27,116",6.7,18.0,"35,097","11,847","23,250",5.0,14.7,"7,896",3.3,29.4,"1,591","1,600","8,016"
,,1994,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"12,274","13,127","32,210","29,654","2,264",17.6,"1,698",13.2,"10,524",D,D,D,35.5,"5,411","3,140","2,271",10.6,18.2,"5,113",17.3,36.4,"1,198","1,198","2,221"
b. 5 to 9,"4,914","5,499","36,988","36,083",509,9.4,365,6.7,"7,985","3,279","4,706",9.1,22.1,"6,175","2,358","3,817",6.5,17.1,"1,810",5.0,34.2,263,263,"1,693"
c. 10 to 19,"2,672","3,111","41,844","41,450",208,6.7,153,5.0,"7,369","2,688","4,681",6.5,17.8,"6,581","2,044","4,537",4.9,15.9,788,1.9,31.8,105,105,"1,391"
d. 20 to 49,"1,470","1,771","51,723","51,679",96,5.5,67,3.8,"7,291","2,723","4,568",5.3,14.1,"7,203","2,035","5,168",3.9,13.9,88,0.2,27.8,41,41,"1,218"
e. 50 to 99,356,454,"30,893","31,160",12,2.6,14,3.1,"2,899",885,"2,014",2.8,9.3,"3,433","1,038","2,395",3.3,11.0,-534,-1.7,18.6,8,8,641
f. 100 to 249,142,191,"26,921","27,209",6,3.1,5,2.6,"2,654","1,000","1,654",3.7,9.8,"3,230",604,"2,626",2.2,11.9,-576,-2.1,19.6,3,3,331
g. 250 to 499,33,34,"11,091","11,033",1,2.9,1,2.9,"1,001",D,D,D,9.1,884,D,599,D,8.0,117,1.1,16.0,,,
h. 500 to 999,12,13,"7,448","7,987",0,0.0,0,0.0,44,0,44,0.0,0.6,"1,121",0,"1,121",0.0,14.0,"-1,077",-13.4,1.2,,,
i. 1000+,6,6,"6,677","8,129",0,0.0,1,15.4,49,0,49,0.0,0.6,"2,952",D,"1,747",D,36.3,"-2,903",-35.7,1.2,,,
m. ALL,"21,879","24,206","245,795","244,384","3,096",13.0,"2,304",9.7,"39,816","15,129","24,687",6.2,16.3,"36,990","12,709","24,281",5.2,15.1,"2,826",1.2,30.2,"1,618","1,618","7,495"
,,1995,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"12,647","13,536","32,967","30,275","2,388",18.0,"1,739",13.1,"10,831","4,394","6,437",14.5,35.8,"5,447","3,253","2,194",10.7,18.0,"5,384",17.8,36.0,"1,259","1,259","2,373"
b. 5 to 9,"5,043","5,648","38,078","36,984",556,10.0,394,7.1,"8,356","3,647","4,709",9.9,22.6,"6,168","2,540","3,628",6.9,16.7,"2,188",5.9,33.4,281,281,"1,814"
c. 10 to 19,"2,771","3,190","42,940","42,288",244,7.7,166,5.3,"7,388","3,285","4,103",7.8,17.5,"6,084","2,184","3,900",5.2,14.4,"1,304",3.1,28.8,125,126,"1,636"
d. 20 to 49,"1,483","1,828","54,468","54,013",107,5.9,87,4.8,"7,874","3,106","4,768",5.8,14.6,"6,963","2,505","4,458",4.6,12.9,911,1.7,25.8,52,52,"1,503"
e. 50 to 99,371,473,"33,190","32,527",32,6.8,19,4.1,"5,032","2,273","2,759",7.0,15.5,"3,705","1,316","2,389",4.0,11.4,"1,327",4.1,22.8,12,12,820
f. 100 to 249,149,194,"27,776","27,931",7,3.6,7,3.6,"2,771",999,"1,772",3.6,9.9,"3,080","1,016","2,064",3.6,11.0,-309,-1.1,19.8,3,3,405
g. 250 to 499,38,40,"13,598","13,251",1,2.5,0,0.0,"1,165",D,D,D,8.8,470,0,470,0.0,3.5,695,5.3,7.0,,,
h. 500 to 999,12,12,"7,309","7,327",0,0.0,0,0.0,325,0,325,0.0,4.4,360,0,360,0.0,4.9,-35,-0.5,8.8,,,
i. 1000+,6,6,"16,130","11,141",1,18.2,0,0.0,"10,078",D,D,D,90.5,99,0,99,0.0,0.9,"9,979",89.6,1.8,,,
m. ALL,"22,520","24,927","266,456","255,737","3,336",13.6,"2,412",9.8,"53,820","28,012","25,808",11.0,21.0,"32,376","12,814","19,562",5.0,12.7,"21,444",8.3,25.4,"1,732","1,733","8,551"
,,1996,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"13,001","13,715","33,653","30,963","2,381",17.6,"1,962",14.5,"11,173",D,D,D,36.1,"5,793","3,506","2,287",11.3,18.7,"5,380",17.4,37.4,"1,289","1,290",D
b. 5 to 9,"5,097","5,693","37,940","37,425",531,9.4,445,7.9,"7,871","3,415","4,456",9.1,21.0,"6,841","2,895","3,946",7.7,18.3,"1,030",2.7,36.6,291,291,"1,879"
c. 10 to 19,"2,868","3,313","43,860","43,708",241,7.3,181,5.5,"7,143","3,117","4,026",7.1,16.3,"6,838","2,336","4,502",5.3,15.6,305,0.7,31.2,117,117,"1,509"
d. 20 to 49,"1,586","1,929","56,810","56,647",114,6.0,85,4.4,"8,271","3,434","4,837",6.1,14.6,"7,945","2,462","5,483",4.3,14.0,326,0.6,28.0,40,40,"1,181"
e. 50 to 99,384,485,"33,553","33,354",21,4.4,12,2.5,"3,817","1,493","2,324",4.5,11.4,"3,419",772,"2,647",2.3,10.3,398,1.1,20.6,7,7,441
f. 100 to 249,157,209,"29,219","29,461",8,3.9,6,2.9,"2,549","1,070","1,479",3.6,8.7,"3,033",755,"2,278",2.6,10.3,-484,-1.6,17.4,5,5,592
g. 250 to 499,42,44,"14,145","14,407",1,2.3,1,2.3,960,D,D,D,6.7,"1,484",D,"1,148",D,10.3,-524,-3.6,13.4,1,1,D
h. 500 to 999,12,12,"7,842","7,714",0,0.0,0,0.0,497,0,497,0.0,6.4,240,0,240,0.0,3.1,257,3.3,6.2,,,
i. 1000+,4,5,"4,757","10,444",0,0.0,1,18.2,60,0,60,0.0,0.6,"11,433",D,"10,221",D,109.5,"-11,373",-108.9,1.2,,,
m. ALL,"23,151","25,405","261,779","264,123","3,297",13.1,"2,693",10.7,"42,341","17,338","25,003",6.6,16.0,"47,026","14,274","32,752",5.4,17.8,"-4,685",-1.8,32.0,"1,750","1,751","8,275"
,,1997,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"13,340","14,074","34,977","31,948","2,480",17.9,"1,965",14.2,"11,939","4,725","7,214",14.8,37.4,"5,880","3,528","2,352",11.0,18.4,"6,059",19.0,36.8,"1,335","1,335","2,406"
b. 5 to 9,"5,251","5,851","38,706","38,214",576,9.9,459,7.9,"8,176","3,711","4,465",9.7,21.4,"7,192","2,916","4,276",7.6,18.8,984,2.6,37.6,313,313,"1,972"
