Country: USA,,,,,,,,,,,,
Variable: Job_Destruction_Deaths,,,,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,,,,
    *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
m) ALL,"4,351","2,297","2,429","3,719","1,745","1,730",757,"2,046",446,"2,106",391,"3,017"
,           1988,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,D,,,,,
b) 1,"1,077",368,D,290,414,D,0,D,,D,,
c) 2,569,269,320,D,D,0,D,,,,,D
d) 3,454,176,264,D,D,0,,D,D,,,D
e) 4,316,113,126,D,D,0,D,D,D,D,D,
f) 5,256,214,D,D,0,0,D,D,,,,D
g) 6 to 10,994,617,574,463,99,D,D,D,D,D,D,D
h) 11 to 15,70,66,86,D,265,64,D,D,D,D,D,D
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,766,468,487,692,728,821,409,804,D,D,D,"2,910"
m) ALL,"4,502","2,291","2,314","1,995","1,718","1,332",417,892,"1,419",538,343,"2,910"
,           1989,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,D,,D,,,
b) 1,768,336,348,D,0,D,D,D,D,,D,
c) 2,701,311,394,305,166,D,0,0,,D,,
d) 3,437,302,183,D,D,0,0,,D,,,D
e) 4,464,297,306,D,D,D,,,D,,,
f) 5,347,182,130,D,0,0,D,D,D,D,D,
g) 6 to 10,949,459,546,560,37,587,D,D,0,D,D,0
h) 11 to 15,251,136,105,281,484,183,D,D,0,,D,D
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,785,574,406,726,251,390,124,255,754,D,D,D
m) ALL,"4,702","2,597","2,418","2,632","1,300","1,712",187,380,774,588,263,"1,834"
,           1990,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,D,,,,,
b) 1,603,277,144,D,0,D,D,D,D,,,
c) 2,513,271,132,D,D,D,D,D,D,D,,
d) 3,499,221,178,D,D,D,0,0,,D,,
e) 4,339,208,249,191,D,D,0,D,D,,,D
f) 5,242,119,226,D,0,D,D,D,D,D,,
g) 6 to 10,770,425,553,504,D,636,0,D,D,D,D,D
h) 11 to 15,403,196,187,271,172,103,112,D,D,D,0,D
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,683,340,379,475,616,292,"2,019",521,650,369,D,D
m) ALL,"4,052","2,057","2,048","1,970","1,455","1,540","2,131",762,802,445,80,"1,126"
,           1991,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,D,D,,,,
b) 1,817,239,243,180,0,0,D,D,,,,D
c) 2,436,251,368,D,D,D,0,D,D,,,
d) 3,447,331,271,244,0,D,0,D,D,D,,
e) 4,362,185,234,258,D,D,0,D,,D,,
f) 5,241,333,174,D,0,D,D,,0,,,D
g) 6 to 10,935,499,475,471,280,D,0,D,D,D,D,D
h) 11 to 15,497,275,227,466,219,295,D,D,D,D,D,0
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,511,255,248,636,521,198,D,305,317,928,D,"1,184"
m) ALL,"4,246","2,368","2,240","2,615","1,278","1,504","1,910",496,338,949,242,"1,184"
,           1992,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,D,D,,,,
b) 1,"1,075",413,D,D,D,D,0,0,D,,,
c) 2,707,351,257,121,D,D,D,D,,,D,
d) 3,616,146,295,257,D,D,D,D,D,,,
e) 4,466,136,143,167,0,D,D,D,D,D,,D
f) 5,316,186,D,D,213,0,D,0,D,,,
g) 6 to 10,989,451,539,281,588,D,D,D,D,D,,D
h) 11 to 15,501,430,267,309,335,165,D,D,52,0,D,D
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,593,321,532,347,373,539,418,380,205,870,D,D
m) ALL,"5,263","2,434","2,209","2,012","1,998","1,627","1,013",417,317,901,260,"2,057"
,           1993,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,D,,,,,
b) 1,"1,029",330,322,215,D,0,D,,D,,,D
c) 2,789,290,188,D,0,0,0,D,D,,,
d) 3,617,217,234,197,411,0,D,0,,,D,
e) 4,353,187,92,234,0,D,D,,D,D,,
f) 5,397,241,D,D,D,D,D,D,D,D,,
g) 6 to 10,855,434,323,244,252,D,D,0,D,D,D,D
h) 11 to 15,489,190,172,253,D,D,D,352,D,D,D,D
i) 16 to 20,80,72,D,112,24,D,D,D,D,,D,D
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,507,422,142,600,357,401,308,"1,003",612,632,D,D
m) ALL,"5,116","2,383","1,546","2,105","1,194","1,290",462,"1,355",824,695,429,"4,695"
,           1994,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,D,D,D,,,
b) 1,964,392,289,D,D,D,D,D,,,,
c) 2,544,354,226,123,D,0,D,D,D,D,,D
d) 3,519,379,138,222,D,D,D,D,D,,,
e) 4,410,206,130,370,D,D,D,D,,D,D,
f) 5,272,146,206,D,D,0,D,,D,,,
g) 6 to 10,882,631,461,332,734,344,D,0,D,D,,D
h) 11 to 15,493,221,268,288,184,31,D,D,22,D,D,D
i) 16 to 20,199,67,41,336,D,154,0,D,D,D,D,D
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,494,360,502,493,671,215,326,D,178,"1,095",D,D
m) ALL,"4,777","2,756","2,261","2,599","2,221","1,477","1,180",571,238,"1,128",49,"4,570"
,           1995,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,,,,,,,
b) 1,903,300,D,D,0,0,D,D,D,D,,D
c) 2,604,309,215,0,0,0,D,D,D,,,
d) 3,409,219,116,0,0,D,0,0,D,D,,D
e) 4,376,252,239,D,0,0,D,D,D,D,,D
f) 5,333,204,55,16,D,0,D,D,,,,
g) 6 to 10,"1,028",614,366,470,74,64,D,0,D,D,D,D
h) 11 to 15,459,369,247,326,D,D,152,D,D,D,D,D
i) 16 to 20,177,119,97,182,221,D,74,D,D,0,0,D
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,424,250,D,539,147,846,258,81,515,489,D,"3,890"
m) ALL,"4,713","2,636","1,896","1,763",461,"1,043",717,132,691,548,143,"3,989"
,           1996,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,,,,,,
b) 1,836,268,452,275,0,D,,D,,,,
c) 2,606,230,112,D,0,D,D,D,D,D,D,
d) 3,450,213,68,D,D,0,D,D,,,,
e) 4,316,244,97,278,0,0,D,D,D,D,,D
f) 5,305,110,186,153,0,D,D,D,D,D,D,
g) 6 to 10,"1,052",500,629,401,348,63,D,D,D,0,D,0
h) 11 to 15,475,319,228,295,D,D,0,33,D,D,D,D
i) 16 to 20,232,111,123,209,510,D,D,D,D,D,0,D
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,518,297,296,660,351,343,301,305,473,"1,096",D,D
m) ALL,"4,790","2,292","2,191","2,439","1,588",498,625,468,537,"1,158",328,"3,576"
,           1997,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,D,D,,,,,,
b) 1,812,255,D,454,D,D,0,,,,,
c) 2,538,290,D,D,0,D,D,D,D,D,,
d) 3,395,166,89,156,D,D,D,D,D,D,D,
e) 4,350,176,113,0,0,0,D,D,,,,D
f) 5,325,145,107,D,D,0,D,D,D,,,D
g) 6 to 10,"1,136",568,409,476,189,706,85,0,D,D,0,D
h) 11 to 15,593,432,304,191,D,104,D,D,0,D,D,0
i) 16 to 20,363,301,181,337,267,230,111,D,195,D,D,0
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,385,260,240,263,287,"1,157",239,247,335,641,D,D
m) ALL,"4,897","2,593","1,893","2,002","1,101","2,471",518,443,568,744,667,"2,767"
,           1998,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,D,,D,,,
b) 1,938,253,115,255,0,0,D,D,,,,
c) 2,587,221,287,237,0,D,D,,,,D,
