Country: USA,,,,,,,,,
Variable: Job_Creation_Births,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,859","4,545","4,662","5,660","3,460","3,271","1,912","3,192",
b) 1,6,0,13,196,63,363,0,,
c) 2,52,62,12,0,50,0,0,0,0
d) 3,49,D,0,67,0,0,0,0,
e) 4,47,65,22,48,111,0,0,0,0
f) 5,40,D,14,96,0,0,0,0,0
g) 6 to 10,105,106,107,181,61,0,0,0,0
h) 11 to 15,50,30,75,55,0,0,0,0,0
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,52,37,68,22,70,0,0,0,0
m) ALL,"4,260","4,931","4,973","6,325","3,815","3,634","1,912","3,192",0
,           1992,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,461",D,"3,735","4,488","2,186","3,453",418,"2,297",
b) 1,10,D,0,38,0,0,0,0,
c) 2,74,D,31,0,0,0,0,0,
d) 3,66,32,54,0,71,0,0,0,0
e) 4,53,39,43,50,68,0,0,0,
f) 5,49,D,37,0,0,0,0,0,0
g) 6 to 10,177,64,117,161,0,0,0,0,0
h) 11 to 15,73,34,41,22,0,0,0,0,0
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,54,46,12,45,50,0,0,0,0
m) ALL,"4,017","3,900","4,070","4,804","2,375","3,453",418,"2,297",0
,           1993,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,177","3,112","3,042","3,646","1,741","1,812","1,356","1,454",
b) 1,0,0,10,27,0,0,0,0,
c) 2,70,71,57,0,0,242,0,0,0
d) 3,35,D,18,0,0,0,0,0,
