,           1984,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,,
b) 1,475,34,16,6,0,0,0,0,
c) 2,303,37,17,5,1,2,0,0,0
d) 3,227,20,9,3,2,0,0,0,0
e) 4,175,28,10,2,2,1,0,,
f) 5,156,19,5,1,1,0,0,,0
g) 6 to 10,243,40,20,7,1,1,0,0,0
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,504,77,47,22,5,1,0,0,0
m) ALL,"2,083",255,124,46,12,5,0,0,0
,           1985,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,,
b) 1,311,24,10,2,0,0,0,0,
c) 2,277,17,7,3,0,1,0,0,
d) 3,224,29,8,6,0,0,0,0,0
e) 4,150,17,9,2,1,0,0,0,0
f) 5,151,25,7,5,2,0,0,,
g) 6 to 10,322,42,21,10,3,1,1,0,0
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,492,73,34,25,5,3,0,0,0
m) ALL,"1,927",227,96,53,11,5,1,0,0
,           1986,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,,
b) 1,385,39,8,11,1,0,,0,
c) 2,241,31,7,4,2,0,0,0,
d) 3,220,25,11,2,2,0,0,0,
e) 4,162,15,7,3,0,1,0,0,0
f) 5,147,20,9,1,1,1,1,0,0
g) 6 to 10,327,49,17,5,1,0,0,0,0
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,433,69,30,15,6,1,0,0,0
m) ALL,"1,915",248,89,41,13,3,1,0,0
,           1987,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,0,0
b) 1,407,38,17,9,2,2,0,0,
c) 2,244,28,10,9,5,1,,0,
d) 3,195,31,5,5,3,0,0,0,
e) 4,167,19,8,7,2,0,0,0,
f) 5,172,21,9,7,1,1,0,0,0
g) 6 to 10,493,54,26,17,3,1,0,0,0
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,410,88,34,31,8,3,1,1,0
m) ALL,"2,088",279,109,85,24,8,1,1,0
,           1988,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,,
b) 1,513,37,20,4,3,1,0,0,0
c) 2,261,29,16,5,1,2,1,0,
d) 3,183,22,16,5,0,1,,0,
e) 4,149,16,5,2,1,1,0,0,
f) 5,108,20,4,3,0,1,0,0,
g) 6 to 10,470,71,36,13,3,0,0,0,0
h) 11 to 15,57,9,7,2,0,0,0,,0
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,359,54,18,20,5,3,1,0,0
m) ALL,"2,100",258,122,54,13,9,2,0,0
,           1989,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,,0
b) 1,353,31,16,6,2,0,0,0,
c) 2,297,32,22,10,1,1,0,0,0
d) 3,182,32,9,5,0,0,0,0,
e) 4,166,31,16,9,2,0,0,0,
f) 5,130,18,6,2,0,0,0,0,
g) 6 to 10,411,55,32,13,0,2,0,0,0
h) 11 to 15,103,13,2,7,2,0,1,0,0
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,305,49,31,17,1,2,0,0,0
m) ALL,"1,947",261,134,69,8,5,1,0,0
,           1990,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,,,
b) 1,286,26,9,3,0,0,0,0,0
c) 2,236,26,11,4,2,1,0,0,
d) 3,224,22,10,6,2,0,0,0,0
e) 4,150,22,11,6,1,1,0,0,
f) 5,118,17,8,8,1,0,0,0,
g) 6 to 10,353,49,27,13,4,2,0,0,0
h) 11 to 15,161,25,10,6,1,1,0,0,0
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,270,31,20,8,2,3,2,0,0
m) ALL,"1,798",218,106,54,13,8,2,0,0
,           1991,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,,
b) 1,354,25,11,6,1,1,0,0,
c) 2,200,29,18,5,4,0,0,0,0
d) 3,208,34,11,6,0,0,0,0,
e) 4,186,23,14,8,0,0,0,0,0
f) 5,113,29,6,2,1,2,1,0,0
g) 6 to 10,421,51,21,8,5,0,0,0,0
h) 11 to 15,211,29,12,6,2,1,0,0,0
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,241,34,11,16,2,0,2,0,0
m) ALL,"1,934",254,104,57,15,4,3,0,0
,           1992,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,,
b) 1,487,41,14,12,2,1,0,0,
c) 2,290,40,12,4,2,1,0,0,
d) 3,250,22,16,9,3,0,0,0,0
e) 4,213,28,11,5,2,1,0,0,
f) 5,168,23,4,1,1,0,0,0,0
g) 6 to 10,424,64,27,7,7,1,0,0,0
h) 11 to 15,228,43,11,6,0,0,0,0,0
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,246,28,27,11,5,0,0,0,0
m) ALL,"2,306",289,122,55,22,4,0,0,0
,           1993,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,,
b) 1,493,41,21,9,0,0,0,0,
c) 2,346,36,10,4,0,0,0,0,0
d) 3,275,25,18,3,3,0,0,1,0
e) 4,157,17,9,7,0,3,0,0,0
f) 5,154,25,7,4,0,2,0,0,
g) 6 to 10,404,64,24,11,2,1,0,0,0
h) 11 to 15,234,18,11,5,0,0,0,0,0
i) 16 to 20,47,9,4,3,0,0,0,,0
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,227,41,14,11,5,4,0,0,0
m) ALL,"2,337",276,118,57,10,10,0,1,0
,           1994,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,0,0
b) 1,418,38,15,5,1,1,0,0,
c) 2,261,36,13,4,1,0,0,0,
d) 3,255,43,12,6,2,1,0,0,0
e) 4,188,29,6,10,1,0,1,1,
f) 5,129,22,10,2,2,1,0,,
g) 6 to 10,416,70,27,9,3,1,0,0,0
h) 11 to 15,209,37,10,5,3,2,0,0,0
i) 16 to 20,66,13,1,2,1,0,0,0,0
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,213,32,24,10,4,0,0,0,0
m) ALL,"2,155",320,118,53,18,6,1,1,0
,           1995,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,,,
b) 1,422,29,11,3,0,1,0,0,0
c) 2,257,27,11,3,0,0,0,0,
d) 3,191,30,6,2,0,0,,0,
e) 4,192,25,15,2,0,1,0,0,0
f) 5,161,23,3,5,1,0,0,0,
g) 6 to 10,480,73,28,14,1,1,0,0,0
h) 11 to 15,212,35,12,8,0,0,0,0,0
i) 16 to 20,88,12,4,7,2,0,0,1,0
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,187,29,11,11,3,1,0,0,0
m) ALL,"2,190",283,101,55,7,4,0,1,0
,           1996,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,0,0
b) 1,429,28,22,7,1,0,0,,
c) 2,277,29,10,2,0,0,0,0,0
d) 3,207,26,9,6,1,0,0,0,
e) 4,187,25,7,17,1,0,0,0,
f) 5,170,17,14,6,1,0,1,0,0
g) 6 to 10,516,70,35,12,2,1,0,0,0
h) 11 to 15,227,39,16,9,2,0,0,0,0
i) 16 to 20,113,15,6,4,2,0,0,0,0
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,200,28,20,7,10,1,0,0,0
m) ALL,"2,326",277,139,70,20,2,1,0,0
,           1997,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,,,
b) 1,390,31,17,14,1,1,0,0,0
c) 2,256,37,8,6,0,0,0,,
d) 3,186,25,6,5,1,0,0,0,0
e) 4,170,16,4,1,0,0,0,0,
f) 5,172,18,6,5,1,1,0,0,
g) 6 to 10,594,79,35,9,3,3,0,0,0
h) 11 to 15,276,48,16,4,3,0,0,0,0
i) 16 to 20,169,38,10,8,0,0,0,0,0
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,198,32,20,8,2,0,0,0,0
m) ALL,"2,411",324,122,60,11,5,0,0,0
,           1998,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,,
b) 1,439,25,12,10,2,1,0,,
c) 2,263,23,14,7,1,3,1,0,0
d) 3,210,29,6,5,0,1,0,0,
e) 4,162,23,3,2,1,3,0,0,0
f) 5,113,30,9,3,1,2,0,0,
g) 6 to 10,515,77,32,10,4,2,1,0,0
h) 11 to 15,268,37,12,14,1,1,0,0,0
i) 16 to 20,185,13,8,5,1,0,0,0,0
j) 21 to 25,26,8,0,1,0,1,0,,0
k) 26+,,,,,,,,,
l) Left Censored,174,32,13,17,0,1,1,0,0
m) ALL,"2,355",297,109,74,11,15,3,0,0
,           1999,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,0,
b) 1,373,38,14,7,1,0,0,0,
c) 2,256,23,7,5,1,0,0,0,
d) 3,176,29,14,6,0,1,0,0,0
e) 4,138,18,14,4,1,2,0,0,
f) 5,130,15,10,3,2,0,0,0,0
g) 6 to 10,468,54,38,13,0,0,0,1,
h) 11 to 15,249,38,27,13,2,1,0,0,0
i) 16 to 20,150,16,10,2,2,1,0,0,0
j) 21 to 25,50,7,0,2,0,0,0,0,0
k) 26+,,,,,,,,,
l) Left Censored,201,30,19,12,3,0,0,0,0
m) ALL,"2,191",268,153,67,12,5,0,1,0
,           2000,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,,
b) 1,334,20,10,5,1,3,0,0,0
c) 2,236,29,17,6,1,1,0,0,
d) 3,172,22,15,4,0,0,0,0,
e) 4,160,15,17,4,0,0,0,0,0
f) 5,112,16,9,2,0,1,0,0,
g) 6 to 10,418,62,30,23,4,1,2,0,0
h) 11 to 15,238,32,9,10,1,1,0,0,0
i) 16 to 20,158,24,10,3,0,0,0,0,0
j) 21 to 25,43,7,5,1,0,0,0,0,0
k) 26+,,,,,,,,,
l) Left Censored,165,22,10,13,1,2,0,0,0
m) ALL,"2,036",249,132,71,8,9,2,0,0
,           2001,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,0,
b) 1,380,20,9,3,1,1,0,0,
c) 2,243,29,16,6,3,0,0,0,0
d) 3,184,25,10,5,3,0,0,0,
e) 4,163,19,11,10,0,0,0,0,
f) 5,132,13,6,3,0,2,0,0,0
g) 6 to 10,378,70,20,12,2,2,0,1,0
h) 11 to 15,241,40,21,6,2,2,0,0,0
i) 16 to 20,137,12,15,6,1,1,0,0,0
j) 21 to 25,83,13,0,2,2,0,0,0,0
k) 26+,,,,,,,,,
l) Left Censored,135,14,5,4,1,0,0,0,0
m) ALL,"2,076",255,113,57,15,8,0,1,0
,           2002,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,,0,
b) 1,426,27,13,9,0,0,0,0,0
c) 2,274,25,6,7,0,0,0,0,
d) 3,180,19,6,5,0,1,1,0,0
e) 4,152,16,5,6,2,1,0,0,
f) 5,149,20,10,2,0,1,0,0,
g) 6 to 10,438,54,39,11,0,1,0,0,0
h) 11 to 15,321,52,25,13,3,3,0,0,0
i) 16 to 20,180,31,15,5,0,2,0,0,0
j) 21 to 25,130,18,8,5,1,1,0,0,0
k) 26+,,,,,,,,,
l) Left Censored,170,28,11,16,3,3,0,0,0
m) ALL,"2,420",290,138,79,9,13,1,0,0
,           2003,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,,
b) 1,420,29,14,11,2,2,0,,0
c) 2,211,24,15,5,0,2,0,0,0
d) 3,148,12,5,1,1,0,1,0,
e) 4,101,11,4,5,0,1,0,0,0
f) 5,104,10,5,0,0,0,1,,0
g) 6 to 10,344,37,21,10,4,1,1,0,0
h) 11 to 15,174,15,13,9,1,0,0,0,
i) 16 to 20,107,21,13,5,2,0,0,0,0
j) 21 to 25,74,11,6,5,1,1,0,0,0
k) 26+,10,1,0,0,0,0,0,,0
l) Left Censored,110,11,4,4,2,1,0,0,0
m) ALL,"1,803",182,100,55,13,8,3,0,0
,           2004,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,,,
b) 1,412,37,17,8,2,1,0,0,
c) 2,239,25,10,11,3,1,0,,0
d) 3,174,25,7,2,1,0,0,0,0
e) 4,151,13,7,3,0,1,0,0,
f) 5,82,11,4,1,0,0,0,0,0
g) 6 to 10,327,32,13,7,2,0,0,0,0
h) 11 to 15,194,24,6,8,1,1,0,0,
i) 16 to 20,99,18,8,3,1,0,0,0,0
j) 21 to 25,105,11,4,3,1,0,0,0,0
k) 26+,27,2,1,2,0,0,0,0,0
l) Left Censored,103,12,7,9,1,2,0,0,0
m) ALL,"1,913",210,84,57,12,6,0,0,0
,           2005,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,0,
b) 1,402,35,14,4,2,1,0,0,
c) 2,226,25,8,4,0,1,0,0,
d) 3,182,20,6,4,2,1,0,,0
e) 4,89,18,7,0,0,1,0,0,0
f) 5,106,7,4,2,0,0,0,0,
g) 6 to 10,301,39,12,10,2,1,0,0,0
h) 11 to 15,202,18,10,8,1,2,1,0,0
i) 16 to 20,107,17,3,2,2,1,0,0,0
j) 21 to 25,88,13,3,1,1,1,0,0,0
k) 26+,29,5,1,1,1,0,0,0,0
l) Left Censored,96,10,8,5,3,1,0,1,0
m) ALL,"1,828",207,76,41,14,10,1,1,0
,           2006,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,,
b) 1,453,26,18,8,1,2,0,0,0
c) 2,265,15,7,2,2,0,0,0,0
d) 3,176,18,10,3,0,0,0,0,
e) 4,147,7,5,1,0,0,0,,0
f) 5,108,7,4,3,2,0,0,0,0
g) 6 to 10,307,36,16,7,1,1,1,0,0
h) 11 to 15,162,23,15,8,1,0,2,0,0
i) 16 to 20,114,9,11,3,0,1,0,0,0
j) 21 to 25,72,8,6,2,0,1,1,0,0
k) 26+,48,3,2,1,1,0,0,0,0
l) Left Censored,96,13,4,5,4,1,0,0,0
m) ALL,"1,948",165,98,43,12,6,4,0,0
,           2007,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,,
b) 1,525,32,12,10,2,4,0,0,
c) 2,279,33,11,10,0,3,0,0,0
d) 3,198,24,8,5,1,2,0,,0
e) 4,154,22,8,2,4,1,0,0,
f) 5,135,21,8,6,2,1,0,0,
g) 6 to 10,372,65,34,10,3,1,1,1,0
h) 11 to 15,221,43,8,8,2,1,1,0,0
i) 16 to 20,156,27,17,7,4,0,0,0,0
j) 21 to 25,104,12,9,4,1,0,1,0,0
k) 26+,70,9,5,3,1,1,0,0,0
l) Left Censored,92,13,9,6,0,0,0,0,0
m) ALL,"2,306",301,129,71,20,14,3,1,0
,           2008,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,,
b) 1,475,44,16,19,5,1,0,0,
c) 2,265,36,9,7,1,1,0,0,
d) 3,201,20,10,1,1,0,0,0,0
e) 4,168,17,5,2,2,0,0,,0
f) 5,160,14,3,4,0,0,0,0,0
g) 6 to 10,380,46,31,7,2,0,0,0,0
h) 11 to 15,211,27,11,3,1,1,0,0,0
i) 16 to 20,132,12,4,2,2,0,0,0,
j) 21 to 25,82,16,7,1,1,0,0,0,0
k) 26+,71,15,5,3,1,1,0,0,0
l) Left Censored,70,5,10,5,0,0,0,0,0
m) ALL,"2,215",252,111,54,16,4,0,0,0
,           2009,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,,
b) 1,451,31,12,9,0,0,0,0,
c) 2,316,34,7,7,0,0,,0,0
d) 3,240,18,9,3,1,0,0,0,
e) 4,179,19,7,8,2,1,0,0,0
f) 5,159,12,2,2,2,0,0,,0
g) 6 to 10,419,51,19,10,3,2,1,0,0
h) 11 to 15,180,33,7,2,0,0,0,0,0
i) 16 to 20,138,24,5,8,1,0,1,0,
j) 21 to 25,93,14,7,5,1,0,0,0,0
k) 26+,110,11,3,2,2,0,0,0,0
l) Left Censored,78,10,3,3,1,1,0,0,0
m) ALL,"2,363",257,81,59,13,4,2,0,0
,           2010,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,,
b) 1,373,37,8,11,3,2,0,0,
c) 2,280,16,12,7,2,1,0,0,
d) 3,184,19,6,4,1,0,0,0,0
e) 4,193,15,7,3,2,0,0,,
f) 5,168,20,11,1,0,0,0,0,0
g) 6 to 10,469,45,19,7,2,3,0,0,0
h) 11 to 15,210,33,8,5,1,0,0,0,0
i) 16 to 20,116,20,8,5,0,0,0,0,0
j) 21 to 25,115,14,6,2,0,1,0,1,0
k) 26+,108,17,6,4,4,0,0,0,0
l) Left Censored,69,11,3,4,1,0,1,0,0
m) ALL,"2,285",247,94,53,16,7,1,1,0
,           2011,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0,0,0,0,0,0,0,,
b) 1,347,32,6,12,2,1,0,0,
c) 2,210,24,3,5,0,0,0,0,0
d) 3,187,9,4,1,3,0,0,0,
e) 4,180,19,2,2,2,0,0,0,0
f) 5,153,19,8,2,0,0,0,,
g) 6 to 10,464,51,17,9,2,0,0,0,0
h) 11 to 15,218,26,5,8,3,0,0,0,0
i) 16 to 20,153,25,8,5,0,2,0,0,0
j) 21 to 25,122,19,5,8,1,0,0,0,0
k) 26+,137,14,1,3,1,2,0,0,0
l) Left Censored,76,7,3,3,2,0,0,0,0
