Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,195.7,198.9,197.1,200.0,100.0,200.0,200.0,,,,,
b) 1,0.2,0.3,1.1,0.0,0.0,0.0,0.0,,0.0,,,0.0
c) 2,5.5,0.8,3.3,3.8,3.5,19.4,0.0,13.3,0.0,0.0,0.0,
d) 3,4.3,0.9,0.6,0.0,0.0,42.4,50.0,13.3,,66.7,,
e) 4,3.3,0.4,0.6,1.8,17.2,12.9,,0.0,66.7,,,
f) 5,3.6,1.7,0.0,1.3,0.0,0.0,66.7,,0.0,40.0,,
g) 6 to 10,3.9,1.4,1.0,1.1,9.5,5.1,0.0,28.6,15.0,,,0.0
h) 11 to 15,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,2.3,0.4,0.7,1.7,6.1,8.0,7.6,6.0,4.3,9.6,7.1,10.4
m) ALL,22.9,5.5,3.6,2.8,6.3,10.0,8.0,6.4,4.9,10.4,7.1,10.3
,           1984,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,198.7,199.0,200.0,200.0,200.0,,,200.0,,,,
b) 1,0.3,0.0,1.4,6.8,34.5,0.0,0.0,40.0,,,,
c) 2,4.5,0.6,0.6,0.0,3.6,35.3,66.7,,0.0,,,
d) 3,4.3,0.3,1.5,0.0,6.7,0.0,18.2,0.0,40.0,0.0,,
e) 4,4.3,1.0,0.0,0.0,0.0,30.4,0.0,13.3,28.6,,,
f) 5,5.2,0.0,1.9,6.2,0.0,16.9,28.6,26.1,0.0,,,
g) 6 to 10,5.4,1.5,0.7,1.6,3.8,9.7,20.0,0.0,0.0,37.8,28.6,0.0
h) 11 to 15,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,2.4,0.9,1.1,1.4,7.0,7.2,7.8,5.7,5.4,7.4,8.2,8.5
m) ALL,19.4,5.7,3.5,3.1,6.7,9.5,8.6,6.8,6.9,9.7,8.6,8.5
,           1985,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,199.0,200.0,200.0,200.0,200.0,,200.0,,,,,
b) 1,0.2,0.0,3.0,1.4,0.0,0.0,50.0,0.0,66.7,0.0,0.0,
c) 2,6.5,1.2,5.0,4.4,0.0,0.0,0.0,0.0,,,,
d) 3,5.8,1.0,1.2,0.0,6.1,7.4,28.6,133.3,0.0,,,
e) 4,6.4,0.6,0.5,2.3,7.8,5.4,0.0,0.0,0.0,0.0,,
f) 5,5.0,1.7,0.8,1.4,0.0,8.1,0.0,11.8,22.2,,,
g) 6 to 10,6.3,1.2,1.8,2.1,5.0,3.4,12.5,34.3,29.6,0.0,0.0,0.0
h) 11 to 15,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,3.0,0.9,1.1,1.7,2.7,2.6,5.1,6.6,8.3,9.7,23.5,8.1
m) ALL,23.3,6.3,4.2,4.4,4.5,3.2,6.0,8.8,9.0,9.1,21.8,8.1
,           1986,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,199.4,200.0,200.0,200.0,200.0,200.0,,,,,,
b) 1,1.4,3.4,8.6,9.8,0.0,18.2,,100.0,0.0,200.0,,0.0
c) 2,5.9,1.2,2.5,2.4,0.0,0.0,0.0,0.0,0.0,40.0,,
d) 3,4.9,1.3,1.4,5.4,0.0,18.2,0.0,0.0,,,,
e) 4,6.1,0.0,1.9,1.9,46.9,11.8,33.3,15.4,0.0,,,
f) 5,4.4,0.4,3.2,1.1,22.0,0.0,36.4,0.0,11.1,,,
g) 6 to 10,6.4,1.3,1.1,3.4,6.3,4.3,13.8,14.8,10.3,27.3,0.0,0.0
h) 11 to 15,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,3.4,1.6,1.2,1.3,3.5,8.8,5.7,8.0,2.4,8.2,11.6,11.0
m) ALL,22.6,6.4,5.7,4.9,7.3,8.0,7.1,9.0,3.1,11.5,10.1,11.0
,           1987,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,199.2,199.2,198.2,185.1,183.3,125.0,200.0,0.0,,,,
b) 1,1.6,4.0,6.4,3.1,42.3,46.2,0.0,,,0.0,,0.0
c) 2,7.0,4.5,7.4,6.2,0.0,18.2,0.0,,,0.0,0.0,
d) 3,5.6,2.3,4.7,7.1,0.0,0.0,0.0,0.0,22.2,0.0,,0.0
e) 4,7.1,4.1,4.5,8.1,7.7,0.0,0.0,0.0,,,,
f) 5,4.8,2.8,1.9,3.3,26.2,0.0,25.0,0.0,0.0,,,0.0
g) 6 to 10,5.5,1.7,3.3,3.5,22.4,20.8,13.2,13.5,1.7,18.2,57.1,0.0
h) 11 to 15,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,3.8,1.8,1.2,3.7,4.1,8.1,6.5,10.7,6.7,5.5,9.6,9.8
m) ALL,24.1,8.1,7.0,7.3,13.8,12.4,8.7,10.8,6.2,6.1,10.5,9.7
,           1988,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,197.6,199.2,200.0,200.0,200.0,200.0,200.0,,,,,
b) 1,0.3,0.3,0.9,2.4,9.6,0.0,0.0,28.6,,0.0,,
c) 2,4.3,2.2,1.8,5.9,2.9,0.0,15.4,,,,,0.0
d) 3,4.0,1.6,5.4,0.8,2.9,28.6,,0.0,13.3,,,0.0
e) 4,2.5,0.7,1.9,3.7,0.0,26.1,28.6,9.4,28.6,0.0,0.0,
f) 5,4.5,0.4,0.0,4.9,0.0,13.3,0.0,0.0,,,,200.0
g) 6 to 10,4.1,1.4,1.8,1.5,8.2,32.5,38.7,16.8,15.4,33.3,18.2,15.4
h) 11 to 15,4.5,0.5,0.0,1.4,14.4,8.4,3.1,0.0,2.9,66.7,0.0,120.0
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,2.6,1.1,0.9,1.7,4.9,6.1,9.4,6.0,6.3,7.2,9.6,17.4
m) ALL,20.7,6.5,5.5,3.6,8.9,11.8,11.0,7.6,6.5,9.3,9.5,17.8
,           1989,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,198.1,198.0,200.0,196.6,177.8,200.0,200.0,,200.0,,,
b) 1,0.2,0.7,2.1,4.4,0.0,21.4,0.0,0.0,85.7,,0.0,
c) 2,4.0,0.8,1.4,2.0,22.9,0.0,11.8,0.0,,0.0,,
d) 3,5.0,1.1,1.0,3.1,12.3,0.0,11.8,,200.0,,,0.0
e) 4,4.1,0.9,2.1,0.0,13.5,0.0,,,20.0,,,
f) 5,3.8,1.2,1.3,2.6,6.1,33.3,31.6,120.0,20.6,0.0,200.0,
g) 6 to 10,4.5,1.4,1.4,1.7,12.3,7.8,11.4,7.1,14.0,9.1,7.4,0.0
h) 11 to 15,5.0,1.4,0.0,1.5,7.4,8.3,4.4,0.0,6.3,,0.0,17.4
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,2.9,0.6,1.7,1.9,4.5,7.1,6.3,8.3,11.1,6.5,13.7,12.1
m) ALL,20.7,5.3,4.1,4.7,8.9,8.5,7.2,8.4,12.4,6.5,10.1,12.0
,           1990,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,198.4,200.0,200.0,200.0,200.0,200.0,200.0,,,,,
b) 1,0.1,0.8,2.9,8.5,9.0,14.5,0.0,40.0,0.0,,,
c) 2,5.8,0.5,3.5,0.8,5.8,20.4,40.0,0.0,0.0,14.3,,
d) 3,4.5,2.4,3.7,6.2,7.5,3.6,0.0,0.0,,0.0,,
e) 4,6.7,3.0,0.5,0.8,6.3,4.7,28.6,28.6,0.0,,,0.0
f) 5,5.1,0.6,1.6,1.0,4.8,18.8,0.0,0.0,16.7,200.0,,
g) 6 to 10,4.7,1.9,0.9,2.0,4.8,23.8,12.2,11.3,15.2,0.0,0.0,0.0
h) 11 to 15,5.4,1.5,1.7,3.1,5.9,9.5,14.5,7.7,11.8,63.6,20.0,33.3
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,3.1,0.3,1.6,1.8,7.5,4.1,6.9,6.6,8.5,6.1,8.3,7.4
m) ALL,22.6,5.8,4.7,4.6,7.6,10.7,8.6,7.4,9.3,8.5,8.2,7.6
,           1991,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,198.6,199.1,200.0,195.3,200.0,200.0,200.0,200.0,,,,
b) 1,0.3,2.3,3.6,8.0,0.0,9.5,40.0,0.0,,,,0.0
c) 2,4.0,0.5,2.2,6.3,19.3,21.2,28.6,40.0,0.0,,,
d) 3,5.4,0.5,7.1,0.8,8.0,11.6,15.4,0.0,0.0,3.4,,
e) 4,5.6,1.3,1.1,5.3,8.3,0.0,40.0,0.0,,0.0,,
f) 5,5.5,0.7,1.7,5.1,0.0,12.2,22.2,,25.0,,,0.0
g) 6 to 10,3.8,0.7,2.0,7.9,11.0,7.1,30.8,5.5,11.1,29.8,178.9,9.7
h) 11 to 15,4.9,2.0,3.8,4.6,17.2,6.1,4.9,18.7,19.5,6.9,9.8,5.4
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,2.5,2.0,2.9,5.6,7.6,13.3,4.5,10.1,5.8,5.4,4.6,14.6
m) ALL,22.2,5.9,5.4,7.6,10.8,11.6,7.2,11.1,7.5,6.3,14.9,14.3
,           1992,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,199.2,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,,
b) 1,0.6,1.6,2.2,5.0,0.0,8.3,0.0,28.6,28.6,,,
c) 2,4.7,1.3,3.5,4.3,4.2,0.0,0.0,0.0,,,0.0,
d) 3,5.9,4.2,0.6,3.4,2.5,3.3,0.0,0.0,0.0,,,
e) 4,5.0,1.2,3.1,3.3,2.3,2.6,0.0,0.0,50.0,14.3,,0.0
f) 5,4.9,1.0,1.3,3.8,7.5,22.2,0.0,0.0,26.7,,,
g) 6 to 10,5.2,1.7,3.2,6.2,11.7,7.5,18.2,0.0,5.2,0.0,,13.3
h) 11 to 15,4.6,1.9,1.7,4.1,8.0,6.0,6.4,1.5,5.9,18.2,7.9,5.1
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,2.7,2.5,2.6,4.5,4.7,6.2,4.4,4.7,8.1,5.8,4.2,8.0
m) ALL,20.1,6.2,4.7,6.6,7.0,6.8,5.6,7.8,8.3,6.4,5.5,8.0
,           1993,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,198.6,197.9,196.6,200.0,200.0,200.0,200.0,,,,,
b) 1,0.0,1.1,0.6,1.1,5.7,11.8,0.0,,0.0,,,200.0
c) 2,4.3,2.1,1.0,2.9,0.0,15.4,0.0,0.0,50.0,,,
d) 3,3.5,1.7,1.1,0.0,2.8,22.2,0.0,0.0,,,0.0,
e) 4,4.7,0.0,1.2,2.4,0.0,0.0,0.0,,0.0,0.0,,
f) 5,6.0,1.0,0.0,0.0,0.0,11.6,66.7,0.0,0.0,0.0,,
g) 6 to 10,5.6,1.0,1.0,1.3,3.0,2.5,0.0,23.5,19.2,42.9,0.0,0.0
h) 11 to 15,3.8,1.0,0.4,2.0,3.4,7.3,14.2,4.5,2.7,0.0,1.9,33.3
i) 16 to 20,3.9,1.3,1.6,1.5,0.9,8.2,4.1,0.0,4.3,,0.0,0.0
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,2.3,1.1,0.5,1.3,2.8,3.1,5.8,3.5,6.4,2.2,6.6,10.7
m) ALL,19.7,5.0,2.6,2.4,3.0,5.6,8.4,4.4,6.5,3.2,5.4,10.5
,           1994,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,198.3,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,
b) 1,0.2,0.5,0.7,6.2,0.0,20.0,0.0,0.0,,,,
c) 2,4.8,0.9,1.2,2.4,0.0,0.0,0.0,66.7,0.0,0.0,,0.0
d) 3,5.6,1.5,1.3,1.9,0.0,0.0,16.7,0.0,0.0,,,
e) 4,4.8,0.8,0.6,16.2,3.9,47.1,10.7,0.0,,0.0,0.0,
f) 5,4.8,0.7,1.4,2.3,5.8,4.9,15.4,,0.0,,,
g) 6 to 10,3.8,0.9,0.6,3.0,7.5,6.7,3.5,17.4,6.5,8.6,,13.3
h) 11 to 15,2.7,1.1,1.0,2.5,0.7,3.2,17.5,2.0,5.3,31.3,6.5,0.0
i) 16 to 20,4.3,1.1,0.5,0.5,2.1,4.6,5.3,6.5,2.4,0.0,0.0,5.0
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,1.9,1.2,0.2,1.4,2.6,3.8,4.2,6.6,6.7,6.4,7.0,9.1
m) ALL,18.9,4.7,2.9,4.1,3.7,5.0,5.8,6.5,6.2,7.2,6.1,9.1
,           1995,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,198.3,200.0,200.0,200.0,200.0,,,,,,,
b) 1,0.0,0.6,1.3,3.2,0.0,0.0,0.0,0.0,0.0,40.0,,0.0
c) 2,2.3,1.3,3.9,2.0,16.7,0.0,0.0,0.0,0.0,,,
d) 3,4.3,1.0,0.0,0.0,0.0,12.9,26.1,28.6,14.6,0.0,,0.0
e) 4,4.3,0.6,2.9,1.2,11.3,0.0,0.0,0.0,0.0,0.0,,0.0
f) 5,5.0,1.6,0.0,0.0,0.0,18.2,15.2,0.0,,,,
g) 6 to 10,4.5,0.7,1.5,1.4,4.5,6.4,12.7,0.0,10.7,16.4,0.0,0.0
h) 11 to 15,3.9,0.7,0.7,4.4,4.3,2.7,11.4,2.4,10.7,21.9,0.0,0.0
i) 16 to 20,3.7,0.3,0.7,1.2,5.9,6.0,9.4,7.7,7.1,35.3,11.8,15.2
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,2.4,0.4,0.9,2.5,1.5,3.1,3.3,4.5,6.8,5.3,9.5,12.6
m) ALL,18.3,4.7,3.6,3.4,4.3,4.2,6.2,4.2,7.4,7.9,8.9,12.5
,           1996,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,197.3,198.9,197.6,200.0,200.0,150.0,,,,,,
b) 1,0.0,0.6,1.1,8.6,0.0,0.0,,200.0,,,,
c) 2,2.9,1.4,0.0,4.6,0.0,8.7,0.0,0.0,66.7,0.0,0.0,
d) 3,5.4,0.7,0.9,1.7,0.0,0.0,0.0,0.0,,,,
e) 4,3.3,1.5,2.5,0.0,0.0,6.9,9.1,40.0,0.0,0.0,,0.0
f) 5,3.8,1.5,0.7,4.5,5.1,7.7,0.0,40.0,0.0,0.0,200.0,
g) 6 to 10,4.5,0.8,0.3,2.8,2.1,19.5,14.5,0.0,23.5,0.0,7.6,0.0
h) 11 to 15,3.0,1.0,0.9,1.9,5.8,4.1,15.9,3.5,12.8,5.1,0.0,30.4
i) 16 to 20,1.8,0.8,0.8,1.5,1.4,1.6,6.7,9.3,13.4,0.0,0.0,4.8
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,2.3,1.6,0.8,0.9,2.1,3.5,5.1,5.3,5.2,5.7,15.6,8.5
m) ALL,18.0,5.0,3.5,4.2,5.0,4.8,6.6,6.1,7.5,5.3,13.5,8.6
,           1997,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,198.5,200.0,200.0,200.0,200.0,200.0,,,,,,
b) 1,0.3,1.2,4.0,4.6,19.0,11.4,0.0,,,,,
c) 2,4.8,2.1,1.7,1.8,0.0,0.0,0.0,66.7,0.0,0.0,,
d) 3,4.8,0.4,2.8,0.0,12.8,29.6,40.0,0.0,0.0,0.0,0.0,
e) 4,5.7,0.8,4.4,1.7,11.8,0.0,10.5,0.0,,,,15.4
f) 5,4.4,0.9,1.7,3.8,28.0,0.0,0.0,33.3,6.3,,,0.0
g) 6 to 10,4.4,1.1,1.7,4.6,9.0,6.0,10.8,0.0,12.5,28.6,10.5,16.7
h) 11 to 15,4.2,1.3,2.2,2.3,5.4,9.7,2.3,0.0,12.2,10.3,0.0,34.8
i) 16 to 20,3.9,2.6,3.0,1.6,11.9,13.0,4.3,6.6,4.8,7.5,4.7,11.0
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,3.2,0.7,1.4,2.3,2.8,4.5,5.0,4.8,5.1,6.7,11.5,8.3
m) ALL,18.4,4.7,4.4,3.7,7.4,8.7,5.4,5.1,5.6,7.0,10.5,8.9
,           1998,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,197.2,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,,,
b) 1,0.3,0.3,0.7,0.0,0.0,0.0,200.0,0.0,,,,
c) 2,2.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
d) 3,4.9,0.8,0.0,0.0,0.0,0.0,28.6,0.0,47.6,,,
