Country: USA,,,,,,,,,
Variable: Job_Creation_Births,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
d) 3,76,D,D,D,0,0,0,0,
e) 4,51,D,D,0,0,0,0,0,0
f) 5,54,D,D,0,0,0,0,,0
g) 6 to 10,133,57,D,0,D,0,0,0,0
h) 11 to 15,113,D,D,D,0,0,0,0,0
i) 16 to 20,41,0,0,0,0,0,0,0,
j) 21 to 25,D,0,D,0,0,0,0,0,0
k) 26+,D,D,0,0,0,0,0,0,0
l) Left Censored,31,D,D,0,0,0,0,0,0
m) ALL,"4,977","3,419","3,180","3,772","2,419","1,517",650,0,0
,           2010,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"4,069","2,968","2,223","3,835","2,803",D,D,,
b) 1,0,0,0,0,0,0,0,0,
c) 2,D,D,0,0,0,0,0,0,
d) 3,97,54,D,D,D,0,0,0,0
e) 4,D,55,D,0,0,0,0,,
f) 5,50,88,0,0,0,0,0,0,0
g) 6 to 10,230,146,148,0,0,0,0,0,0
h) 11 to 15,83,D,D,0,0,0,0,0,0
i) 16 to 20,65,D,D,D,D,0,0,0,0
j) 21 to 25,36,D,D,176,0,0,0,0,0
k) 26+,32,39,0,0,0,0,0,0,0
l) Left Censored,18,0,0,0,0,0,0,0,0
m) ALL,"4,858","3,549","2,506","4,146","3,134","1,087","1,976",0,0
,           2011,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,D,"2,547","2,393","4,852",940,"2,187",D,,
b) 1,0,0,0,0,0,0,0,0,
c) 2,120,D,0,D,0,0,0,0,0
d) 3,86,41,D,D,0,0,0,0,
e) 4,D,0,D,0,0,0,0,0,0
f) 5,85,D,D,0,0,0,0,,
g) 6 to 10,236,80,120,0,0,0,0,0,0
h) 11 to 15,141,44,0,0,0,0,0,0,0
i) 16 to 20,76,38,0,0,0,0,0,0,0
j) 21 to 25,D,D,0,0,0,0,0,0,0
k) 26+,76,D,0,D,0,0,0,0,0
l) Left Censored,D,D,D,D,0,0,0,0,0
m) ALL,"4,850","2,856","2,693","5,030",940,"2,187",885,0,0
,           2012,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"4,597","3,075","2,366","3,603",D,"1,048",,D,
b) 1,0,0,0,0,0,0,0,0,
c) 2,D,D,0,0,0,0,0,0,
d) 3,D,35,D,0,0,0,0,0,0
e) 4,76,D,D,0,0,0,0,0,
f) 5,67,D,D,D,D,0,,0,0
g) 6 to 10,227,83,D,D,0,0,0,0,0
h) 11 to 15,101,D,0,D,D,0,0,0,0
i) 16 to 20,77,42,0,0,0,0,0,0,0
j) 21 to 25,41,0,D,D,0,0,0,0,0
k) 26+,D,0,0,D,0,0,0,0,0
l) Left Censored,32,D,D,0,0,0,0,0,0
m) ALL,"5,383","3,389","2,557","3,921","2,254","1,048",0,"1,271",0
