m) ALL,"2,327",260,109,69,12,7,1,0,0
,           1984,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,803",269,83,49,12,2,1,,
b) 1,3,1,2,0,0,0,0,0,
c) 2,47,2,1,1,1,0,0,0,0
d) 3,35,1,1,0,0,0,0,0,0
e) 4,35,2,0,2,0,0,0,,
f) 5,33,0,1,0,0,0,0,,0
g) 6 to 10,49,1,2,1,0,0,0,0,0
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,61,7,6,2,0,0,0,0,0
m) ALL,"2,066",283,96,55,13,2,1,0,0
,           1985,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,045",252,116,64,14,1,1,,
b) 1,5,1,1,1,0,0,0,0,
c) 2,69,4,6,2,0,0,0,0,
d) 3,51,2,1,0,0,1,0,0,0
e) 4,44,2,0,0,0,0,0,0,0
f) 5,32,2,1,1,1,0,0,,
g) 6 to 10,82,5,9,1,0,0,0,0,0
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,88,9,12,6,1,0,0,0,0
m) ALL,"2,416",277,146,75,16,2,1,0,0
,           1986,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,055",306,120,66,10,10,2,,
b) 1,29,26,20,15,2,0,,0,
c) 2,51,5,3,0,0,0,0,0,
d) 3,40,3,1,1,0,0,0,0,
e) 4,42,1,2,1,0,0,0,0,0
f) 5,28,1,1,0,0,0,0,0,0
g) 6 to 10,98,2,1,2,0,0,0,0,0
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,72,12,4,1,0,0,0,0,0
m) ALL,"2,415",356,152,86,12,10,2,0,0
,           1987,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,455",324,147,75,16,8,1,1,0
b) 1,9,2,1,2,4,0,0,0,
c) 2,63,9,1,2,0,0,,0,
d) 3,37,6,0,1,1,0,0,0,
e) 4,47,7,0,0,0,0,0,0,
f) 5,36,4,0,1,0,0,0,0,0
g) 6 to 10,125,13,7,3,2,1,0,0,0
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,78,15,1,5,0,1,0,0,0
m) ALL,"2,850",380,157,89,23,10,1,1,0
,           1988,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,186",339,162,70,8,8,1,,
b) 1,6,1,2,3,1,0,0,0,0
c) 2,37,6,2,1,0,0,0,0,
d) 3,31,7,0,1,0,1,,0,
e) 4,15,3,1,0,0,0,0,0,
f) 5,25,2,0,0,0,1,0,0,
g) 6 to 10,88,8,2,2,1,0,0,0,0
h) 11 to 15,14,1,1,0,0,0,0,,0
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,49,5,3,4,2,2,0,0,0
m) ALL,"2,451",372,173,81,12,12,1,0,0
,           1989,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,013",319,145,83,19,7,1,,1
b) 1,0,1,2,3,0,0,0,0,
c) 2,44,2,1,3,0,0,0,0,0
d) 3,38,2,1,2,0,0,0,0,
e) 4,27,2,2,0,0,1,0,0,
f) 5,26,3,2,1,0,0,0,0,
g) 6 to 10,99,11,3,0,1,0,0,0,0
h) 11 to 15,20,4,2,1,1,0,0,0,0
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,53,12,3,5,0,0,0,0,0
m) ALL,"2,320",356,161,98,21,8,1,0,1
,           1990,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,246",331,134,75,22,10,,,
b) 1,2,1,1,2,1,0,0,1,0
c) 2,54,5,3,0,1,0,0,0,
d) 3,39,8,1,1,1,0,0,0,0
e) 4,36,7,2,1,0,0,0,0,
f) 5,33,2,0,1,0,0,0,0,
g) 6 to 10,84,13,3,0,0,0,0,0,0
h) 11 to 15,37,2,1,1,0,0,0,0,0
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,51,2,4,3,1,0,0,0,0
m) ALL,"2,582",371,149,84,26,10,0,1,0
,           1991,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,495",402,161,95,17,10,5,,
b) 1,3,1,4,3,1,1,0,0,
c) 2,37,2,0,1,0,0,0,0,0
d) 3,42,0,2,0,0,0,0,0,
e) 4,31,4,2,2,0,0,0,0,0
f) 5,26,1,3,0,0,0,0,0,0
g) 6 to 10,80,8,6,2,0,0,0,0,0
h) 11 to 15,36,6,2,0,0,0,0,0,0
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,32,6,1,1,0,0,0,0,0
m) ALL,"2,782",430,181,104,18,11,5,0,0
,           1992,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,208",329,139,58,21,4,3,,
b) 1,7,0,1,0,0,0,0,0,
c) 2,46,1,1,0,0,0,0,0,
d) 3,42,5,0,1,0,0,0,0,0
e) 4,37,3,2,1,0,0,0,0,
f) 5,29,2,1,0,0,0,0,0,0
g) 6 to 10,100,12,5,1,0,0,0,0,0
h) 11 to 15,47,3,1,0,0,0,0,0,0
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,33,3,0,2,0,0,0,0,0
m) ALL,"2,549",358,150,63,21,4,3,0,0
,           1993,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,016",269,113,42,11,6,2,,
b) 1,0,1,1,0,0,0,0,0,
c) 2,44,6,0,0,0,1,0,0,0
d) 3,30,4,0,0,0,0,0,0,0
e) 4,30,0,2,1,0,0,0,0,0
f) 5,36,3,1,0,0,0,0,0,
g) 6 to 10,100,11,4,1,0,0,0,0,0
h) 11 to 15,45,6,1,0,0,0,0,0,0
i) 16 to 20,9,1,1,0,0,0,0,,0
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,30,4,2,1,0,0,0,0,0
m) ALL,"2,340",305,125,45,11,7,2,0,0
,           1994,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,993",275,113,44,8,8,2,1,1
b) 1,3,1,0,2,0,0,0,0,
c) 2,45,4,1,1,0,0,0,0,
d) 3,49,6,1,0,0,0,0,0,0
e) 4,35,1,2,1,0,0,0,0,
f) 5,31,1,1,1,0,0,0,,
g) 6 to 10,87,9,4,1,0,0,0,0,0
h) 11 to 15,26,3,2,1,0,0,0,0,0
i) 16 to 20,8,0,0,0,0,0,0,0,0
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,18,4,1,2,0,1,0,0,0
m) ALL,"2,295",304,125,53,8,9,2,1,1
,           1995,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,989",300,102,67,20,6,,,
b) 1,2,0,0,1,0,0,0,0,1
c) 2,20,3,3,0,0,0,0,0,
d) 3,30,3,0,0,0,0,,0,
e) 4,29,5,1,0,0,0,0,0,0
f) 5,29,4,0,0,0,0,0,0,
g) 6 to 10,93,12,3,2,0,1,0,0,0
h) 11 to 15,45,6,0,1,0,0,0,0,0
i) 16 to 20,20,1,0,1,1,0,0,0,0
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,26,6,3,1,1,0,0,0,0
m) ALL,"2,283",340,112,73,22,7,0,0,1
,           1996,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,984",275,128,83,14,8,1,1,1
b) 1,5,2,0,1,0,0,0,,
c) 2,23,5,0,1,0,0,0,0,0
d) 3,39,2,0,0,0,0,0,0,
e) 4,21,3,2,0,0,0,0,0,
f) 5,20,2,1,0,0,0,0,0,0
g) 6 to 10,93,7,2,3,1,0,0,0,0
h) 11 to 15,33,5,3,1,0,0,0,0,0
i) 16 to 20,12,0,2,0,0,0,0,0,0
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,26,1,2,2,0,0,0,0,0
m) ALL,"2,256",302,140,91,15,8,1,1,1
,           1997,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,065",244,116,54,9,6,,,
b) 1,3,1,2,1,0,1,0,0,0
c) 2,43,3,1,0,0,0,0,,
d) 3,39,1,2,1,0,0,0,0,0
e) 4,30,2,1,0,0,0,0,0,
f) 5,25,2,0,1,0,0,0,0,
g) 6 to 10,105,11,2,0,1,0,0,0,0
h) 11 to 15,54,9,1,2,0,1,0,0,0
i) 16 to 20,34,3,0,0,0,0,0,0,0
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,27,5,4,1,0,0,0,0,0
m) ALL,"2,425",281,129,60,10,8,0,0,0
,           1998,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,855",266,119,70,13,6,1,,
b) 1,4,1,3,0,0,0,1,,
c) 2,25,0,0,0,0,0,0,0,0
d) 3,34,4,1,1,0,0,0,0,
e) 4,21,0,2,0,1,0,0,0,0
f) 5,34,4,0,0,0,0,0,0,
g) 6 to 10,100,12,3,2,1,0,0,0,0
h) 11 to 15,46,6,1,2,0,0,0,0,0
i) 16 to 20,26,1,0,0,0,0,0,0,0
j) 21 to 25,2,0,0,0,0,0,0,,0
k) 26+,,,,,,,,,
l) Left Censored,21,2,0,0,0,0,0,0,0
m) ALL,"2,168",296,129,75,15,6,2,0,0
,           1999,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,773",214,120,79,14,9,2,1,
b) 1,0,0,0,1,0,0,0,0,
c) 2,39,2,1,0,0,0,0,0,
d) 3,33,0,1,0,1,0,0,0,0
e) 4,20,0,0,1,0,0,0,0,
f) 5,15,2,0,1,0,0,0,0,0
g) 6 to 10,74,8,2,1,0,1,0,0,
h) 11 to 15,39,0,1,1,0,0,0,0,0
i) 16 to 20,42,1,1,1,0,0,0,0,0
j) 21 to 25,11,0,1,0,0,0,0,0,0
k) 26+,,,,,,,,,
l) Left Censored,25,1,3,0,0,0,0,0,0
m) ALL,"2,071",228,130,85,15,10,2,1,0
,           2000,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,872",274,113,54,18,7,3,,
b) 1,2,0,1,0,0,0,0,0,0
c) 2,30,3,1,0,0,0,0,0,
d) 3,27,1,1,0,0,0,0,0,
e) 4,24,0,2,0,0,0,0,0,0
f) 5,26,1,1,0,0,1,0,0,
g) 6 to 10,77,9,3,1,0,0,0,0,0
h) 11 to 15,38,8,3,1,0,1,0,0,0
i) 16 to 20,22,3,1,1,0,0,0,0,0
j) 21 to 25,6,0,0,0,0,0,0,0,0
k) 26+,,,,,,,,,
l) Left Censored,30,1,1,1,0,0,0,0,0
m) ALL,"2,154",300,127,58,18,9,3,0,0
,           2001,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,949",266,120,84,14,3,1,4,
b) 1,4,0,0,1,0,0,0,0,
c) 2,24,1,0,0,0,0,0,0,0
d) 3,28,4,0,1,0,0,0,0,
e) 4,16,0,1,0,0,0,0,0,
f) 5,25,0,0,2,0,0,0,0,0
g) 6 to 10,111,22,5,6,2,1,0,0,0
h) 11 to 15,51,3,3,0,0,0,0,0,0
i) 16 to 20,44,1,0,1,0,0,0,0,0
j) 21 to 25,22,0,0,0,0,0,0,0,0
k) 26+,,,,,,,,,
l) Left Censored,28,2,0,2,1,0,0,0,0
m) ALL,"2,302",299,129,97,17,4,1,4,0
,           2002,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,290",325,130,90,20,10,,1,
b) 1,0,0,0,0,0,0,0,0,0
c) 2,27,3,1,1,0,0,0,0,
d) 3,35,1,0,3,0,0,0,0,0
e) 4,41,4,1,2,0,0,0,0,
f) 5,27,2,0,0,0,0,0,0,
g) 6 to 10,95,7,2,1,0,0,0,0,0
h) 11 to 15,59,3,2,0,0,0,0,0,0
i) 16 to 20,23,0,0,0,0,0,0,0,0
j) 21 to 25,20,0,0,0,0,0,0,0,0
k) 26+,,,,,,,,,
l) Left Censored,21,2,2,0,0,0,0,0,0
m) ALL,"2,638",347,138,97,20,10,0,1,0
,           2003,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,198",285,138,68,14,8,2,,
b) 1,0,0,0,0,0,0,0,,0
c) 2,34,3,1,0,0,0,0,0,0
d) 3,27,1,1,1,0,0,0,0,
e) 4,26,2,0,0,0,0,0,0,0
f) 5,31,1,1,0,0,0,0,,0
g) 6 to 10,61,7,3,0,0,0,0,0,0
h) 11 to 15,57,4,3,0,0,0,0,0,
i) 16 to 20,26,1,0,0,0,0,0,0,0
j) 21 to 25,24,3,2,0,0,0,0,0,0
k) 26+,5,0,0,0,0,0,0,,0
l) Left Censored,15,1,0,1,0,0,0,0,0
m) ALL,"2,504",308,149,70,14,8,2,0,0
,           2004,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,217",289,126,60,23,8,,,
b) 1,0,0,0,0,0,0,0,0,
c) 2,35,3,2,1,0,0,0,,0
d) 3,31,1,1,1,0,0,0,0,0
e) 4,18,1,0,0,0,0,0,0,
f) 5,17,1,0,0,0,0,0,0,0
g) 6 to 10,60,9,1,0,0,0,0,0,0
h) 11 to 15,43,4,2,1,0,0,0,0,
i) 16 to 20,21,3,3,0,0,0,0,0,0
j) 21 to 25,16,1,0,0,0,0,0,0,0
k) 26+,3,0,0,0,0,0,0,0,0
l) Left Censored,20,0,0,0,0,0,0,0,0
m) ALL,"2,481",312,135,63,23,8,0,0,0
,           2005,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,216",268,139,70,17,13,3,2,
b) 1,0,0,0,0,0,0,0,0,
c) 2,31,7,0,1,0,0,0,0,
d) 3,44,2,1,0,1,0,0,,0
e) 4,26,2,0,1,0,0,0,0,0
f) 5,24,4,0,1,0,0,0,0,
g) 6 to 10,70,5,1,2,0,0,0,0,0
h) 11 to 15,35,1,0,1,0,0,0,0,0
i) 16 to 20,17,1,1,0,0,0,0,0,0
j) 21 to 25,17,1,1,2,0,0,0,0,0
k) 26+,9,2,0,1,0,0,0,0,0
l) Left Censored,14,1,0,1,0,0,0,0,0
m) ALL,"2,503",294,143,80,18,13,3,2,0
,           2006,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,381",332,143,82,27,10,2,,
b) 1,0,0,0,0,0,0,0,0,0
c) 2,35,4,0,0,0,0,0,0,0
d) 3,38,0,0,2,0,0,0,0,
e) 4,40,1,0,2,0,0,0,,0
f) 5,13,1,1,0,0,0,0,0,0
g) 6 to 10,51,1,1,0,0,0,0,0,0
h) 11 to 15,42,3,1,0,0,0,0,0,0
i) 16 to 20,38,2,0,1,0,0,0,0,0
j) 21 to 25,19,0,2,0,0,1,0,0,0
k) 26+,10,0,0,0,0,0,0,0,0
l) Left Censored,17,0,0,0,0,0,0,0,0
m) ALL,"2,684",344,148,87,27,11,2,0,0
,           2007,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,281",305,146,84,22,5,3,,
b) 1,0,0,0,0,0,0,0,0,
c) 2,42,1,1,0,0,0,0,0,0
d) 3,43,1,0,1,0,0,0,,0
e) 4,26,3,0,0,0,0,0,0,
f) 5,30,0,1,1,0,0,0,0,
g) 6 to 10,65,5,3,1,0,0,0,0,0
h) 11 to 15,37,2,1,1,1,0,0,0,0
i) 16 to 20,22,3,2,1,0,3,0,0,0
j) 21 to 25,17,1,1,0,0,1,0,0,0
k) 26+,8,2,0,0,0,0,0,0,0
l) Left Censored,12,0,1,2,0,0,0,0,0
m) ALL,"2,583",323,156,91,23,9,3,0,0
,           2008,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,925",240,109,62,16,5,3,,
b) 1,0,0,0,0,0,0,0,0,
c) 2,31,1,0,0,0,0,0,0,
d) 3,24,3,0,0,0,0,0,0,0
e) 4,27,4,0,0,0,0,0,,0
f) 5,35,2,2,0,0,0,0,0,0
g) 6 to 10,67,4,2,1,1,0,0,0,0
h) 11 to 15,26,4,2,0,0,0,0,0,0
i) 16 to 20,26,2,2,5,0,0,0,0,
j) 21 to 25,16,0,1,0,0,0,0,0,0
k) 26+,18,1,0,0,1,0,0,0,0
l) Left Censored,15,0,1,0,0,0,0,0,0
m) ALL,"2,210",261,119,68,18,5,3,0,0
,           2009,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,617",259,112,61,17,5,1,,
b) 1,0,0,0,0,0,0,0,0,
c) 2,47,6,1,0,0,0,,0,0
d) 3,35,2,2,1,0,0,0,0,
e) 4,26,2,1,0,0,0,0,0,0
f) 5,25,4,1,0,0,0,0,,0
g) 6 to 10,66,4,4,0,1,0,0,0,0
h) 11 to 15,48,2,1,1,0,0,0,0,0
i) 16 to 20,20,0,0,0,0,0,0,0,
j) 21 to 25,8,0,1,0,0,0,0,0,0
k) 26+,16,3,0,0,0,0,0,0,0
l) Left Censored,14,3,1,0,0,0,0,0,0
m) ALL,"1,922",285,124,63,18,5,1,0,0
,           2010,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,501",237,85,61,20,3,3,,
b) 1,0,0,0,0,0,0,0,0,
c) 2,37,1,0,0,0,0,0,0,
d) 3,42,5,1,1,2,0,0,0,0
e) 4,45,5,1,0,0,0,0,,
f) 5,22,7,0,0,0,0,0,0,0
g) 6 to 10,86,12,5,0,0,0,0,0,0
h) 11 to 15,42,11,1,0,0,0,0,0,0
i) 16 to 20,31,3,1,1,1,0,0,0,0
j) 21 to 25,16,2,1,3,0,0,0,0,0
k) 26+,21,3,0,0,0,0,0,0,0
l) Left Censored,10,0,0,0,0,0,0,0,0
m) ALL,"1,853",286,95,66,23,3,3,0,0
,           2011,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,490",212,91,81,8,8,1,,
b) 1,0,0,0,0,0,0,0,0,
c) 2,42,5,0,1,0,0,0,0,0
d) 3,46,4,2,1,0,0,0,0,
e) 4,25,0,2,0,0,0,0,0,0
f) 5,44,1,1,0,0,0,0,,
g) 6 to 10,107,8,5,0,0,0,0,0,0
h) 11 to 15,58,3,0,0,0,0,0,0,0
