Country: USA,,,,,,,,,
Variable: Emp,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
d) 3,"1,515","2,080","2,241","4,332","2,639","2,436","1,089",D,D
e) 4,"1,420","2,021","2,278","3,219","2,753",993,D,D,
f) 5,"1,182","2,186","2,365","2,958","1,627","2,092",D,D,
g) 6 to 10,"4,597","7,864","9,578","13,123","11,062",D,"6,988","6,256",D
h) 11 to 15,"3,695","6,379","9,028","11,500","8,272","10,105","7,327",D,D
i) 16 to 20,"2,394","4,181","6,390","9,205","6,583","7,541","2,334","3,669","4,016"
j) 21 to 25,"2,218","3,439","4,955","7,202","6,128","6,930","2,713",D,D
k) 26+,,,,,,,,,
l) Left Censored,"2,542","4,806","8,056","15,753","15,238","21,191","11,948","6,605","17,879"
m) ALL,"30,303","42,416","53,876","80,895","62,573","67,330","38,264","31,033","33,586"
,           2003,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"5,724","3,609","3,671","4,013","1,796",D,D,,
b) 1,"2,828","3,433","4,071","4,077","4,516",D,"1,870",,D
c) 2,"1,945","2,610","3,165","4,277","3,015","1,620","1,579",D,D
d) 3,"1,681","2,398","2,699","4,079","2,432","2,501","2,356","1,715",
e) 4,"1,416","1,877","2,585","3,917","2,520","3,024",D,"2,320",D
f) 5,"1,304","1,918","2,156","3,222","2,668","1,108",D,,D
g) 6 to 10,"4,710","7,872","10,040","13,497","10,227","10,698","6,560",D,D
h) 11 to 15,"3,674","6,539","9,170","11,587","9,062","8,836","5,299","5,520",
i) 16 to 20,"2,434","4,275","6,322","9,379","7,193","8,470","4,293","5,695","6,408"
j) 21 to 25,"2,112","3,543","5,038","7,099","6,049","6,138","3,034",D,D
k) 26+,431,704,"1,112","1,577","1,328","1,586",D,,D
l) Left Censored,"2,508","4,518","7,575","15,724","15,196","19,646","11,735","7,429","18,475"
m) ALL,"30,767","43,296","57,604","82,448","66,002","68,999","41,522","31,407","36,694"
,           2004,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"5,842","3,545","3,253","3,561","2,939","2,106",,,
b) 1,"2,878","2,864","3,398","4,156","3,017","2,204","1,653","2,243",
c) 2,"2,295","3,360","3,840","3,928","4,219","2,763",D,,D
d) 3,"1,595","2,440","2,727","3,974","3,323","2,191","1,146",D,D
e) 4,"1,409","2,188","2,672","3,546","2,830","1,830","2,379","2,418",
f) 5,"1,234","1,688","2,591","3,608","2,851","3,366",D,"2,227",D
g) 6 to 10,"4,767","8,085","9,826","14,074","10,736","9,446","8,754","5,878","6,011"
h) 11 to 15,"3,374","6,137","8,882","11,503","8,005","10,584","4,098","7,329",
i) 16 to 20,"2,424","4,561","6,923","10,138","6,722","7,161","5,729","4,757","6,509"
j) 21 to 25,"2,035","3,493","4,886","7,327","6,791","7,559","2,653",D,D
k) 26+,772,"1,186","1,808","2,930","2,134","2,666","2,265",D,D
l) Left Censored,"2,342","4,292","7,459","14,935","15,283","17,271","12,238","5,988","19,984"
m) ALL,"30,967","43,839","58,265","83,680","68,850","69,147","43,646","34,787","39,552"
,           2005,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"5,876","3,275","3,732","4,263","2,425","3,872",D,D,
b) 1,"2,957","2,804","3,732","4,161","2,956","3,038",D,D,
c) 2,"2,253","2,794","3,632","3,643","2,925","2,490","1,142","2,802",
d) 3,"1,956","2,995","3,486","3,828","4,282","3,442",D,,D
e) 4,"1,431","2,299","2,572","3,773","3,729","2,019",846,D,D
f) 5,"1,243","2,117","2,480","3,815","2,707","2,074","2,197","2,500",
g) 6 to 10,"4,681","7,875","10,149","15,117","11,207","11,676","6,349","5,943","5,519"
h) 11 to 15,"3,338","6,023","8,708","11,377","8,588","9,203","3,454",D,D
i) 16 to 20,"2,511","4,722","7,056","10,592","7,345","6,851","6,172","3,902","5,462"
j) 21 to 25,"1,908","3,499","4,665","6,923","7,259","6,830","3,195",D,D
k) 26+,"1,139","1,774","2,557","4,190","3,553","3,507","1,915",D,D
l) Left Censored,"2,222","4,154","7,262","14,553","15,059","15,732","13,105","5,664","18,661"
m) ALL,"31,515","44,331","60,031","86,235","72,035","70,734","42,650","40,598","40,366"
,           2006,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"6,417","4,074","3,711","4,733","3,569",D,D,,
b) 1,"2,765","3,083","2,964","4,629","4,064",D,"1,723","2,655",D
c) 2,"2,180","2,861","3,278","4,337","3,294","2,846","1,201",D,D
d) 3,"1,858","2,514","3,661","3,905","2,803","2,683","1,671","3,213",
e) 4,"1,702","2,854","3,611","4,140","3,945","4,181",D,,D
f) 5,"1,267","2,149","2,823","3,057","3,369","2,465",D,D,D
g) 6 to 10,"4,608","8,242","11,113","14,558","12,194","11,146","7,977",D,D
h) 11 to 15,"3,289","6,086","8,429","11,946","9,430","10,140","3,328",D,D
i) 16 to 20,"2,578","4,767","6,603","10,914","7,804","6,988","5,254","5,577","3,853"
j) 21 to 25,"1,841","3,681","4,983","7,888","7,759","7,724","3,468",D,D
k) 26+,"1,400","2,279","3,413","5,107","4,496","4,722","2,203",D,D
l) Left Censored,"2,091","4,080","6,949","13,561","15,922","15,667","11,966","7,850","17,232"
m) ALL,"31,996","46,670","61,538","88,775","78,649","75,230","42,465","40,894","43,935"
,           2007,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"6,317","3,765","3,916","4,646","3,158","2,095","1,911",,
b) 1,"2,842","3,479","3,848","5,002","3,475","3,683",D,D,
c) 2,"2,165","2,635","3,268","4,209","3,407","4,123",D,"2,653",D
d) 3,"1,917","2,724","3,113","4,169","3,708","2,843",D,,D
e) 4,"1,689","2,287","3,578","3,295","2,766","3,297","1,719","3,303",
f) 5,"1,537","2,641","3,402","3,454","3,709","3,252",D,D,
g) 6 to 10,"4,647","7,901","11,060","14,311","12,581","11,026","5,561",D,D
h) 11 to 15,"2,969","5,691","7,807","11,524","8,989","8,824","5,684",D,D
i) 16 to 20,"2,545","5,145","7,020","10,524","8,436","9,823","4,259","4,028","7,325"
j) 21 to 25,"1,740","3,595","4,945","7,098","7,597","7,555","4,324","2,578","5,576"
k) 26+,"1,687","2,954","4,021","6,930","5,637","6,488","3,447",D,D
l) Left Censored,"2,012","3,844","6,682","13,147","14,561","16,865","12,042","7,861","17,372"
m) ALL,"32,067","46,661","62,660","88,309","78,024","79,874","43,586","35,659","51,183"
,           2008,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"5,238","2,920","2,887","3,678","2,341","1,619","2,041",,
b) 1,"2,734","3,515","3,351","4,972","1,810","2,167",D,D,
c) 2,"2,288","3,028","3,372","4,737","3,326","3,497",D,D,
d) 3,"1,875","2,171","2,951","3,826","3,093","3,841","2,925",D,D
e) 4,"1,613","2,533","3,007","3,897","3,173","3,893",D,,D
f) 5,"1,420","2,054","3,294","3,533","2,130","2,094","2,157",D,D
g) 6 to 10,"5,071","8,534","11,053","15,432","13,470","12,628","5,778",D,D
h) 11 to 15,"2,886","5,588","7,919","10,906","9,298","9,110","5,422",D,D
i) 16 to 20,"2,505","4,992","7,169","10,613","8,416","8,017","4,516","4,656",
j) 21 to 25,"1,702","3,487","4,712","7,667","7,163","7,994","6,299","2,066","11,230"
k) 26+,"1,860","3,494","4,728","7,732","6,970","6,915","3,223",D,D
l) Left Censored,"1,920","3,600","6,569","12,693","13,592","16,669","11,266","9,619","16,586"
m) ALL,"31,112","45,916","61,012","89,686","74,782","78,444","46,240","39,240","48,858"
,           2009,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"4,398","3,084","2,872","3,635","2,269",D,D,,
b) 1,"2,234","2,473","2,640","3,487","2,124","2,880",D,D,
c) 2,"2,227","2,790","3,153","4,060","1,789",D,,"2,502",D
d) 3,"1,939","2,528","2,898","4,235","3,026","3,490",D,D,
e) 4,"1,547","2,059","2,545","3,260","2,088","2,603","2,391",D,D
f) 5,"1,462","2,021","2,895","3,311","2,946","2,434",D,,D
g) 6 to 10,"5,019","8,323","11,392","14,357","10,789","11,140","8,747",D,D
h) 11 to 15,"3,018","5,630","7,511","10,578","10,418","8,195","4,919","2,334","11,820"
i) 16 to 20,"2,401","4,847","6,422","9,480","6,417","8,048","5,919","3,799",
j) 21 to 25,"1,729","3,422","4,883","8,284","6,379","5,699","4,626","2,500","10,745"
k) 26+,"2,135","3,858","5,404","8,446","7,575","8,065","4,755",D,D
l) Left Censored,"1,874","3,528","6,502","11,735","12,893","16,048","10,956","7,804","14,309"
m) ALL,"29,983","44,563","59,117","84,868","68,713","72,569","47,429","30,744","47,119"
,           2010,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"4,102","2,978","2,223","3,835","2,803",D,D,,
b) 1,"1,920","2,140","2,813","3,463","2,788",D,"1,550",D,
c) 2,"1,863","2,204","2,618","2,780","2,157","2,270",D,D,
d) 3,"1,998","2,547","2,916","3,808","1,964","2,392",D,"1,795",D
e) 4,"1,754","2,468","2,583","4,052","2,979","2,635","2,069",,
f) 5,"1,418","1,878","2,344","2,971","1,865","2,631","2,279",D,D
g) 6 to 10,"5,461","8,359","11,957","15,079","10,642","10,457","6,515",D,D
h) 11 to 15,"3,234","5,719","7,559","10,516","9,953","9,074","4,970",D,D
i) 16 to 20,"2,400","4,626","6,279","8,477","7,155","7,788","4,875",D,D
j) 21 to 25,"1,845","3,616","5,235","8,083","6,355","5,396","4,364","2,928","8,010"
k) 26+,"2,366","4,162","5,948","8,664","8,655","7,967","4,876",D,D
l) Left Censored,"1,816","3,253","6,482","11,471","11,465","16,113","10,784","6,374","14,877"
m) ALL,"30,177","43,950","58,957","83,199","68,781","70,081","45,693","31,720","42,596"
,           2011,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,991","2,568","2,427","4,852",940,D,D,,
b) 1,"1,706","2,062","2,593","2,697","2,923",D,"1,405",D,
c) 2,"1,609","1,925","2,570","3,357","2,172","3,274",D,D,D
d) 3,"1,613","2,083","2,533","2,978","1,877","2,031",D,D,
e) 4,"1,714","2,300","2,687","4,078","1,684","2,236",D,"1,864",D
f) 5,"1,568","2,241","2,497","3,796","2,986","2,341","2,048",,
g) 6 to 10,"5,621","8,122","11,348","15,181","11,507","10,796","6,870","5,322","5,188"
h) 11 to 15,"3,311","5,743","7,812","11,366","8,922","9,356","5,563",D,D
i) 16 to 20,"2,456","4,430","6,220","8,241","6,738","8,249","4,489",D,D
j) 21 to 25,"1,817","3,488","5,133","7,920","5,956","4,860","5,182","3,142","8,016"
k) 26+,"2,623","4,654","6,480","10,776","9,004","8,409","4,591",D,D
l) Left Censored,"1,733","3,196","6,025","11,889","11,502","14,544","9,447","7,564","15,408"
m) ALL,"29,762","42,812","58,325","87,131","66,211","70,601","43,652","36,337","46,662"
,           2012,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"4,597","3,075","2,366","3,603","1,688",D,,D,
b) 1,"1,702","2,156","2,196","4,187","3,239",D,"1,588",D,
c) 2,"1,576","1,861","2,293","2,638","3,116",D,"2,004",D,
d) 3,"1,385","1,961","2,473","2,948","2,235","2,755","1,103",D,D
e) 4,"1,390","1,996","2,283","3,308","1,678",D,"1,059",D,
f) 5,"1,536","2,160","2,715","3,388","2,050","2,689",,D,D
g) 6 to 10,"5,648","8,696","11,026","15,249","12,781","11,269","8,742",D,D
h) 11 to 15,"3,348","5,862","7,563","11,447","9,476","8,990","5,291",D,D
i) 16 to 20,"2,266","4,541","5,714","8,443","6,374","7,335","4,837",D,D
j) 21 to 25,"1,928","3,628","5,288","7,601","6,802","5,702","5,629","2,016","7,388"
k) 26+,"2,816","4,989","7,211","11,813","10,141","9,839","6,512","4,935","6,520"
l) Left Censored,"1,691","3,055","6,058","11,370","11,225","14,071","9,092","6,541","17,329"
m) ALL,"29,883","43,980","57,186","85,995","70,805","69,677","45,857","37,945","52,030"
