Country: USA,,,,,,,,,
Variable: Net_Job_Creation,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
b) 1,505,65,-472,-115,-379,"-1,122",-340,,D
c) 2,175,-32,-249,184,-468,-551,131,-578,D
d) 3,135,29,-451,-372,-529,-560,-172,,D
e) 4,114,-86,-269,-601,-255,-134,-359,-671,D
f) 5,64,-174,59,-503,-128,-348,-453,-21,D
g) 6 to 10,73,-383,-296,"2,681",-178,-422,,,D
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,180,-137,"-1,092","-1,065",-867,"-2,152","-2,304",-379,"-1,491"
m) ALL,"4,486","2,423",-26,"3,316",-212,"-3,227","-1,983",-958,"-8,473"
,           1984,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,801","2,887","2,842","2,802","2,240","1,706",367,699,
b) 1,394,-301,-326,-328,-522,-316,-17,23,
c) 2,399,-46,-296,-290,-246,-362,-81,,D
d) 3,78,65,0,-108,-76,-571,-272,19,D
e) 4,192,-95,-433,-82,92,-319,-149,,
f) 5,45,-82,-147,21,-146,-371,35,,D
g) 6 to 10,168,-201,-52,-342,-199,-522,0,74,"-2,475"
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,790,-498,-727,"-1,137","-1,903","-2,129","-1,068","-1,264",-374
m) ALL,"4,867","1,729",861,536,-760,"-2,884","-1,185",-449,"-2,717"
,           1985,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,268","3,013","3,032","3,477","3,102","1,783",279,933,
b) 1,853,43,91,-209,-325,-129,17,54,
c) 2,78,102,-247,322,-107,-34,-188,-46,
d) 3,80,78,-124,-83,-292,-197,99,32,D
e) 4,172,8,-58,-93,-310,-390,350,-13,D
f) 5,53,-93,-237,-261,399,-56,59,,
g) 6 to 10,161,-247,-425,-534,-535,-504,-342,-417,-331
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
