Country: USA,,,,,,,,,,,,
Variable: Estabs_Exit,,,,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,,,,
    *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
h) 11 to 15,99,12,5,6,15,6,1,1,0,,0,1
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,289,51,17,20,16,33,12,18,20,15,14,53
m) ALL,"1,777",228,102,59,50,59,17,23,23,16,16,54
,           1990,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,0,,,,,
b) 1,258,23,6,4,0,1,0,0,0,,,
c) 2,192,23,8,1,3,2,0,0,0,2,,
d) 3,182,18,7,5,5,0,0,0,,0,,
e) 4,129,22,8,3,4,2,0,0,0,,,0
f) 5,98,10,19,3,0,1,0,0,0,0,,
g) 6 to 10,302,35,23,12,4,13,0,1,25,0,2,1
h) 11 to 15,142,21,7,6,5,17,5,3,2,1,0,0
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,245,36,31,14,22,25,23,31,17,16,11,62
m) ALL,"1,548",188,109,48,43,61,28,35,44,19,13,63
,           1991,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,0,0,,,,
b) 1,333,22,9,4,0,0,0,0,,,,0
c) 2,176,23,15,5,3,1,0,0,0,,,
d) 3,155,29,10,4,0,1,0,0,0,2,,
e) 4,139,15,11,9,1,4,0,0,,0,,
f) 5,92,27,7,4,0,2,0,,0,,,0
g) 6 to 10,345,49,19,21,9,6,0,3,2,4,0,0
h) 11 to 15,188,27,20,24,10,18,6,1,3,0,2,0
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,213,26,19,26,22,16,32,12,27,13,8,97
m) ALL,"1,641",218,110,97,45,48,38,16,32,19,10,97
,           1992,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,0,0,,,,
b) 1,421,33,8,8,1,1,0,0,0,,,
c) 2,253,30,10,3,2,1,1,0,,,0,
d) 3,213,14,11,8,2,1,0,0,1,,,
e) 4,160,13,7,5,0,3,0,0,0,3,,1
f) 5,116,19,4,4,4,0,0,0,1,,,
g) 6 to 10,359,38,28,16,10,6,8,1,1,1,,0
h) 11 to 15,204,43,22,20,26,18,2,2,6,0,9,0
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,226,36,38,25,37,18,14,23,14,21,6,158
m) ALL,"1,952",226,128,89,82,48,25,26,23,25,15,159
,           1993,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,0,,,,,
b) 1,428,28,13,4,2,0,0,,3,,,0
c) 2,288,25,9,4,0,0,0,0,1,,,
d) 3,226,21,9,4,5,0,0,0,,,0,
e) 4,134,15,5,5,0,2,1,,0,0,,
f) 5,133,20,2,2,2,1,0,0,0,13,,
g) 6 to 10,325,39,14,12,9,1,1,0,2,2,0,0
h) 11 to 15,205,19,8,17,23,11,3,19,1,3,4,1
i) 16 to 20,30,6,9,8,3,3,6,0,4,,0,5
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,211,52,10,21,35,26,26,21,36,23,8,142
m) ALL,"1,980",225,79,77,79,44,37,40,47,41,12,148
,           1994,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,0,0,0,,,
b) 1,388,33,11,6,2,1,3,0,,,,
c) 2,208,31,8,6,1,0,1,0,3,0,,0
d) 3,199,30,6,6,1,1,1,0,0,,,
e) 4,154,23,8,10,4,1,5,0,,0,0,
f) 5,106,12,9,1,1,0,0,,0,,,
g) 6 to 10,348,58,27,14,27,10,2,0,2,5,,0
h) 11 to 15,176,21,34,6,7,8,2,4,6,1,0,0
i) 16 to 20,70,8,7,17,2,7,0,0,1,0,1,1
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,192,39,30,21,19,20,25,40,20,22,10,83
m) ALL,"1,841",255,140,87,64,48,39,44,32,28,11,84
,           1995,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,,,,,,,
b) 1,382,23,8,2,0,0,0,0,0,0,,0
c) 2,227,26,9,0,0,0,0,0,0,,,
d) 3,155,18,5,0,0,1,0,0,0,1,,0
e) 4,142,22,13,4,0,0,1,0,0,0,,0
f) 5,135,20,6,4,1,0,1,0,,,,
g) 6 to 10,389,56,23,19,11,6,1,0,1,9,1,0
h) 11 to 15,185,33,15,9,2,1,8,1,3,3,0,2
i) 16 to 20,83,10,6,7,6,5,5,3,4,0,0,7
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,181,30,21,38,9,33,27,13,27,23,13,105
m) ALL,"1,879",238,106,83,29,46,43,17,35,36,14,114
,           1996,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,,,,,,
b) 1,389,24,18,5,0,0,,0,,,,
c) 2,247,20,4,1,0,3,0,0,0,0,0,
d) 3,184,18,3,1,9,0,1,0,,,,
e) 4,129,20,9,4,0,0,3,0,8,0,,0
f) 5,113,11,9,4,0,1,2,0,0,0,0,
g) 6 to 10,412,48,50,11,9,4,2,1,1,0,8,0
h) 11 to 15,192,30,15,13,12,2,0,3,1,5,0,1
i) 16 to 20,105,11,10,10,11,2,6,2,1,4,0,1
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,195,49,24,33,20,15,35,27,29,52,11,121
m) ALL,"1,966",231,142,82,61,27,49,33,40,61,19,123
,           1997,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,,,,,,
b) 1,351,22,14,7,3,1,0,,,,,
c) 2,211,25,4,1,0,0,0,0,0,0,,
d) 3,155,15,4,3,2,1,0,0,0,0,0,
e) 4,147,15,4,0,0,0,0,0,,,,0
f) 5,126,12,6,1,1,0,1,1,1,,,0
g) 6 to 10,409,61,29,27,9,13,3,0,1,0,0,5
h) 11 to 15,214,43,20,13,14,8,1,1,0,2,0,0
i) 16 to 20,147,35,21,21,8,28,9,3,6,11,2,0
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,180,31,23,39,32,36,22,28,24,42,29,149
m) ALL,"1,940",259,125,112,69,87,36,33,32,55,31,154
,           1998,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,0,,0,,,
b) 1,397,22,5,4,0,0,0,0,,,,
c) 2,229,17,10,4,0,1,1,,,,0,
d) 3,175,18,5,3,0,0,0,1,4,,,
e) 4,141,18,3,0,1,5,0,0,0,0,0,
f) 5,89,11,5,0,1,0,1,0,,0,0,0
g) 6 to 10,387,49,19,6,9,4,2,1,0,,0,1
h) 11 to 15,211,28,10,20,4,5,2,3,3,1,0,0
i) 16 to 20,171,14,10,6,0,18,5,6,12,0,0,1
j) 21 to 25,21,11,6,4,2,12,2,1,1,0,0,2
k) 26+,,,,,,,,,,,,
l) Left Censored,165,23,22,25,10,16,17,16,23,42,25,238
m) ALL,"1,986",211,95,72,27,61,30,28,43,43,25,242
,           1999,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,,,,,,
b) 1,330,26,11,4,0,0,0,0,0,0,,
c) 2,216,16,4,1,0,0,0,0,,,,
d) 3,150,20,7,12,0,5,0,,,,,
e) 4,117,15,7,2,0,1,0,,2,,0,
f) 5,112,9,6,2,1,0,0,0,0,0,0,0
g) 6 to 10,401,33,23,11,0,1,4,3,1,0,0,0
h) 11 to 15,204,26,22,26,7,9,2,4,1,2,0,1
i) 16 to 20,132,14,6,0,7,10,2,6,3,1,2,1
