Country: USA,,,,,,,,,,,,,,,,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,,,,,,,,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,,,,,,,,,,,,,,,,
    *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,1977,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
e. 50 to 99,289,323,"22,448","21,859",27,8.5,16,5.0,"4,759","1,753","3,006",8.0,21.8,"3,580","1,103","2,477",5.0,16.4,"1,179",5.4,32.8,6,6,417
f. 100 to 249,119,150,"23,134","22,730",9,6.0,7,4.7,"3,767","1,470","2,297",6.5,16.6,"2,959","1,104","1,855",4.9,13.0,808,3.6,26.0,2,2,D
g. 250 to 499,44,47,"15,397","16,078",1,2.1,3,6.3,"1,007",D,D,D,6.3,"2,369","1,009","1,360",6.3,14.7,"-1,362",-8.4,12.6,1,1,D
h. 500 to 999,19,22,"14,666","14,140",1,4.7,0,0.0,"1,256",D,D,D,8.9,203,0,203,0.0,1.4,"1,053",7.5,2.8,,,
i. 1000+,13,20,"49,624","48,504",0,0.0,0,0.0,"2,655",0,"2,655",0.0,5.5,414,0,414,0.0,0.9,"2,241",4.6,1.8,,,
m. ALL,"10,537","11,553","210,888","207,667","1,335",11.5,"1,316",11.4,"31,169","10,746","20,423",5.2,15.0,"24,722","9,206","15,516",4.4,11.9,"6,447",3.1,23.8,891,912,"4,646"
,,1981,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"5,242","5,476","14,219","13,369",819,14.6,993,17.7,"4,661","1,564","3,097",11.7,34.9,"2,961",D,"1,030",D,22.1,"1,700",12.8,44.2,611,611,"1,152"
b. 5 to 9,"2,281","2,586","17,336","17,295",230,8.8,264,10.1,"3,589","1,511","2,078",8.7,20.8,"3,506","1,723","1,783",10.0,20.3,83,0.5,40.6,129,130,830
c. 10 to 19,"1,399","1,615","21,809","21,777",126,7.8,128,7.9,"4,312","1,633","2,679",7.5,19.8,"4,247","1,699","2,548",7.8,19.5,65,0.3,39.0,63,64,858
d. 20 to 49,858,"1,014","31,935","31,371",77,7.6,75,7.4,"6,262","2,340","3,922",7.5,20.0,"5,134","2,203","2,931",7.0,16.4,"1,128",3.6,32.8,28,28,753
e. 50 to 99,269,304,"20,728","20,879",16,5.2,18,5.9,"2,990","1,222","1,768",5.9,14.3,"3,292","1,232","2,060",5.9,15.8,-302,-1.5,28.6,5,5,369
f. 100 to 249,137,173,"26,014","25,684",15,8.8,9,5.3,"4,216","2,315","1,901",9.0,16.4,"3,556","1,217","2,339",4.7,13.8,660,2.6,27.6,4,4,555
g. 250 to 499,38,44,"13,642","14,941",1,2.2,2,4.5,"1,077",D,D,D,7.2,"3,675",D,"2,922",D,24.6,"-2,598",-17.4,14.4,,,
h. 500 to 999,20,23,"15,298","14,932",1,4.4,0,0.0,"1,324",D,D,D,8.9,591,0,591,0.0,4.0,733,4.9,8.0,,,
