a. 1 to 4,"21,456","23,094","58,710","53,459","4,453",19.6,"3,565",15.7,"21,066","8,750","12,316",16.4,39.4,"10,563","6,658","3,905",12.5,19.8,"10,503",19.6,39.6,"2,726","2,729","5,026"
b. 5 to 9,"7,791","9,070","63,566","60,295","1,184",13.3,804,9.0,"17,808","7,730","10,078",12.8,29.5,"11,266","5,196","6,070",8.6,18.7,"6,542",10.8,37.4,604,605,D
c. 10 to 19,"4,516","5,284","73,471","70,444",611,11.8,360,7.0,"18,129","8,106","10,023",11.5,25.7,"12,074","4,775","7,299",6.8,17.1,"6,055",8.6,34.2,262,263,"3,461"
d. 20 to 49,"2,576","3,124","95,557","92,926",279,9.1,181,5.9,"19,373","8,331","11,042",9.0,20.8,"14,110","5,301","8,809",5.7,15.2,"5,263",5.6,30.4,112,113,"3,219"
e. 50 to 99,859,"1,049","76,284","72,882",76,7.4,37,3.6,"16,301","4,878","11,423",6.7,22.4,"9,497","2,545","6,952",3.5,13.0,"6,804",9.4,26.0,19,19,"1,334"
f. 100 to 249,497,639,"106,911","101,297",39,6.1,37,5.8,"24,595","5,987","18,608",5.9,24.3,"13,367","5,560","7,807",5.5,13.2,"11,228",11.1,26.4,14,14,"1,908"
g. 250 to 499,171,207,"72,402","73,034",4,1.9,6,2.9,"7,261","1,577","5,684",2.2,9.9,"8,524","2,143","6,381",2.9,11.7,"-1,263",-1.8,19.8,2,2,D
h. 500 to 999,65,78,"54,780","54,460",0,0.0,1,1.3,"5,361",0,"5,361",0.0,9.8,"4,721",D,"4,007",D,8.7,640,1.1,17.4,,,
i. 1000+,19,20,"44,681","47,870",0,0.0,1,4.9,805,0,805,0.0,1.7,"7,182",D,"5,582",D,15.0,"-6,377",-13.3,3.4,,,
m. ALL,"37,950","42,565","646,362","626,667","6,646",15.9,"4,992",11.9,"130,699","45,359","85,340",7.2,20.9,"91,304","34,492","56,812",5.5,14.6,"39,395",6.3,29.2,"3,739","3,745","19,545"
,,1980,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"21,239","22,896","55,598","52,461","3,908",17.1,"3,638",15.9,"17,732",D,D,D,33.8,"11,458","6,878","4,580",13.1,21.8,"6,274",12.0,43.6,"2,747","2,755","5,175"
b. 5 to 9,"7,985","9,351","62,151","61,039","1,034",11.2,812,8.8,"14,915","6,660","8,255",10.9,24.4,"12,690","5,246","7,444",8.6,20.8,"2,225",3.6,41.6,587,590,"3,816"
c. 10 to 19,"4,710","5,436","72,569","72,238",508,9.4,418,7.7,"14,903","6,644","8,259",9.2,20.6,"14,240","5,532","8,708",7.7,19.7,663,0.9,39.4,294,294,"3,914"
d. 20 to 49,"2,682","3,279","99,074","98,009",255,7.8,204,6.3,"19,388","7,658","11,730",7.8,19.8,"17,258","6,048","11,210",6.2,17.6,"2,130",2.2,35.2,114,115,"3,387"
e. 50 to 99,866,"1,074","72,208","72,896",58,5.4,55,5.1,"9,987","3,976","6,011",5.5,13.7,"11,362","3,793","7,569",5.2,15.6,"-1,375",-1.9,27.4,31,32,"2,195"
f. 100 to 249,491,620,"97,049","95,948",29,4.7,29,4.7,"16,527","4,487","12,040",4.7,17.2,"14,325","4,211","10,114",4.4,14.9,"2,202",2.3,29.8,10,10,"1,321"
g. 250 to 499,221,259,"86,682","88,377",5,1.9,3,1.2,"6,554","1,625","4,929",1.8,7.4,"9,944",924,"9,020",1.0,11.3,"-3,390",-3.9,14.8,,,
h. 500 to 999,73,85,"56,198","57,834",1,1.2,3,3.5,"3,469",D,D,D,6.0,"6,740","2,000","4,740",3.5,11.7,"-3,271",-5.7,12.0,,,
i. 1000+,23,24,"42,896","46,447",0,0.0,0,0.0,909,0,909,0.0,2.0,"8,011",0,"8,011",0.0,17.2,"-7,102",-15.2,4.0,,,
m. ALL,"38,290","43,024","644,425","645,249","5,798",13.6,"5,162",12.1,"104,384","39,147","65,237",6.1,16.2,"106,028","34,632","71,396",5.4,16.4,"-1,644",-0.2,32.4,"3,783","3,796","19,808"
,,1981,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"20,600","22,085","54,268","51,805","3,414",15.1,"4,300",19.0,"17,215","6,500","10,715",12.5,33.2,"12,289",D,"4,123",D,23.7,"4,926",9.5,47.4,"2,947","2,947","5,357"
b. 5 to 9,"7,592","8,935","60,736","59,804",897,10.0,973,10.8,"14,912","5,797","9,115",9.7,24.9,"13,048","6,284","6,764",10.5,21.8,"1,864",3.1,43.6,580,580,"3,687"
c. 10 to 19,"4,490","5,212","69,489","70,037",417,7.9,474,9.0,"13,649","5,604","8,045",8.0,19.5,"14,744","6,391","8,353",9.1,21.1,"-1,095",-1.6,39.0,269,269,"3,640"
d. 20 to 49,"2,585","3,199","95,126","95,618",219,6.8,222,6.9,"16,746","6,517","10,229",6.8,17.5,"17,729","6,435","11,294",6.7,18.5,-983,-1.0,35.0,122,125,"3,564"
e. 50 to 99,823,"1,051","70,365","70,953",60,5.7,50,4.8,"10,033","4,243","5,790",6.0,14.1,"11,208","3,358","7,850",4.7,15.8,"-1,175",-1.7,28.2,20,20,"1,392"
f. 100 to 249,453,615,"87,743","88,042",43,7.1,24,4.0,"11,889","6,654","5,235",7.6,13.5,"12,486","3,196","9,290",3.6,14.2,-597,-0.7,27.0,4,5,622
g. 250 to 499,167,202,"66,504","68,143",4,2.0,5,2.5,"5,973","1,187","4,786",1.7,8.8,"9,251","1,613","7,638",2.4,13.6,"-3,278",-4.8,17.6,2,2,D
h. 500 to 999,69,79,"51,544","53,502",0,0.0,2,2.5,"2,720",0,"2,720",0.0,5.1,"6,635",D,"5,086",D,12.4,"-3,915",-7.3,10.2,1,1,D
i. 1000+,21,23,"40,512","43,499",0,0.0,0,0.0,"1,201",0,"1,201",0.0,2.8,"7,175",0,"7,175",0.0,16.5,"-5,974",-13.7,5.6,,,
m. ALL,"36,800","41,401","596,287","601,403","5,054",12.0,"6,050",14.4,"94,338","36,502","57,836",6.1,15.7,"104,565","36,992","67,573",6.2,17.4,"-10,227",-1.7,31.4,"3,945","3,949","19,855"
,,1982,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"20,229","21,909","53,876","50,356","3,928",17.8,"3,572",16.2,"17,599",D,D,D,34.9,"10,558",D,"3,925",D,21.0,"7,041",13.9,42.0,"2,198","2,199",D
b. 5 to 9,"7,787","9,241","59,799","59,205","1,099",12.0,843,9.2,"13,843","7,066","6,777",11.9,23.4,"12,654","5,420","7,234",9.2,21.4,"1,189",2.0,42.8,474,474,"3,042"
c. 10 to 19,"4,470","5,256","69,476","68,974",513,9.9,341,6.6,"14,192","6,769","7,423",9.8,20.6,"13,188","4,520","8,668",6.6,19.1,"1,004",1.5,38.2,185,185,"2,456"
d. 20 to 49,"2,572","3,231","93,076","93,265",282,8.9,169,5.3,"15,670","8,402","7,268",9.0,16.8,"16,047","4,956","11,091",5.3,17.2,-377,-0.4,33.6,78,78,"2,298"
e. 50 to 99,819,"1,066","69,397","70,253",71,6.7,47,4.5,"10,259","4,843","5,416",6.9,14.6,"11,970","3,259","8,711",4.6,17.0,"-1,711",-2.4,29.2,17,17,"1,125"
f. 100 to 249,480,646,"90,329","92,917",30,4.7,24,3.7,"9,306","4,265","5,041",4.6,10.0,"14,482","3,834","10,648",4.1,15.6,"-5,176",-5.6,20.0,5,5,728
g. 250 to 499,154,191,"61,714","64,615",5,2.6,9,4.7,"4,360","1,413","2,947",2.2,6.7,"10,162","3,002","7,160",4.6,15.7,"-5,802",-9.0,13.4,2,2,D
h. 500 to 999,64,71,"44,894","45,911",2,2.9,0,0.0,"2,464",D,D,D,5.4,"4,497",0,"4,497",0.0,9.8,"-2,033",-4.4,10.8,,,
i. 1000+,22,24,"40,938","43,642",0,0.0,1,4.1,648,0,648,0.0,1.5,"6,055",D,"4,604",D,13.9,"-5,407",-12.4,3.0,,,
m. ALL,"36,597","41,635","583,499","589,138","5,930",14.3,"5,006",12.1,"88,341","41,707","46,634",7.1,15.0,"99,613","33,075","66,538",5.6,16.9,"-11,272",-1.9,30.0,"2,959","2,960","14,335"
,,1983,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"21,277","23,019","56,290","53,077","3,535",15.6,"3,382",14.9,"17,018","6,794","10,224",12.8,32.1,"10,592",D,"4,103",D,20.0,"6,426",12.1,40.0,"2,430","2,432","4,654"
b. 5 to 9,"7,739","9,275","62,176","61,112",863,9.4,739,8.0,"13,658","5,544","8,114",9.1,22.3,"11,530","4,814","6,716",7.9,18.9,"2,128",3.4,37.8,491,496,"3,240"
c. 10 to 19,"4,360","5,102","68,095","67,884",402,7.9,358,7.0,"12,943","5,306","7,637",7.8,19.1,"12,521","4,767","7,754",7.0,18.4,422,0.7,36.8,224,228,"2,992"
d. 20 to 49,"2,548","3,214","95,828","95,371",220,6.9,171,5.3,"17,531","6,225","11,306",6.5,18.4,"16,616","4,989","11,627",5.2,17.4,915,1.0,34.8,98,100,"2,911"
e. 50 to 99,776,994,"65,544","66,522",56,5.6,50,5.0,"9,906","3,802","6,104",5.7,14.9,"11,861","3,517","8,344",5.3,17.8,"-1,955",-2.9,29.8,21,21,"1,475"
f. 100 to 249,468,605,"86,826","88,169",43,7.0,26,4.2,"12,110","6,196","5,914",7.0,13.7,"14,796","3,544","11,252",4.0,16.8,"-2,686",-3.1,27.4,9,9,"1,290"
g. 250 to 499,147,180,"57,600","58,559",10,5.6,4,2.2,"6,466","3,564","2,902",6.1,11.0,"8,383","1,514","6,869",2.6,14.3,"-1,917",-3.3,22.0,,,
h. 500 to 999,63,71,"44,188","44,888",3,4.3,1,1.4,"3,341","1,594","1,747",3.6,7.4,"4,740",D,"3,951",D,10.6,"-1,399",-3.2,14.8,,,
i. 1000+,20,22,"36,215","38,279",0,0.0,0,0.0,684,0,684,0.0,1.8,"4,812",0,"4,812",0.0,12.6,"-4,128",-10.8,3.6,,,
m. ALL,"37,398","42,482","572,762","573,861","5,132",12.2,"4,731",11.3,"93,657","39,025","54,632",6.8,16.3,"95,851","30,423","65,428",5.3,16.7,"-2,194",-0.4,32.6,"3,273","3,286","16,562"
,,1984,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"22,228","23,921","60,483","55,368","4,349",18.5,"3,559",15.1,"20,321","8,316","12,005",15.0,36.7,"10,090","6,596","3,494",11.9,18.2,"10,231",18.5,36.4,"2,459","2,461","4,514"
b. 5 to 9,"7,960","9,586","66,080","63,396","1,029",10.9,733,7.8,"15,699","6,610","9,089",10.4,24.8,"10,330","4,720","5,610",7.4,16.3,"5,369",8.5,32.6,497,500,"3,200"
c. 10 to 19,"4,544","5,351","74,638","71,856",487,9.3,315,6.0,"15,997","6,386","9,611",8.9,22.3,"10,432","4,197","6,235",5.8,14.5,"5,565",7.8,29.0,200,201,"2,639"
d. 20 to 49,"2,533","3,170","100,235","96,284",258,8.2,179,5.7,"20,672","7,445","13,227",7.7,21.5,"12,769","5,282","7,487",5.5,13.3,"7,903",8.2,26.6,88,88,"2,578"
e. 50 to 99,782,"1,017","72,110","69,590",73,7.3,47,4.7,"12,999","4,900","8,099",7.0,18.7,"7,959","3,101","4,858",4.5,11.4,"5,040",7.3,22.8,15,15,D
f. 100 to 249,459,592,"93,269","91,644",23,3.9,22,3.7,"13,600","3,050","10,550",3.3,14.8,"10,350",D,"6,955",D,11.3,"3,250",3.5,22.6,3,3,372
g. 250 to 499,147,181,"64,224","63,333",8,4.4,6,3.3,"8,414","2,525","5,889",4.0,13.3,"6,632","2,045","4,587",3.2,10.5,"1,782",2.8,21.0,2,2,D
h. 500 to 999,66,72,"47,074","46,589",3,4.2,1,1.4,"5,902","2,070","3,832",4.4,12.7,"4,932",D,"4,135",D,10.6,970,2.1,21.2,,,
i. 1000+,18,19,"35,224","34,638",0,0.0,0,0.0,"1,602",0,"1,602",0.0,4.6,430,0,430,0.0,1.2,"1,172",3.4,2.4,,,
m. ALL,"38,737","43,909","613,337","592,698","6,230",14.4,"4,862",11.3,"115,206","41,302","73,904",7.0,19.4,"73,924","30,133","43,791",5.1,12.5,"41,282",6.9,25.0,"3,264","3,270","14,956"
,,1985,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"22,059","23,769","59,566","55,165","4,060",17.2,"3,673",15.6,"19,579","7,755","11,824",14.1,35.5,"10,777","6,912","3,865",12.5,19.5,"8,802",16.0,39.0,"2,580","2,589","4,793"
b. 5 to 9,"8,220","9,809","66,661","64,867",980,10.1,795,8.2,"15,034","6,320","8,714",9.7,23.2,"11,446","5,081","6,365",7.8,17.6,"3,588",5.6,35.2,499,502,"3,213"
c. 10 to 19,"4,740","5,627","75,664","74,787",471,8.4,397,7.1,"14,626","6,201","8,425",8.3,19.6,"12,871","5,371","7,500",7.2,17.2,"1,755",2.4,34.4,256,256,"3,480"
d. 20 to 49,"2,743","3,444","104,593","102,975",244,7.1,186,5.4,"18,142","7,191","10,951",7.0,17.6,"14,906","5,448","9,458",5.3,14.5,"3,236",3.1,29.0,97,97,"2,864"
e. 50 to 99,857,"1,107","77,462","76,757",59,5.3,59,5.3,"11,911","3,833","8,078",5.0,15.5,"10,500","4,165","6,335",5.4,13.7,"1,411",1.8,27.4,23,23,"1,603"
f. 100 to 249,525,659,"102,125","101,320",38,5.8,31,4.7,"16,093","5,876","10,217",5.8,15.9,"14,482","4,730","9,752",4.7,14.3,"1,611",1.6,28.6,12,12,"1,636"
g. 250 to 499,220,258,"85,793","87,948",8,3.1,9,3.5,"7,339","2,821","4,518",3.2,8.3,"11,649","3,084","8,565",3.5,13.2,"-4,310",-4.9,16.6,2,2,D
h. 500 to 999,66,74,"49,258","51,068",0,0.0,2,2.7,"2,579",0,"2,579",0.0,5.1,"6,198",D,"5,138",D,12.1,"-3,619",-7.0,10.2,1,1,D
i. 1000+,19,20,"37,028","37,224",0,0.0,1,4.9,"2,347",0,"2,347",0.0,6.3,"2,739",D,"1,549",D,7.4,-392,-1.1,12.6,,,
m. ALL,"39,449","44,767","658,150","652,111","5,860",13.2,"5,153",11.6,"107,650","39,997","67,653",6.1,16.5,"95,568","37,041","58,527",5.7,14.7,"12,082",1.8,29.4,"3,470","3,482","18,793"
,,1986,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"22,428","24,160","62,649","56,855","4,159",17.4,"3,480",14.6,"21,993",D,D,D,38.7,"10,405",D,"3,935",D,18.3,"11,588",20.4,36.6,"2,368","2,368",D
b. 5 to 9,"8,409","9,998","68,201","66,227","1,021",10.3,817,8.2,"16,242","6,521","9,721",9.8,24.5,"12,293","5,330","6,963",8.0,18.6,"3,949",5.9,37.2,511,512,"3,339"
c. 10 to 19,"4,815","5,769","78,685","77,053",476,8.3,367,6.4,"16,159","6,305","9,854",8.2,21.0,"12,894","4,893","8,001",6.4,16.7,"3,265",4.3,33.4,244,246,"3,317"
d. 20 to 49,"2,801","3,496","106,784","105,454",278,8.0,239,6.9,"20,656","8,381","12,275",7.9,19.6,"17,995","6,955","11,040",6.6,17.1,"2,661",2.5,34.2,115,121,"3,551"
e. 50 to 99,875,"1,146","79,227","77,504",88,7.8,49,4.3,"14,077","5,964","8,113",7.7,18.2,"10,630","3,262","7,368",4.2,13.7,"3,447",4.5,27.4,22,23,"1,541"
f. 100 to 249,548,696,"112,822","110,155",33,4.7,34,4.9,"20,644","5,071","15,573",4.6,18.7,"15,310","5,084","10,226",4.6,13.9,"5,334",4.8,27.8,13,13,"1,808"
g. 250 to 499,214,249,"85,847","85,329",16,6.5,11,4.5,"11,632","5,401","6,231",6.3,13.6,"10,596","3,757","6,839",4.4,12.4,"1,036",1.2,24.8,3,3,"1,009"
h. 500 to 999,70,78,"51,383","51,539",1,1.3,1,1.3,"5,879",D,D,D,11.4,"6,190",D,"5,289",D,12.0,-311,-0.6,22.8,1,1,D
i. 1000+,24,25,"40,721","41,720",0,0.0,0,0.0,"2,023",0,"2,023",0.0,4.8,"4,020",0,"4,020",0.0,9.6,"-1,997",-4.8,9.6,,,
m. ALL,"40,184","45,617","686,319","671,836","6,072",13.4,"4,998",11.1,"129,305","46,194","83,111",6.9,19.2,"100,333","36,652","63,681",5.5,14.9,"28,972",4.3,29.8,"3,277","3,287","19,813"
,,1987,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"22,625","24,378","60,531","56,125","4,460",18.4,"3,808",15.7,"20,164",D,D,D,35.9,"11,351",D,"4,112",D,20.2,"8,813",15.7,40.4,"2,693","2,701","5,076"
b. 5 to 9,"8,599","10,267","68,617","66,932","1,120",11.0,835,8.2,"16,385","7,284","9,101",10.9,24.5,"13,014","5,328","7,686",8.0,19.4,"3,371",5.1,38.8,530,532,"3,392"
c. 10 to 19,"4,886","5,876","78,222","77,687",580,9.9,482,8.3,"16,783","7,958","8,825",10.2,21.6,"15,712","6,402","9,310",8.2,20.2,"1,071",1.4,40.4,288,292,"3,895"
d. 20 to 49,"2,821","3,546","104,551","106,016",272,7.6,306,8.6,"18,911","7,921","10,990",7.5,17.8,"21,841","9,098","12,743",8.6,20.6,"-2,930",-2.8,35.6,164,166,"4,865"
e. 50 to 99,916,"1,197","80,125","81,390",82,6.9,83,6.9,"12,884","5,992","6,892",7.4,15.8,"15,414","5,660","9,754",7.0,18.9,"-2,530",-3.1,31.6,27,41,"2,800"
f. 100 to 249,533,705,"108,024","109,060",30,4.3,36,5.1,"15,413","4,908","10,505",4.5,14.1,"17,485","5,324","12,161",4.9,16.0,"-2,072",-1.9,28.2,11,11,"1,465"
g. 250 to 499,224,260,"92,720","91,703",11,4.2,9,3.5,"11,497","4,054","7,443",4.4,12.5,"9,462","3,115","6,347",3.4,10.3,"2,035",2.2,20.6,5,5,"1,644"
