Country: USA,,,,,,,,,,,,
Variable: Job_Creation,,,,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,,,,
    *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"4,633","2,416","1,936","2,493",973,D,D,,D,,,
b) 1,495,985,972,956,171,637,D,D,D,,D,
c) 2,420,479,548,606,545,32,221,59,,D,,
d) 3,296,472,485,639,147,557,54,,D,,,D
e) 4,244,325,413,489,456,D,,,D,,,
f) 5,169,250,330,255,137,71,134,D,D,D,D,
g) 6 to 10,743,958,"1,303","1,205","1,129","1,273",364,475,354,D,D,1
h) 11 to 15,182,369,445,447,437,572,369,40,662,,D,D
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,458,804,"1,163","2,242","1,805","3,800","2,330","2,335","3,484","3,138",894,"7,949"
m) ALL,"7,640","7,058","7,595","9,332","5,800","7,880","4,100","3,171","7,743","3,183","1,130","8,049"
,           1990,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"5,178","2,483","2,139","2,445","1,015",D,D,,,,,
b) 1,670,737,710,"1,007",750,610,D,D,D,,,
c) 2,478,516,709,817,455,163,D,D,D,D,,
d) 3,294,414,458,856,507,D,74,217,,D,,
e) 4,255,340,381,515,154,654,329,D,D,,,D
f) 5,276,286,378,410,253,41,D,D,D,D,,
g) 6 to 10,743,"1,189","1,188","1,386",859,"1,672",562,598,99,D,159,D
h) 11 to 15,371,419,486,807,623,715,"1,051",463,240,D,199,D
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,496,732,"1,259","2,166","2,225","2,641","3,165","2,538","2,660","2,632",659,"6,856"
m) ALL,"8,761","7,116","7,708","10,409","6,841","8,436","5,318","5,226","3,301","3,013","1,017","6,933"
,           1991,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"5,492","2,664","1,774","2,218",941,"1,171",D,D,,,,
b) 1,663,837,832,900,440,534,D,D,,,,D
c) 2,403,524,485,567,385,427,"1,282",D,D,,,
d) 3,330,388,450,602,289,281,100,D,D,D,,
e) 4,237,350,313,584,295,53,405,D,,D,,
f) 5,176,282,358,447,99,400,D,,105,,,D
g) 6 to 10,653,949,"1,323","1,321",840,"1,045",563,271,142,451,D,D
h) 11 to 15,398,580,608,909,814,642,862,411,"1,198",D,D,135
i) 16 to 20,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,416,779,"1,424","2,566","2,245","2,787","1,914","2,216","3,041","1,989",955,"8,888"
m) ALL,"8,768","7,353","7,567","10,114","6,348","7,340","7,064","3,272","4,503","2,560","1,128","9,292"
,           1992,Firm Size,,,,,,,,,,
