Country: USA,,,,,,,,,
Variable: Firms,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
m) ALL,"10,250","4,558","2,743","1,707",541,250,48,26,18
,           1984,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,385",396,203,89,30,13,1,1,
b) 1,"1,245",378,170,86,30,13,4,1,
c) 2,"1,050",404,216,130,34,12,3,,1
d) 3,832,371,214,121,42,19,2,3,1
e) 4,756,337,156,87,20,16,1,,
f) 5,641,324,166,92,23,9,1,,1
g) 6 to 10,"1,057",601,327,187,45,23,2,2,4
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"3,258","1,760","1,328",890,330,156,31,22,11
m) ALL,"10,224","4,571","2,780","1,682",554,261,45,29,18
,           1985,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,612",454,207,105,41,13,1,1,
b) 1,"1,117",342,185,78,30,13,1,1,
c) 2,"1,016",372,168,104,30,10,3,2,
d) 3,865,370,220,124,37,15,4,1,1
e) 4,727,353,211,111,47,16,3,2,1
f) 5,677,298,137,75,30,15,1,,
g) 6 to 10,"1,516",838,444,251,70,32,4,2,4
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"2,988","1,661","1,268",844,308,159,30,22,9
m) ALL,"10,518","4,688","2,840","1,692",593,273,47,31,15
,           1986,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,588",440,234,121,37,11,4,2,
b) 1,"1,272",399,196,119,46,14,,1,
c) 2,879,325,193,90,34,13,1,1,
d) 3,844,330,182,80,38,9,5,2,
e) 4,751,348,220,127,38,10,4,1,1
f) 5,645,312,199,111,46,17,1,2,1
g) 6 to 10,"1,979","1,084",501,331,94,39,5,6,3
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"2,763","1,579","1,152",839,294,154,32,23,10
m) ALL,"10,721","4,817","2,877","1,818",627,267,52,38,15
,           1987,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,825",520,252,148,47,19,7,2,2
b) 1,"1,210",382,205,99,34,13,4,2,
c) 2,979,407,217,134,47,8,1,1,
d) 3,712,332,176,95,30,12,2,1,
e) 4,702,325,175,88,28,13,5,1,
f) 5,646,322,196,122,40,9,2,1,2
g) 6 to 10,"2,358","1,294",668,382,128,71,4,8,4
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"2,538","1,474","1,113",785,294,146,33,18,9
