l) Left Censored,"9,462","15,361","23,591","37,090","31,187","31,680","14,677","17,236","18,100"
m) ALL,"23,832","32,162","42,084","58,738","43,955","43,560","17,913","21,448","27,624"
,           1983,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,113","1,480","1,230","1,725",844,D,D,,
b) 1,"3,162","3,692","3,780","4,849","2,635",D,"1,333",,D
c) 2,"2,466","2,868","3,732","4,133","3,084","2,891","1,099",D,D
d) 3,"2,234","2,779","2,537","3,456","1,449","2,536",D,,D
e) 4,"1,867","2,622","2,742","3,611","1,729","1,479",D,,D
f) 5,"1,546","2,292","2,462","2,851","1,436","1,984",D,D,D
g) 6 to 10,"1,598","2,871","3,094","4,311","2,559",D,,,D
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"8,988","14,583","21,602","36,486","29,178","28,234","14,466","14,374","18,449"
m) ALL,"24,974","33,187","41,179","61,422","42,914","41,985","19,375","16,983","30,915"
,           1984,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,603","1,615","1,087","1,510",739,D,D,,
b) 1,"3,141","3,104","2,661","3,067","2,286",D,"1,272",D,
c) 2,"2,585","3,354","3,515","4,614","2,749","1,950",968,D,D
d) 3,"2,024","2,698","3,218","3,927","3,620","2,807",D,"1,619",D
e) 4,"1,891","2,474","2,454","2,781","1,774",D,D,,
f) 5,"1,621","2,488","2,614","2,920","2,099","1,147",D,,D
g) 6 to 10,"2,856","4,920","5,009","6,254","3,119","3,911","1,375",D,D
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"8,299","13,595","21,245","33,717","28,537","27,954","14,192","14,243","15,745"
m) ALL,"25,020","34,248","41,803","58,790","44,923","42,496","19,162","19,148","24,860"
,           1985,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,943","1,546","1,491","1,949",941,D,D,,
b) 1,"2,592","2,812","3,118","2,935","2,264","1,587",D,D,
c) 2,"2,479","2,704","2,885","2,906","2,381",D,"1,553",D,
d) 3,"2,191","2,851","3,455","4,686","2,922","1,611","1,246",D,D
e) 4,"1,707","2,508","3,241","3,643","3,595","2,703",D,D,D
f) 5,"1,635","2,405","1,925","2,800","1,974",D,D,,
g) 6 to 10,"4,076","6,801","6,728","8,875","5,544","4,593",774,"3,605","4,369"
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"7,805","12,667","19,707","32,223","28,370","26,868","14,175","14,983","14,564"
m) ALL,"25,428","34,294","42,550","60,017","47,991","41,907","20,241","21,874","21,467"
,           1986,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,933","1,877","1,577","1,834",827,D,D,,
b) 1,"3,033","3,298","3,079","4,288","3,002",D,,D,
c) 2,"2,081","2,781","2,874","3,197","2,243","2,101",D,D,
d) 3,"1,995","2,604","2,663","2,861","2,446","2,556",D,D,
e) 4,"1,856","2,719","3,200","4,744","2,797","1,612","1,277",D,D
f) 5,"1,582","2,297","3,122","3,513","3,362","2,542","1,238",D,D
g) 6 to 10,"5,155","8,594","7,967","11,595","6,773","6,703","1,678","4,060","4,579"
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"7,098","12,102","18,584","31,113","27,361","26,643","13,634","13,361","18,212"
m) ALL,"25,733","36,272","43,066","63,145","48,811","45,596","20,127","21,045","27,006"
,           1987,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,588","2,016","2,018","2,541","1,268","2,761",D,D,D
b) 1,"2,893","3,344","3,645","3,789","2,920","2,092","2,171","1,813",
c) 2,"2,376","2,980","3,373","5,080","3,161",D,,D,
d) 3,"1,758","2,697","2,533","3,377","2,130",D,"1,033",D,
e) 4,"1,730","2,346","2,635","3,307","1,917","1,941",D,D,
f) 5,"1,639","2,567","3,110","4,222","2,847","2,083",D,D,D
g) 6 to 10,"6,128","9,953","10,744","14,712","10,333","10,049","1,152","4,158","7,000"
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"6,490","11,276","17,526","30,149","27,428","28,032","12,925","12,310","18,048"
m) ALL,"26,602","37,179","45,584","67,177","52,004","50,543","20,417","22,600","31,137"
,           1988,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,268","2,094","2,129","2,048",577,D,D,,
b) 1,"3,377","3,936","4,099","4,942","3,814",D,"2,312","2,665",D
c) 2,"2,214","3,216","3,693","3,957","2,407","1,724","2,432","1,920",
d) 3,"1,965","2,833","3,311","4,578","2,829",D,,D,
e) 4,"1,490","2,404","2,599","2,891","2,074","2,021",D,D,
f) 5,"1,541","2,228","2,590","2,740","2,134","2,212",D,D,
g) 6 to 10,"5,802","9,599","11,373","14,349","11,488","10,186","3,517","3,660","7,177"
h) 11 to 15,975,"2,036","2,262","3,270","2,355","1,744",D,,D
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"5,925","10,472","16,901","28,636","25,919","30,836","14,246","9,721","22,489"
m) ALL,"26,557","38,818","48,957","67,411","53,597","55,056","25,058","21,792","35,648"
,           1989,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,964","2,090","1,961","2,586","1,455","1,010",D,,D
b) 1,"2,987","3,821","4,496","5,431","2,572","2,287",D,D,
c) 2,"2,655","3,702","4,072","4,940","3,736","3,065","1,850","1,655","6,731"
d) 3,"1,809","3,015","3,573","4,122","1,670","2,563","1,633","1,974",
e) 4,"1,764","2,679","3,068","4,371","2,659","2,592",D,D,
f) 5,"1,338","2,121","2,633","2,430","2,246","1,891",D,D,
g) 6 to 10,"5,852","9,153","11,825","14,798","12,233","9,778","4,975","2,447","4,542"
h) 11 to 15,"1,734","3,489","3,798","5,023","3,923","3,813",886,D,D
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"5,476","10,202","16,088","27,738","24,090","31,589","14,897","11,681","24,198"
m) ALL,"26,579","40,272","51,514","71,439","54,584","58,588","26,617","22,128","41,664"
,           1990,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,313","1,988","1,709","2,166","1,343","1,553",,,
b) 1,"2,914","3,276","3,799","5,558","3,839","3,659","1,373",D,D
c) 2,"2,440","3,596","4,610","5,275","3,197","2,171",D,D,
d) 3,"2,212","3,311","3,631","4,932","4,049","2,900","1,523","3,072","5,589"
e) 4,"1,571","2,632","3,503","4,304","1,448","2,869","1,576","2,201",
f) 5,"1,487","2,456","2,839","4,042","2,438","2,418",D,D,
g) 6 to 10,"5,433","9,208","11,896","14,400","12,262","10,606","5,067","4,285","3,962"
h) 11 to 15,"2,607","4,609","5,665","7,464","5,336","5,180","1,319",D,D
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"5,212","9,163","15,419","27,539","24,562","31,050","15,151","13,359","23,685"
m) ALL,"27,189","40,239","53,071","75,680","58,474","62,406","27,769","27,439","42,695"
,           1991,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,889","2,526","2,137","2,689","1,336","1,439","1,596",,
b) 1,"3,297","3,780","4,038","4,538","3,128","3,363",D,D,
c) 2,"2,425","3,331","3,545","5,979","4,565","2,793","2,524",D,D
d) 3,"2,218","3,365","4,261","5,481","2,977","2,143",D,D,
e) 4,"1,975","3,110","3,447","4,757","3,235","3,552","1,556","3,113","5,644"
f) 5,"1,357","2,588","3,137","4,026","1,390","3,028","1,279",D,D
g) 6 to 10,"5,485","9,455","12,502","15,923","12,177","10,539","4,677","5,803","4,679"
h) 11 to 15,"3,395","5,677","7,021","9,397","6,932","6,745","2,580","2,170","5,964"
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"4,942","8,784","14,436","27,962","23,308","31,667","16,040","11,561","22,121"
m) ALL,"28,983","42,616","54,524","80,752","59,048","65,269","32,973","25,542","42,724"
,           1992,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,240","2,031","1,817","1,623","1,439",546,"1,149",,
b) 1,"3,559","4,693","4,234","6,137","2,678","2,871","2,584","3,362",
c) 2,"2,705","3,411","4,060","4,563","3,388","3,084","2,864","1,917",
d) 3,"2,091","2,946","3,583","5,484","4,508","2,060","1,862",D,D
e) 4,"1,988","2,975","3,753","5,127","2,752","2,174",D,D,
f) 5,"1,626","2,936","3,136","4,219","3,289","3,190",D,"4,341",D
g) 6 to 10,"5,361","9,319","12,438","15,249","10,700","8,488","5,000","5,728","4,731"
h) 11 to 15,"3,960","6,946","9,120","12,110","9,501","9,419","3,809","3,062","6,678"
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"4,705","8,187","13,624","26,690","24,679","28,935","14,807","13,276","20,579"
m) ALL,"29,235","43,444","55,765","81,202","62,934","60,767","34,111","34,886","39,623"
,           1993,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,973","1,657","1,676","1,314",693,D,D,,
b) 1,"3,065","3,701","3,798","4,231","2,023",D,D,"2,063",
c) 2,"2,925","4,184","4,066","5,265","3,040","2,211","2,865",D,D
d) 3,"2,355","2,917","3,645","4,227","3,387","2,723","1,623",D,D
e) 4,"1,777","2,658","3,460","4,945","3,655","2,460","2,324",D,D
f) 5,"1,735","2,671","3,281","4,720","2,795","2,129",D,D,
g) 6 to 10,"5,535","9,834","12,100","15,833","10,464","9,071","4,614","9,304","5,117"
h) 11 to 15,"3,873","6,609","8,888","11,924","9,286","7,980","5,159","4,836","6,277"
i) 16 to 20,706,"1,401","1,960","2,594","2,189","2,142",D,,D
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"4,478","7,767","12,801","25,802","23,866","28,363","11,798","14,602","19,181"
m) ALL,"29,422","43,399","55,675","80,855","61,398","61,340","31,234","37,330","38,066"
,           1994,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,848","1,694","1,486","1,306",572,"1,144",D,D,D
b) 1,"2,937","3,093","3,015","3,843","1,725","1,806",D,D,
c) 2,"2,412","3,393","3,414","3,869","2,422","2,991",D,D,
d) 3,"2,430","3,773","3,507","4,781","3,529","2,294","2,439",D,D
e) 4,"2,025","2,553","3,489","3,577","3,158","1,751","1,764","1,821",
f) 5,"1,585","2,510","3,072","4,230","3,958","2,066",D,,
g) 6 to 10,"5,783","9,840","12,474","17,401","10,156","7,488","6,077","7,232","5,197"
h) 11 to 15,"3,825","6,855","9,064","11,440","9,364","8,514","4,748",D,D
i) 16 to 20,"1,232","2,311","3,131","4,231","2,988","3,525","1,916",D,D
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"4,277","7,237","13,013","24,162","22,404","26,153","10,645","11,510","20,498"
m) ALL,"29,354","43,259","55,665","78,840","60,276","57,732","32,291","32,029","35,495"
,           1995,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,848","1,805","1,294","1,922","1,322",946,,,
b) 1,"2,828","3,015","3,122","3,179","2,035","2,111","1,559",D,D
c) 2,"2,289","2,672","2,971","3,156","1,979","1,721",D,D,
d) 3,"2,033","3,135","3,016","3,352","2,553","3,013",,"3,631",
e) 4,"2,122","3,315","3,310","4,313","3,022","2,856",D,"2,413",D
f) 5,"1,737","2,376","3,108","3,491","2,941","1,252",D,D,
g) 6 to 10,"6,097","10,128","12,525","18,175","10,661","7,826","7,685","4,921","4,922"
h) 11 to 15,"3,798","6,330","9,091","11,067","8,782","7,952","4,513",D,D
i) 16 to 20,"1,783","3,402","4,568","5,402","3,694","4,787","2,512",D,D
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"4,006","7,244","11,879","22,599","20,653","25,083","9,952","11,260","20,393"
m) ALL,"29,541","43,422","54,884","76,656","57,642","57,547","30,040","32,686","39,030"
,           1996,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,887","1,668","1,662","2,527",921,"1,616",D,D,D
b) 1,"2,765","3,002","3,440","3,767","2,798","2,924","1,196",,
c) 2,"2,165","2,735","2,913","2,961","2,269","1,910","2,229",D,D
d) 3,"1,906","2,351","2,565","3,375","1,507","1,967",D,D,
e) 4,"1,824","2,724","2,616","3,542","2,104","2,669",D,D,
f) 5,"1,987","2,896","3,199","3,457","3,263","2,417","1,868",D,D
g) 6 to 10,"6,024","10,109","12,514","16,474","11,458","8,862","6,758",D,D
h) 11 to 15,"3,778","6,394","8,952","12,046","9,106","7,674","5,729","3,162","3,519"
i) 16 to 20,"2,357","4,283","5,493","6,848","4,530","5,706","3,150",D,D
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"3,943","6,495","11,694","21,522","19,859","22,739","9,387","11,382","19,140"
m) ALL,"29,636","42,657","55,048","76,519","57,815","58,484","31,643","32,160","38,408"
,           1997,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,041","1,518","1,487","1,562",649,832,,,
b) 1,"2,875","3,021","3,245","4,739","3,076","2,823","2,405",D,D
c) 2,"2,229","2,907","3,260","3,277","3,294","3,090","1,318",,
d) 3,"1,817","2,465","2,555","3,156","2,763","1,513",D,D,"7,334"
e) 4,"1,577","2,105","2,428","3,249","1,449","2,004",D,D,
f) 5,"1,569","2,368","2,370","3,245","1,964","2,420",D,D,
g) 6 to 10,"6,649","9,977","12,084","15,896","12,372","10,759","6,235","8,870","4,032"
h) 11 to 15,"3,836","6,616","8,232","11,488","8,008","6,875","5,291",D,D
i) 16 to 20,"3,042","4,825","6,945","9,287","5,915","7,641","3,734",D,D
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"3,678","6,473","10,987","19,579","18,508","22,629","9,534","10,260","18,915"
m) ALL,"30,313","42,275","53,593","75,478","57,998","60,586","32,454","32,151","36,757"
,           1998,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,644","1,663","1,506","2,037",912,D,D,,
b) 1,"2,977","3,195","2,852","3,616","2,092",D,D,,
c) 2,"2,281","2,658","3,229","4,366","2,938","2,682","2,039",D,D
d) 3,"1,831","2,475","2,851","3,571","3,237","3,318",D,D,
e) 4,"1,624","2,037","2,431","3,262","2,430","1,806",D,D,"7,395"
f) 5,"1,388","2,006","2,178","3,142","1,578","1,436",D,D,
g) 6 to 10,"6,132","9,865","11,290","14,683","11,535","10,212","4,421",D,D
h) 11 to 15,"3,820","6,397","8,117","11,921","7,403","8,737","4,993","7,963","3,789"
i) 16 to 20,"2,873","4,728","6,479","8,537","7,179","6,520","4,224",D,D
j) 21 to 25,527,951,"1,500","1,920","1,122","2,158",D,,D
k) 26+,,,,,,,,,
l) Left Censored,"3,554","5,957","10,186","19,237","17,571","20,844","10,624","8,559","19,936"
m) ALL,"29,651","41,932","52,619","76,292","57,997","61,034","30,509","29,740","37,728"
,           1999,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,501","1,357","1,580","2,327",877,"1,738",D,D,
b) 1,"2,580","2,725","3,121","4,003","2,926","1,962",D,D,
c) 2,"2,425","2,782","2,826","3,193","2,107","2,456",D,D,
d) 3,"1,840","2,583","2,782","4,453","2,531","2,298","1,491",D,D
e) 4,"1,543","2,217","2,676","3,337","3,473","2,759",D,D,
f) 5,"1,391","1,813","2,505","2,741","2,405","1,075",D,D,"5,928"
g) 6 to 10,"5,708","8,844","11,524","14,323","10,084","9,451","4,860","7,299",
h) 11 to 15,"3,773","6,265","8,896","11,529","7,670","7,094","5,400","6,711","3,753"
i) 16 to 20,"2,872","4,973","6,162","8,691","6,674","7,731","3,122",D,D
j) 21 to 25,976,"1,702","2,388","3,319","2,365","2,967","2,004",D,D
k) 26+,,,,,,,,,
l) Left Censored,"3,351","5,636","9,737","17,353","18,049","20,451","9,320","8,135","19,450"
m) ALL,"28,960","40,897","54,197","75,269","59,161","59,982","31,560","29,703","34,227"
,           2000,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,714","1,673","1,523","1,665","1,242","1,031",924,,
b) 1,"2,463","2,559","2,753","4,534","3,156","2,561","1,772",D,D
c) 2,"2,090","2,488","2,973","3,548","3,356","2,061",D,D,
d) 3,"1,945","2,650","2,857","3,520","1,734","2,069",D,D,
e) 4,"1,651","2,315","2,695","3,781","2,563","2,687","1,025",D,D
f) 5,"1,351","2,134","2,531","3,205","3,247","2,360",D,D,
g) 6 to 10,"5,516","8,719","10,932","13,289","9,880","8,717","6,242","6,563","4,825"
h) 11 to 15,"3,803","6,288","9,249","12,512","8,105","7,185","7,193","3,922","3,516"
i) 16 to 20,"2,733","4,514","6,544","8,275","7,205","7,603","3,432",D,D
j) 21 to 25,"1,443","2,360","3,388","4,449","3,710","3,975","2,246",D,D
k) 26+,,,,,,,,,
l) Left Censored,"3,203","5,366","9,121","16,720","16,925","20,371","11,523","6,868","19,247"
m) ALL,"28,912","41,066","54,566","75,498","61,123","60,620","39,282","25,778","34,910"
,           2001,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"2,764","1,651","1,595","2,371",939,645,D,D,
b) 1,"2,725","2,723","3,257","3,986","2,877","2,086","1,961","1,856",
c) 2,"2,018","2,432","2,700","4,570","2,981","2,381","1,402",D,D
d) 3,"1,819","2,304","2,643","3,563","3,538","1,043",D,D,
e) 4,"1,728","2,491","2,557","3,403","1,988","2,349",D,D,
f) 5,"1,450","2,164","2,177","3,864","2,946","2,765","1,297",D,D
g) 6 to 10,"5,504","8,869","10,722","13,402","11,674","9,732","6,097",D,D
h) 11 to 15,"3,861","6,327","9,886","11,936","8,582","8,790","7,015","4,949","3,575"
i) 16 to 20,"2,713","4,439","7,145","9,200","7,713","8,330","4,044",D,D
j) 21 to 25,"1,911","3,055","4,014","5,450","4,974","4,991","2,672",D,D
k) 26+,,,,,,,,,
l) Left Censored,"2,972","5,159","8,809","16,500","17,014","20,976","10,873","7,439","20,051"
m) ALL,"29,465","41,614","55,505","78,245","65,226","64,088","38,971","33,067","35,916"
,           2002,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,226","1,980","1,692","2,683","1,348",D,,D,
b) 1,"2,819","2,870","3,003","4,643","2,854","1,799",906,D,D
c) 2,"2,169","2,783","2,879","4,124","2,743","1,931","2,200","1,768",
d) 3,"1,693","2,197","2,393","4,414","2,731","2,609","1,390",D,D
e) 4,"1,579","2,131","2,334","3,386","2,926","1,289",D,D,
f) 5,"1,375","2,323","2,467","3,056","1,611","2,355",D,D,
g) 6 to 10,"5,183","8,244","10,276","13,744","11,195",D,"6,957","6,469",D
h) 11 to 15,"4,067","6,782","9,473","12,069","8,523","10,319","7,089",D,D
i) 16 to 20,"2,621","4,463","6,693","9,358","6,665","7,843","2,432","3,749","3,990"
j) 21 to 25,"2,373","3,586","5,064","7,407","6,298","7,160","2,703",D,D
k) 26+,,,,,,,,,
l) Left Censored,"2,820","5,055","8,206","16,390","15,501","20,994","12,315","7,034","17,989"
m) ALL,"29,925","42,414","54,480","81,274","62,395","67,123","38,768","35,243","33,722"
,           2003,Estab Size,,,,,,,
