Country: USA,,,,,,,,,,,,
Variable: Net_Job_Creation,,,,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,,,,
    *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
h) 11 to 15,-517,-428,-276,-297,-80,499,272,104,-693,-41,D,D
i) 16 to 20,-278,-272,-335,-210,-515,-421,-133,-90,-940,7,13,112
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,-638,-502,-689,"-1,319",-846,273,-273,169,-454,-73,"1,359",120
m) ALL,-27,-526,-748,-169,-671,"1,730",283,"1,025","-2,703",-458,"1,645",-401
,           1997,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,"4,463","1,937","1,571","1,322",D,D,,,,,,
b) 1,-607,-61,-35,-138,123,63,185,,,,,
c) 2,-450,-193,95,-101,302,D,D,D,D,D,,
d) 3,-269,-193,74,-59,-15,-134,D,D,D,D,D,
e) 4,-282,-120,35,169,216,56,D,D,,,,D
f) 5,-331,-202,-69,-133,-23,-53,49,D,D,,,D
g) 6 to 10,"-1,007",-682,-313,-347,163,-477,-386,109,296,D,34,D
h) 11 to 15,-580,-537,-354,-251,D,106,156,25,-119,-58,D,155
i) 16 to 20,-367,-367,-86,-359,428,366,127,-136,"1,338",-28,106,66
j) 21 to 25,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,
l) Left Censored,-381,-325,-361,-268,-21,"-1,900",-670,-325,156,"1,291",-184,"-1,331"
m) ALL,189,-743,557,-165,"1,249","-1,974",-594,-983,"1,403","1,783",-547,"-1,114"
,           1998,Firm Size,,,,,,,,,,
