Country: USA,,,,,,,,,,,,
Variable: firmdeath_estabs,,,,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,,,,
    *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
b) 1,277,20,10,1,2,.,.,,,.,,
c) 2,150,18,4,4,.,.,.,.,,,.,
d) 3,127,13,3,1,1,.,.,,,.,,
e) 4,65,7,3,.,.,1,,.,.,.,,
f) 5,81,5,1,1,.,.,.,.,,,,.
g) 6 to 10,217,29,8,5,1,.,.,.,.,.,.,.
h) 11 to 15,136,13,5,4,1,1,1,.,.,.,.,.
i) 16 to 20,79,12,2,.,6,1,.,.,.,.,.,.
j) 21 to 25,55,8,1,.,15,.,.,.,.,.,.,.
k) 26+,31,3,1,1,.,.,.,1,.,.,.,.
l) Left Censored,79,8,2,2,3,2,.,1,.,.,.,.
m) ALL,"1,297",136,40,19,29,5,1,2,.,.,.,.
,           2006,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,.,.,.,.,.,.,.,.,.,,,
b) 1,311,17,12,3,1,.,.,.,.,.,,
c) 2,177,13,6,2,.,.,.,,,.,,
d) 3,117,11,6,2,.,.,.,.,,,,
e) 4,86,5,3,.,.,.,.,,.,.,,
f) 5,78,6,2,3,1,.,.,.,,.,,
g) 6 to 10,208,26,12,7,.,.,1,.,.,.,.,.
h) 11 to 15,122,15,9,5,1,.,.,.,.,.,.,.
i) 16 to 20,74,3,7,3,.,.,.,.,.,.,.,.
j) 21 to 25,57,7,3,2,.,1,.,.,.,.,.,.
k) 26+,39,4,3,1,2,.,.,.,.,.,.,.
l) Left Censored,67,6,2,4,2,1,.,.,.,.,.,.
m) ALL,"1,336",113,65,32,7,2,1,.,.,.,.,.
,           2007,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,.,.,.,.,.,.,.,,,,,
b) 1,336,16,7,3,1,1,.,.,,,,
c) 2,186,17,7,4,2,1,.,.,.,.,,
d) 3,129,13,5,1,.,1,.,.,,,,
e) 4,80,12,7,2,1,.,.,.,.,,.,
f) 5,65,13,3,2,.,.,.,,.,.,,
g) 6 to 10,219,33,20,3,2,1,1,1,.,.,.,.
h) 11 to 15,118,21,3,6,.,.,.,.,.,.,.,.
i) 16 to 20,94,13,7,.,1,1,.,.,.,.,.,.
j) 21 to 25,64,8,6,3,1,.,1,.,.,.,.,.
k) 26+,36,6,4,1,.,1,.,.,.,.,.,.
l) Left Censored,80,5,8,2,.,.,.,.,.,.,.,.
m) ALL,"1,407",157,77,27,8,6,2,1,.,.,.,.
,           2008,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,.,.,.,.,.,.,,,,,,
b) 1,298,22,8,7,2,.,.,.,,,,
c) 2,179,24,6,4,1,.,.,.,.,,,
d) 3,153,15,7,1,.,1,.,.,.,.,,.
e) 4,112,12,4,2,1,.,.,.,,,,
f) 5,99,8,1,2,.,.,.,.,.,.,,.
g) 6 to 10,284,32,17,4,2,.,.,.,.,.,.,.
h) 11 to 15,153,23,7,3,1,1,.,.,.,.,.,.
i) 16 to 20,115,8,6,4,.,.,.,.,.,.,.,.
j) 21 to 25,84,13,4,1,.,.,.,.,.,.,.,.
k) 26+,60,8,3,1,1,.,.,.,.,.,.,.
l) Left Censored,53,5,8,8,1,.,.,.,.,.,.,.
m) ALL,"1,590",170,71,37,9,2,.,.,.,.,.,.
,           2009,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,.,.,.,.,.,,,,,,,
b) 1,318,20,9,6,.,.,.,,,,,
c) 2,215,20,6,3,.,.,.,.,.,,,
d) 3,147,12,5,2,1,.,.,.,.,.,,
e) 4,121,11,3,2,.,.,.,.,.,,,.
f) 5,96,7,2,.,1,.,.,.,,,,
g) 6 to 10,282,27,12,8,1,1,.,.,.,.,.,.
h) 11 to 15,141,21,5,1,.,.,.,.,.,.,.,.
i) 16 to 20,95,13,3,3,1,.,1,.,.,.,.,.
j) 21 to 25,72,12,7,.,1,.,.,.,.,.,.,.
k) 26+,87,10,4,.,2,.,.,.,.,.,.,.
l) Left Censored,63,8,6,1,.,.,.,.,.,.,.,.
m) ALL,"1,637",161,62,26,7,1,1,.,.,.,.,.
,           2010,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,.,.,.,.,.,.,.,,,,,
b) 1,250,24,5,4,1,.,,.,.,.,,
c) 2,181,9,7,2,.,.,.,,,,,
d) 3,119,16,2,2,1,.,,.,.,,,
e) 4,115,6,6,1,.,1,.,.,.,,,
f) 5,93,15,5,.,.,1,.,.,.,,,
g) 6 to 10,269,32,9,5,1,1,.,.,.,.,.,
h) 11 to 15,131,17,4,2,1,.,.,.,.,.,.,.
i) 16 to 20,86,14,4,4,.,.,.,.,.,.,.,.
j) 21 to 25,82,12,6,2,.,.,.,1,.,.,.,.
k) 26+,86,9,3,1,2,1,.,.,.,.,.,.
l) Left Censored,44,11,1,.,1,.,.,.,.,.,.,.
m) ALL,"1,456",165,52,23,7,4,.,1,.,.,.,.
,           2011,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,.,.,.,.,.,.,.,,,,,
b) 1,229,20,4,5,2,.,.,.,,.,,
c) 2,144,17,3,3,.,.,.,,.,,,
d) 3,120,9,1,1,1,.,.,,,,,
e) 4,113,12,1,2,.,.,.,.,.,,,
f) 5,97,15,5,2,.,.,.,.,.,,,
g) 6 to 10,258,36,11,10,1,.,.,.,.,.,.,.
h) 11 to 15,147,16,3,3,.,.,.,.,.,.,.,.
i) 16 to 20,103,16,6,2,.,2,.,.,.,.,.,.
j) 21 to 25,88,14,1,4,.,.,.,.,.,.,.,.
k) 26+,97,10,4,1,1,1,.,.,.,.,.,.
l) Left Censored,63,5,1,.,1,.,.,.,.,.,.,.
m) ALL,"1,459",170,40,33,6,3,.,.,.,.,.,.
,           2012,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,.,.,.,1,.,.,,,,,,
b) 1,236,20,4,12,4,1,.,,,,,
c) 2,113,10,12,4,.,1,.,.,,,.,
d) 3,103,6,6,14,1,.,.,1,.,.,,
e) 4,92,9,12,9,6,8,.,,,,,
f) 5,100,11,5,2,.,.,,.,.,,,
g) 6 to 10,247,32,13,4,.,1,.,.,.,.,.,.
h) 11 to 15,157,21,8,4,1,.,.,.,.,.,.,.
i) 16 to 20,89,9,1,3,.,1,.,.,.,.,.,.
j) 21 to 25,89,8,6,8,2,.,.,.,.,.,.,.
k) 26+,104,11,11,5,1,.,1,.,2,.,.,.
l) Left Censored,66,12,8,8,4,10,3,.,.,.,.,5
m) ALL,"1,396",149,86,74,19,22,4,1,2,.,.,5
