h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,505,509,679,562,204,D,D,.,.
m) ALL,"1,957","1,648","1,859","1,843",761,"1,382",523,.,.
,           1984,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,481,367,270,220,D,.,.,.,
c) 2,292,178,372,241,224,D,.,,.
d) 3,242,198,183,170,D,D,.,.,.
e) 4,198,122,215,157,D,.,.,,
f) 5,143,100,133,D,.,D,.,,.
g) 6 to 10,222,206,204,189,202,D,.,.,.
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,515,392,556,479,298,D,.,.,.
m) ALL,"2,093","1,563","1,933","1,514",992,742,.,.,.
,           1985,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,273,210,136,233,.,.,.,.,
c) 2,314,283,136,214,.,.,.,.,
d) 3,205,167,236,153,D,.,.,.,.
e) 4,177,108,140,158,.,.,.,.,.
f) 5,154,137,219,117,.,D,.,,
g) 6 to 10,302,229,326,357,193,D,.,.,.
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,500,469,418,347,191,D,.,.,.
m) ALL,"1,925","1,603","1,611","1,579",437,629,.,.,.
,           1986,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,402,294,327,167,D,D,,.,
c) 2,300,148,220,210,D,D,.,.,
d) 3,225,177,215,D,D,D,.,.,
e) 4,136,160,75,98,D,.,.,.,.
f) 5,130,179,127,120,D,.,.,.,.
g) 6 to 10,332,344,305,253,.,.,.,.,.
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,453,378,493,440,202,.,.,.,.
m) ALL,"1,978","1,680","1,762","1,345",642,395,.,.,.
,           1987,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,.
b) 1,454,259,342,473,169,D,.,.,
c) 2,300,226,173,216,400,585,.,.,
d) 3,191,238,167,130,D,D,.,.,
e) 4,177,158,150,83,227,.,.,.,
f) 5,135,132,151,196,D,.,.,.,.
g) 6 to 10,441,298,280,565,269,D,.,.,.
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,434,400,455,502,640,.,D,.,.
m) ALL,"2,132","1,711","1,718","2,165","1,914",961,492,.,.
,           1988,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,587,345,299,248,D,D,.,.,.
c) 2,315,200,230,267,D,.,.,.,
d) 3,204,257,135,241,D,.,,.,
e) 4,148,140,102,D,D,D,.,.,
f) 5,145,89,133,77,D,.,.,.,
g) 6 to 10,431,467,385,508,225,.,.,.,.
h) 11 to 15,37,30,D,D,.,.,.,,.
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,387,277,241,347,D,403,.,.,.
m) ALL,"2,254","1,805","1,542","1,734",917,715,.,.,.
,           1989,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,.
b) 1,363,228,201,353,401,.,.,.,
c) 2,316,326,230,366,D,D,.,.,.
d) 3,172,177,216,165,D,.,.,.,
e) 4,191,246,178,372,D,D,.,.,
f) 5,139,159,143,138,.,.,.,.,
g) 6 to 10,371,382,426,496,377,.,D,.,.
h) 11 to 15,120,104,56,D,224,D,.,.,.
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,329,298,360,293,299,.,.,.,.
m) ALL,"2,001","1,920","1,810","2,233","1,498",484,278,.,.
,           1990,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,,
b) 1,271,227,196,212,D,.,.,.,.
c) 2,240,240,249,150,.,435,.,.,
d) 3,220,212,156,191,D,D,.,.,.
e) 4,175,126,128,318,.,D,.,.,
f) 5,121,127,93,121,211,.,.,.,
g) 6 to 10,317,336,315,546,220,D,D,.,.
h) 11 to 15,170,127,156,131,252,D,.,.,.
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,261,363,199,165,D,D,.,D,.
m) ALL,"1,775","1,758","1,492","1,834",944,"1,682",349,"1,278",.
,           1991,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,369,352,153,369,.,.,.,,
c) 2,199,212,140,398,D,343,.,.,.
d) 3,198,204,230,274,D,.,.,.,
e) 4,198,115,163,258,.,.,.,.,.
f) 5,109,110,226,191,.,.,D,D,.
g) 6 to 10,403,410,398,511,D,D,.,.,.
h) 11 to 15,182,162,260,143,245,D,.,.,.
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,242,162,162,180,D,.,.,D,.
m) ALL,"1,900","1,727","1,732","2,324",681,745,453,"1,407",.
,           1992,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,518,402,342,282,263,D,.,.,
c) 2,334,311,216,236,D,D,.,.,
d) 3,271,322,118,339,D,D,.,.,.
e) 4,164,247,50,170,D,.,.,.,
f) 5,145,151,103,D,.,D,.,.,.
g) 6 to 10,376,430,488,503,0,D,.,.,.
h) 11 to 15,226,167,282,239,D,.,.,.,.
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,237,220,217,369,.,.,.,.,.
m) ALL,"2,271","2,250","1,816","2,170",659,"1,122",.,.,.
,           1993,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,514,451,255,369,D,.,.,.,
c) 2,379,328,218,132,D,.,.,.,.
d) 3,286,246,176,216,D,D,.,.,
e) 4,200,169,129,114,D,D,D,.,.
f) 5,179,172,179,D,.,.,.,.,
g) 6 to 10,438,323,295,399,D,D,.,.,.
h) 11 to 15,236,151,130,140,D,.,.,.,.
i) 16 to 20,22,33,44,D,.,.,.,,.
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,259,135,243,159,219,D,.,.,.
m) ALL,"2,513","2,008","1,669","1,638",861,"1,303",290,.,.
,           1994,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,.
b) 1,497,381,322,234,230,D,D,.,
c) 2,296,169,283,226,D,D,.,.,
d) 3,241,219,311,202,D,D,D,.,.
e) 4,203,178,151,331,D,D,.,D,
f) 5,136,122,116,173,D,D,.,,
g) 6 to 10,449,346,442,468,D,539,.,.,.
h) 11 to 15,214,169,197,227,D,.,.,.,.
i) 16 to 20,74,56,59,.,.,.,.,.,.
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,224,198,184,329,D,D,.,.,.
m) ALL,"2,334","1,838","2,065","2,190",947,"1,413",729,659,.
,           1995,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,,
b) 1,473,321,249,181,D,.,.,.,.
c) 2,311,241,306,150,D,.,.,.,
d) 3,237,118,215,D,.,.,,.,
e) 4,218,143,166,191,D,.,.,.,.
f) 5,222,70,189,.,.,.,.,.,
g) 6 to 10,526,496,457,343,D,.,.,.,.
h) 11 to 15,221,149,295,212,D,.,.,.,.
i) 16 to 20,99,32,98,D,.,.,.,.,.
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,204,104,158,162,D,D,.,.,.
m) ALL,"2,511","1,674","2,133","1,329",676,122,.,.,.
,           1996,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,.
b) 1,508,259,196,405,D,.,.,,
c) 2,320,225,185,112,D,.,.,.,.
d) 3,218,198,167,D,D,.,.,.,
e) 4,147,140,219,115,D,.,.,.,
f) 5,137,164,83,213,D,.,.,.,.
g) 6 to 10,525,438,417,432,D,D,.,.,.
h) 11 to 15,194,204,221,193,D,.,.,.,.
i) 16 to 20,94,73,67,94,D,.,.,.,.
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,203,173,110,183,.,D,.,.,.
m) ALL,"2,346","1,874","1,665","1,796",974,434,.,.,.
,           1997,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,,
b) 1,445,299,250,364,350,D,.,.,.
c) 2,265,251,267,127,.,.,.,,
d) 3,207,203,119,117,D,.,.,.,.
e) 4,185,142,102,113,.,.,.,.,
f) 5,154,119,136,99,D,.,.,.,
g) 6 to 10,493,432,331,343,206,D,D,.,.
h) 11 to 15,223,258,342,176,D,D,.,.,.
i) 16 to 20,141,173,131,127,D,.,.,.,.
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,211,139,114,115,D,.,.,.,.
m) ALL,"2,324","2,016","1,792","1,581",962,465,464,.,.
,           1998,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,539,293,177,107,255,.,.,.,
c) 2,321,210,187,378,D,.,D,D,.
d) 3,237,169,154,121,D,.,.,.,
e) 4,194,191,124,97,.,D,.,.,.
f) 5,137,72,140,D,.,D,.,.,
g) 6 to 10,457,D,455,368,D,.,.,.,.
h) 11 to 15,235,185,254,236,D,.,.,.,.
i) 16 to 20,172,75,41,98,.,.,.,.,.
j) 21 to 25,21,D,D,.,.,.,.,,.
k) 26+,,,,,,,,,
l) Left Censored,172,143,135,127,D,.,.,.,.
m) ALL,"2,485","1,827","1,697","1,554",730,331,325,580,.
,           1999,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,.
b) 1,411,252,202,375,.,.,.,.,
c) 2,290,231,124,D,D,.,.,.,
d) 3,190,176,159,187,D,.,.,.,.
e) 4,154,147,151,203,.,.,.,.,
f) 5,136,134,72,120,.,.,.,.,.
g) 6 to 10,482,408,269,561,351,.,.,.,
h) 11 to 15,216,D,283,417,261,D,.,.,.
i) 16 to 20,131,139,77,166,.,.,D,.,.
j) 21 to 25,49,D,D,.,.,.,.,.,.
k) 26+,,,,,,,,,
l) Left Censored,176,81,155,174,D,.,.,.,.
m) ALL,"2,235","1,782","1,507","2,253",824,132,355,.,.
,           2000,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,365,194,225,113,D,.,D,.,.
c) 2,246,181,173,332,D,.,.,.,
d) 3,167,167,232,160,D,.,.,.,
e) 4,159,114,124,124,D,.,.,.,.
f) 5,118,80,73,85,D,.,.,.,
g) 6 to 10,380,333,280,444,D,D,.,D,.
h) 11 to 15,212,184,167,280,D,.,.,.,.
i) 16 to 20,157,128,121,170,.,.,.,.,.
j) 21 to 25,29,42,D,D,.,.,.,.,.
k) 26+,,,,,,,,,
l) Left Censored,135,126,138,95,D,.,.,.,.
m) ALL,"1,968","1,549","1,557","1,833",699,115,336,503,.
,           2001,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,.
b) 1,402,310,157,137,.,.,.,.,
c) 2,210,140,152,218,.,D,.,.,.
d) 3,157,173,136,207,D,445,.,.,
e) 4,151,116,122,347,D,.,.,.,
f) 5,117,146,D,165,.,.,D,.,.
g) 6 to 10,290,350,327,367,D,.,.,.,D
h) 11 to 15,198,161,162,211,D,.,D,.,.
i) 16 to 20,144,92,116,246,.,.,.,.,.
j) 21 to 25,60,54,50,.,D,D,.,.,.
k) 26+,,,,,,,,,
l) Left Censored,142,89,71,.,.,.,.,.,.
m) ALL,"1,871","1,631","1,360","1,898",533,824,551,.,"1,634"
,           2002,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,,.
b) 1,404,277,159,287,182,.,.,.,.
c) 2,264,194,177,157,D,.,.,.,
d) 3,155,148,61,172,.,.,.,.,.
e) 4,114,115,148,108,D,D,D,.,
f) 5,118,73,155,174,D,.,.,.,
g) 6 to 10,374,275,209,504,D,.,.,.,.
h) 11 to 15,207,150,148,313,.,D,.,.,.
i) 16 to 20,145,128,90,165,D,.,.,.,.
j) 21 to 25,72,53,82,117,.,D,.,.,.
k) 26+,,,,,,,,,
l) Left Censored,123,104,156,110,273,D,.,.,.
m) ALL,"1,976","1,517","1,385","2,107",848,655,425,.,.
,           2003,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,D,D,279,401,350,520,D,,.
c) 2,232,194,229,175,D,D,.,.,.
d) 3,169,137,89,94,.,D,.,D,
e) 4,106,110,77,D,D,.,D,.,.
f) 5,108,108,52,80,.,.,.,,.
g) 6 to 10,348,325,162,463,D,.,D,.,.
h) 11 to 15,178,100,144,184,D,D,.,.,
i) 16 to 20,112,83,119,194,D,D,.,.,.
j) 21 to 25,90,50,88,145,.,.,.,.,.
k) 26+,D,D,.,.,.,.,.,,.
l) Left Censored,116,115,74,D,D,.,.,.,.
m) ALL,"1,964","1,547","1,313","1,860",922,"1,332","1,052",573,.
,           2004,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,,
b) 1,460,336,260,409,D,D,D,.,
c) 2,253,182,201,297,252,D,D,,.
d) 3,166,D,256,143,D,.,.,.,.
e) 4,172,163,88,D,D,.,.,.,
f) 5,88,52,40,D,D,.,.,.,.
g) 6 to 10,320,313,163,257,D,D,.,.,.
h) 11 to 15,195,251,78,67,236,.,.,.,
i) 16 to 20,127,126,86,228,D,D,.,.,.
j) 21 to 25,86,91,81,D,.,D,.,.,.
k) 26+,26,D,.,D,.,.,.,,.
l) Left Censored,145,74,38,114,D,D,.,.,.
m) ALL,"2,038","1,750","1,291","1,735","1,106",966,664,.,.
,           2005,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,.
b) 1,477,292,295,219,D,494,.,,
c) 2,261,181,171,145,179,D,.,.,
d) 3,212,169,213,87,D,D,.,.,.
e) 4,90,92,122,90,.,.,D,.,.
f) 5,140,92,84,108,.,.,.,.,
g) 6 to 10,324,289,280,266,235,D,.,.,.
h) 11 to 15,189,162,150,299,D,D,.,D,.
i) 16 to 20,119,129,91,87,.,.,.,.,.
j) 21 to 25,77,61,75,D,.,.,.,.,.
k) 26+,26,48,D,D,D,.,.,.,.
l) Left Censored,115,57,79,D,D,595,.,.,D
m) ALL,"2,030","1,572","1,571","1,433",839,"1,978",305,805,"1,386"
,           2006,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,467,300,277,412,275,D,.,.,.
c) 2,276,214,165,166,D,D,.,,.
d) 3,201,159,135,151,229,.,.,.,
e) 4,136,103,65,100,.,.,.,,.
f) 5,105,110,58,146,D,D,.,.,.
g) 6 to 10,308,221,326,307,266,.,.,D,.
h) 11 to 15,170,131,184,267,D,D,.,.,.
i) 16 to 20,94,80,D,170,185,.,.,.,.
j) 21 to 25,56,65,78,136,D,.,D,.,.
k) 26+,52,49,61,D,.,D,.,.,.
l) Left Censored,86,63,45,D,211,D,D,.,.
m) ALL,"1,951","1,495","1,422","1,904","1,526","1,021",661,533,.
,           2007,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,533,275,191,303,D,D,D,.,
c) 2,328,250,174,217,342,D,.,.,.
d) 3,218,127,170,113,D,.,D,,D
e) 4,149,D,140,174,.,D,.,.,
f) 5,106,146,157,156,D,.,D,,.
g) 6 to 10,322,288,502,451,.,D,D,D,.
h) 11 to 15,186,180,222,148,D,.,.,.,.
i) 16 to 20,129,127,139,99,.,D,.,.,.
j) 21 to 25,82,71,102,142,D,D,.,D,.
k) 26+,45,D,60,D,.,.,.,.,.
l) Left Censored,89,126,54,92,D,.,.,.,.
m) ALL,"2,187","1,726","1,911","1,956",922,"1,069","1,960","1,312","1,349"
,           2008,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,473,288,292,582,578,452,D,.,
c) 2,260,248,249,242,D,D,.,.,
d) 3,229,180,158,216,D,.,.,.,.
e) 4,186,109,150,D,D,D,.,,.
f) 5,204,75,124,D,.,.,.,.,
g) 6 to 10,411,365,399,595,.,D,.,.,.
h) 11 to 15,194,253,285,132,D,D,D,.,.
i) 16 to 20,195,85,83,69,D,.,.,.,.
j) 21 to 25,88,84,142,D,.,.,.,.,.
k) 26+,72,60,89,93,D,D,.,.,.
l) Left Censored,75,57,D,249,203,.,.,.,.
m) ALL,"2,387","1,804","2,003","2,373","1,389","1,068",693,.,.
,           2009,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,487,285,258,500,D,.,.,.,
c) 2,327,245,274,292,.,.,,.,.
d) 3,234,130,151,111,D,D,.,.,
e) 4,173,137,123,136,D,.,.,.,.
f) 5,150,115,95,D,.,D,.,,.
g) 6 to 10,436,323,277,466,290,D,.,.,.
h) 11 to 15,167,177,241,135,.,.,.,.,.
i) 16 to 20,109,133,141,101,D,D,.,D,
j) 21 to 25,100,110,93,147,.,D,.,.,.
k) 26+,112,75,98,D,.,D,.,.,.
l) Left Censored,93,73,102,D,.,.,.,.,.
m) ALL,"2,388","1,803","1,853","2,038",728,"1,263",.,545,.
,           2010,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,.,.,.,.,.,.,.,.,
b) 1,405,226,278,214,207,D,D,.,
c) 2,289,94,97,209,D,.,.,.,
d) 3,215,92,178,D,D,D,,.,.
e) 4,171,131,60,201,.,.,.,.,
f) 5,139,98,162,141,.,.,.,.,.
g) 6 to 10,450,373,420,204,208,D,D,.,.
h) 11 to 15,187,124,217,117,D,D,.,.,.
i) 16 to 20,113,109,109,124,230,.,.,.,.
j) 21 to 25,100,104,150,148,.,.,.,.,D
k) 26+,97,114,D,D,D,D,.,.,.
l) Left Censored,56,39,117,D,.,D,.,.,.
m) ALL,"2,222","1,504","1,820","1,506",993,"1,226",598,.,"1,307"
,           2011,Initial Size,,,,,,,
