Country: USA,,,,,,,,,
Variable: Estabs,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
h) 11 to 15,"1,326",868,608,360,132,64,15,6,2
i) 16 to 20,"1,126",788,550,359,120,54,12,7,
j) 21 to 25,784,556,355,260,107,52,18,3,7
k) 26+,865,553,362,255,100,43,11,6,2
l) Left Censored,876,556,495,419,196,114,34,14,8
m) ALL,"14,007","6,925","4,504","2,937","1,064",525,132,58,27
,           2009,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,644",259,112,61,17,5,1,,
b) 1,"1,120",389,199,114,32,17,4,2,
c) 2,"1,072",444,241,140,26,17,,4,1
d) 3,947,409,231,149,48,26,5,1,
e) 4,764,329,204,118,31,20,9,3,2
f) 5,691,323,226,114,49,18,5,,1
g) 6 to 10,"2,396","1,335",892,506,159,83,26,7,2
h) 11 to 15,"1,398",909,589,358,153,59,14,4,5
i) 16 to 20,"1,088",757,500,321,95,57,16,5,
j) 21 to 25,812,547,383,289,97,45,14,4,7
k) 26+,973,612,413,282,113,53,15,5,2
l) Left Censored,855,544,482,398,193,112,33,12,6
m) ALL,"13,760","6,857","4,472","2,850","1,013",512,142,47,26
,           2010,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,516",238,85,61,20,3,3,,
b) 1,937,328,204,112,40,14,4,2,
c) 2,906,338,199,93,30,16,3,1,
d) 3,968,392,229,126,29,17,1,3,1
e) 4,844,381,209,135,45,18,6,,
f) 5,682,293,175,106,26,19,7,3,2
g) 6 to 10,"2,543","1,324",912,500,160,76,19,7,2
h) 11 to 15,"1,463",898,580,359,151,62,14,4,2
i) 16 to 20,"1,100",725,485,286,103,55,15,6,2
j) 21 to 25,854,564,406,280,97,37,13,5,5
k) 26+,"1,078",652,456,298,132,51,15,6,3
l) Left Censored,825,503,493,392,176,113,31,9,6
m) ALL,"13,716","6,636","4,433","2,748","1,009",481,131,46,23
,           2011,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,506",214,92,81,8,8,1,,
b) 1,839,331,190,91,41,15,4,3,
c) 2,784,299,199,107,33,20,3,2,1
d) 3,765,328,187,99,27,13,5,1,
e) 4,837,371,206,133,26,14,2,3,1
f) 5,763,348,193,125,45,16,6,,
g) 6 to 10,"2,652","1,276",868,502,165,78,19,8,4
h) 11 to 15,"1,494",894,594,370,129,63,15,5,2
i) 16 to 20,"1,108",697,476,277,103,55,14,8,2
j) 21 to 25,829,547,402,279,89,37,14,5,5
k) 26+,"1,196",731,491,355,130,52,15,7,3
l) Left Censored,795,497,460,401,171,99,29,11,6
m) ALL,"13,568","6,533","4,358","2,820",967,470,127,53,24
,           2012,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,699",252,90,61,12,3,,1,
b) 1,839,325,163,127,43,11,4,1,
c) 2,733,291,166,91,45,13,6,3,
d) 3,655,295,187,98,33,16,3,1,1
e) 4,664,313,166,108,24,16,3,1,
f) 5,724,338,197,113,29,17,,5,1
g) 6 to 10,"2,700","1,354",838,508,187,75,24,6,2
h) 11 to 15,"1,507",910,575,375,134,66,14,6,3
i) 16 to 20,"1,041",709,433,285,97,50,15,8,2
j) 21 to 25,885,572,396,262,98,42,14,3,5
k) 26+,"1,279",780,553,391,142,64,19,7,4
l) Left Censored,775,475,454,377,166,92,26,10,7
m) ALL,"13,501","6,614","4,218","2,796","1,010",465,128,52,25
